	0	1	2	3	4	5	6	7	8	9
7857411	0	0	0	3	57	30	0	0	32	53
7550014	0	0	28	58	0	58	95	0	45	72
7956206	49	13	42	57	98	26	52	30	78	24
7958678	0	0	0	40	32	49	0	53	85	50
7941662	76	90	32	45	0	42	0	32	0	91
7935963	0	89	0	70	58	48	90	82	4	66
7957755	32	0	0	17	30	70	88	0	0	52
7935255	0	3	0	0	70	83	90	0	76	60
7854480	0	74	71	50	0	29	0	35	0	90
7945975	3	0	0	12	52	75	28	35	70	0
7755311	3	0	22	70	2	39	98	35	0	74
7959228	22	22	0	99	85	71	58	0	70	28
7946987	59	8	31	0	8	74	8	80	26	0
7953566	0	70	41	74	41	0	64	35	0	53
7947685	3	0	0	54	97	0	89	0	97	26
7934308	0	0	0	99	76	0	41	99	97	0
7993299	90	82	0	75	67	32	0	74	0	13
8006681	90	0	0	75	67	0	0	74	0	13
7929456	9	0	30	25	41	98	68	80	0	0
7830014	9	0	30	25	41	98	68	80	0	0
7687131	76	21	3	0	12	83	81	35	89	41
7773637	76	21	3	0	12	83	81	35	89	0
7880351	76	21	3	0	12	83	81	35	89	49
7970927	76	21	3	76	12	83	81	35	89	54
7985479	76	21	3	0	12	83	81	35	89	0
7994267	90	80	0	75	67	81	41	74	0	13
7992885	90	17	0	75	67	71	0	74	92	13
8005683	90	0	26	75	67	0	0	74	0	13
8007988	90	0	26	75	67	0	0	74	0	13
8002359	90	82	0	75	67	0	0	74	0	13
7598010	90	82	46	75	67	0	13	74	0	13
7989728	90	82	0	75	67	0	13	74	0	13
7902011	90	21	0	75	67	0	0	74	0	13
7988011	90	0	0	75	67	90	0	74	0	13
7822859	9	12	30	25	41	98	22	80	0	0
7915739	9	0	30	25	41	98	0	80	0	0
8013684	9	65	30	25	41	98	0	80	0	44
7812963	9	0	30	25	41	98	0	80	0	0
8012069	9	12	30	25	41	98	0	80	0	0
7909909	90	0	0	75	67	3	0	74	76	13
7989599	90	0	0	75	67	0	0	74	0	13
7906767	90	82	0	75	67	0	0	74	0	13
7995689	90	82	0	75	67	0	0	74	6	13
7826295	9	0	30	25	41	98	0	80	0	0
8025330	9	70	30	25	41	98	0	80	0	0
7925569	9	0	30	25	41	98	50	80	0	0
8020457	9	55	30	25	41	98	0	80	0	0
8020826	9	52	30	25	41	98	0	80	0	0
8019742	9	0	30	25	41	98	0	80	0	0
8019747	9	0	30	25	41	98	0	80	0	0
