	0	1	2	3	4	5	6	7	8	9
7491514	35	47	0	0	0	50	33	0	3	21
7515487	58	37	0	0	0	0	0	0	0	15
7502234	96	3	15	64	77	5	56	0	27	50
6629471	0	7	7	56	0	14	0	0	5	56
7492222	45	25	0	9	7	0	27	33	19	56
7503944	56	89	0	44	82	0	0	33	72	15
7509825	0	0	7	50	89	0	94	33	94	0
7385681	5	82	54	49	77	88	0	21	44	51
7514937	0	0	77	0	77	0	66	46	94	93
7503246	0	0	0	15	26	49	61	0	0	0
7512465	80	-1	0	0	75	0	0	57	0	98
7372420	82	22	0	2	77	13	19	72	0	0
7514014	0	2	90	-1	77	99	35	72	73	17
7026993	84	49	0	15	77	0	0	0	57	0
7488362	99	95	77	0	77	0	14	21	0	0
7615664	99	95	77	21	77	0	0	21	0	0
7527186	25	49	2	15	77	0	2	0	0	53
7400886	0	49	99	15	77	50	15	68	0	93
7063005	0	0	0	0	77	5	0	0	0	35
7576001	26	77	72	0	77	5	0	0	0	0
7265114	0	49	0	15	77	0	0	0	0	0
7569943	0	0	21	0	77	5	0	0	0	0
7577085	0	0	82	0	77	5	5	0	0	0
7576006	70	13	68	0	77	5	35	0	0	0
7453217	0	13	0	93	77	5	0	99	0	0
7069414	0	35	53	0	77	5	99	0	21	47
7439248	0	15	0	82	77	5	99	0	0	47
7457257	47	13	0	0	77	5	0	41	0	9
7576716	0	56	0	0	77	5	0	0	0	0
7339234	0	49	99	15	77	15	15	0	0	33
7610279	0	49	99	15	77	0	15	0	0	0
7480179	0	49	99	15	77	0	15	0	35	0
7610491	38	49	99	15	77	0	15	0	0	46
7214059	73	49	99	15	77	0	15	47	89	35
7595211	73	49	99	15	77	0	15	47	89	0
7608439	73	49	99	15	77	0	15	47	89	0
7541738	50	49	80	-1	77	0	0	31	27	3
7564247	50	49	0	15	77	0	0	31	27	3
7561942	50	49	0	15	77	0	0	31	27	3
7306209	50	49	0	15	77	0	53	31	27	3
7562940	50	49	0	15	77	0	0	31	27	3
6559540	50	49	85	15	77	0	27	31	27	3
7558618	50	49	85	15	77	0	0	31	27	3
7550526	50	49	90	-1	77	93	72	31	27	3
7551948	50	49	0	15	77	0	72	31	27	3
7545858	50	49	0	15	77	0	72	31	27	3
7544270	50	49	0	15	77	0	72	31	27	3
7549558	50	49	0	15	77	0	72	31	27	3
7549144	50	49	0	15	77	15	72	31	27	3
7419898	50	49	0	15	77	0	72	31	27	3
