	0	1	2	3	4	5	6	7	8	9
13418961	26	0	0	19	97	79	47	73	40	16
13408949	62	71	67	31	52	0	0	55	5	62
13432214	63	41	0	42	77	16	19	59	26	25
13431664	38	1	65	0	78	99	83	57	41	59
13408241	59	0	41	0	16	22	35	-1	41	59
13419973	0	86	10	67	16	0	34	79	41	23
13420671	0	0	19	0	0	1	0	8	0	30
13430741	25	0	49	59	0	59	31	85	0	29
12701282	19	34	15	4	79	86	63	0	5	61
12988199	70	0	19	0	98	87	17	77	0	80
13429192	59	59	4	26	79	70	67	19	10	59
13238576	26	19	70	100	66	0	40	15	19	80
12877286	86	49	0	0	0	61	19	0	24	19
13130882	66	86	23	0	79	64	27	43	17	59
13426552	19	67	95	15	79	78	23	59	77	0
13511940	26	0	70	100	0	0	41	15	19	80
13532393	26	0	70	100	0	0	0	15	19	80
13443913	86	15	4	40	0	55	54	0	19	19
13341557	86	0	41	29	0	0	60	49	0	19
13506311	86	0	0	29	0	0	0	0	0	19
13460997	86	0	90	0	85	70	0	59	9	19
13025041	100	30	8	0	49	0	40	0	67	80
13028964	100	30	71	0	88	31	40	73	67	80
13251971	100	45	66	45	7	0	40	0	67	80
13399731	100	45	0	45	7	0	40	0	67	80
13543049	100	45	0	45	7	0	40	0	67	80
13543117	100	45	0	45	7	0	40	0	67	80
13527220	26	69	70	100	46	66	66	15	19	80
13369955	26	0	70	100	0	85	74	15	19	80
13525168	26	41	70	100	64	19	8	15	19	80
13527008	26	0	70	100	0	0	8	15	19	80
13340411	86	15	4	26	41	0	48	23	0	19
13480974	86	15	4	0	99	0	48	67	16	19
13466285	86	0	90	0	23	70	0	0	18	19
13467253	100	30	0	0	41	0	40	0	67	80
13468675	100	30	0	26	0	0	40	0	67	80
13393521	100	45	66	45	7	0	40	0	67	80
13538937	100	45	66	45	7	0	40	0	67	80
13257657	100	45	0	45	7	0	40	95	67	80
13546639	100	45	0	45	7	0	40	0	67	80
13465871	86	0	90	57	0	70	80	0	0	19
13321110	86	0	90	6	4	70	80	96	99	19
13475345	100	30	98	0	0	70	40	0	67	80
13486985	100	30	58	90	29	0	40	85	67	80
13488120	100	30	86	90	29	0	40	85	67	80
13492897	100	30	0	90	29	0	40	85	67	80
13478669	100	30	70	100	0	0	40	16	67	80
13479667	100	30	0	0	23	67	40	45	67	80
13509879	100	30	0	90	29	59	40	85	67	80
13358275	100	30	100	90	29	10	40	85	67	80
