	0	1	2	3	4	5	6	7	8	9
6823860	26	97	14	81	92	0	52	95	0	60
6375381	62	100	0	0	73	23	98	76	3	78
6837113	62	100	0	0	73	23	98	76	3	78
6831451	78	56	37	54	37	0	13	48	0	80
6389069	78	56	0	85	48	11	0	48	27	77
6825570	73	56	74	94	0	17	79	48	95	67
6629264	43	81	50	23	67	79	89	0	0	51
6528611	43	81	50	86	67	79	99	0	39	10
6750738	43	81	50	0	0	79	69	29	6	2
6848812	43	81	50	0	48	79	69	0	29	2
6494886	0	76	14	99	39	87	0	16	51	14
6813848	35	100	14	0	29	65	20	37	0	89
6709686	75	3	74	82	95	93	59	64	0	85
6824872	75	6	17	39	26	4	59	43	17	47
6880244	67	75	85	11	43	54	59	73	8	81
6773258	67	75	85	11	43	54	59	73	8	81
6834091	79	56	26	29	91	23	39	48	0	23
6835640	75	25	0	51	3	48	59	51	62	76
6836563	75	43	56	89	23	26	59	51	0	52
6813140	75	10	34	62	0	73	59	51	23	60
6240109	67	75	85	11	43	54	59	73	8	81
6873574	67	75	85	11	43	54	59	73	8	81
6759153	67	75	85	11	43	54	59	73	8	81
6865896	67	75	85	11	43	54	59	73	8	81
6870770	67	75	85	11	43	54	59	73	8	81
6872152	67	75	85	11	43	54	59	73	8	81
6885873	67	75	85	11	43	54	59	73	8	81
6678945	79	56	60	67	56	29	48	48	16	52
6903215	79	56	60	67	56	29	48	48	16	52
6350684	79	56	60	67	56	29	48	48	16	52
6891569	79	56	60	67	56	29	48	48	16	52
6778410	79	56	60	67	56	29	48	48	16	52
6695415	75	22	72	0	74	44	59	51	0	67
6807018	75	63	72	77	74	44	59	51	0	67
6915389	75	0	72	0	74	44	59	51	0	67
6871184	67	75	85	11	43	54	59	73	8	81
6867484	67	75	85	11	43	54	59	73	8	81
6863364	67	75	85	11	43	54	59	73	8	81
6792260	79	56	60	67	56	29	48	48	16	52
6916837	75	0	72	56	74	44	59	51	0	67
6805581	75	0	72	0	74	44	59	51	0	67
6768511	67	75	85	11	43	54	59	73	8	81
6898342	79	56	60	67	56	29	48	48	16	52
6898711	79	56	60	67	56	29	48	48	16	52
6897627	79	56	60	67	56	29	48	48	16	52
6897632	79	56	60	67	56	29	48	48	16	52
6686196	79	56	60	67	56	29	48	48	16	52
6686367	79	56	60	67	56	29	48	48	16	52
6884566	67	75	85	11	43	54	59	73	8	81
6883568	67	75	85	11	43	54	59	73	8	81
