Sample	posterior	likelihood	prior	treeHeight	editRate.1	editRate.2	editRate.3	editRate.4	editRate.5	editRate.6	editRate.7	editRate.8	editRate.9	editRate.10	editRate.11	editRate.12	editRate.13	editRate.14	editRate.15	editRate.16	editRate.17	editRate.18	editRate.19	editRate.20	editRate.21	editRate.22	editRate.23	editRate.24	editRate.25	editRate.26	editRate.27	editRate.28	editRate.29	editRate.30	editRate.31	editRate.32	editRate.33	editRate.34	editRate.35	editRate.36	editRate.37	silencingRate	clockRate.c	relativeGeoRates.1	relativeGeoRates.2	relativeGeoRates.3	relativeGeoRates.4	relativeGeoRates.5	relativeGeoRates.6	relativeGeoRates.7	relativeGeoRates.8	relativeGeoRates.9	traitClockRate	geoSubstModelLogger.relGeoRate_PRL_FML	geoSubstModelLogger.relGeoRate_PRL_LNSL	geoSubstModelLogger.relGeoRate_PRL_UNL	geoSubstModelLogger.relGeoRate_FML_PRL	geoSubstModelLogger.relGeoRate_FML_LNSL	geoSubstModelLogger.relGeoRate_FML_UNL	geoSubstModelLogger.relGeoRate_LNSL_PRL	geoSubstModelLogger.relGeoRate_LNSL_FML	geoSubstModelLogger.relGeoRate_LNSL_UNL	geoSubstModelLogger.relGeoRate_UNL_PRL	geoSubstModelLogger.relGeoRate_UNL_FML	geoSubstModelLogger.relGeoRate_UNL_LNSL	treeLikelihood	traitLikelihood	
0	-820.391415995708	-496.25498288492656	-324.1364331107814	7.915091934210389	0.03442544196489149	0.015102654710069996	0.02252840121484151	0.06590266258333514	0.024538804375518794	0.006629177341429496	0.05024580827970612	0.03813849689172773	0.014670302247429809	0.05959841120686979	0.011894493902330633	0.010410722950090365	0.0265076967512171	0.003821149886337513	0.0057665229382768135	0.12826717374184446	0.01002190372780741	0.029506980366415067	0.08381593061151392	0.011708983176829085	0.0019919345252191606	0.01256666978384878	0.015581254856799842	0.015793395380311756	0.023708122136770843	0.011450463623301363	0.02169912870643019	0.01163748081883019	0.009279721560774487	0.008493748152578293	0.03488924366678381	0.006739887295203792	0.02528964939339838	0.01785302818610844	0.03912682886049133	0.03529579309078289	0.05510193049388411	2.686851140519611E-4	0.00654292342769143	0.03840656230139947	0.0018423067621118156	0.013674499721952183	0.7009441005794462	1.0064534952405366	1.9213990224301807	0.3117015053556703	3.0342978860529684	1.0527396130447235	0.4895591340818785	0.03840656230139947	0.03840656230139947	0.03840656230139947	0.0	0.03840656230139947	0.03840656230139947	0.0	0.03840656230139947	0.03840656230139947	0.0	0.03840656230139947	0.03840656230139947	-393.54889870459067	-102.70608418033588	
1	-806.2590308797446	-488.35726649870355	-317.90176438104106	14.10924916664482	0.07158988369368068	0.010276439519280034	0.0012645463012952995	0.04000121471501843	0.024538804375518794	0.006629177341429496	0.0029662064168099744	0.026440408398787432	0.011408181360313949	0.03188894853960819	0.025754231894608542	0.06746808060409291	0.09574499996342932	0.06376954511634446	0.02618728217319974	0.028394350497487036	0.10318131069362256	0.024856000481469062	0.021288489676391395	0.016535198367619047	0.020270988418216715	0.01606326415091773	0.015581254856799842	0.005075899935443315	0.00999005672190409	0.012481502929635999	0.03964559155342927	0.01163748081883019	0.005222218996174463	0.008493748152578293	0.02352340953055132	0.006739887295203792	0.024258610087063745	0.037977409094673606	0.016026199596420918	0.01679363511704489	0.030035542015105374	3.6516096624589987E-4	0.008219913886980295	0.027541830694064472	0.003167104067728555	0.02600270572502454	1.254296045677498	0.6267019461262506	2.7395581251926218	0.1672134243371699	2.169997647626512	1.023537471175649	1.129708006870284	0.027541830694064472	0.027541830694064472	0.027541830694064472	0.0	0.027541830694064472	0.027541830694064472	0.0	0.027541830694064472	0.027541830694064472	0.0	0.027541830694064472	0.027541830694064472	-398.7867535435611	-89.57051295514245	
2	-806.2590308797446	-488.35726649870355	-317.90176438104106	14.10924916664482	0.07158988369368068	0.010276439519280034	0.0012645463012952995	0.04000121471501843	0.024538804375518794	0.006629177341429496	0.0029662064168099744	0.026440408398787432	0.011408181360313949	0.03188894853960819	0.025754231894608542	0.06746808060409291	0.09574499996342932	0.06376954511634446	0.02618728217319974	0.028394350497487036	0.10318131069362256	0.024856000481469062	0.021288489676391395	0.016535198367619047	0.020270988418216715	0.01606326415091773	0.015581254856799842	0.005075899935443315	0.00999005672190409	0.012481502929635999	0.03964559155342927	0.01163748081883019	0.005222218996174463	0.008493748152578293	0.02352340953055132	0.006739887295203792	0.024258610087063745	0.037977409094673606	0.016026199596420918	0.01679363511704489	0.030035542015105374	3.6516096624589987E-4	0.008219913886980295	0.027541830694064472	0.003167104067728555	0.02600270572502454	1.254296045677498	0.6267019461262506	2.7395581251926218	0.1672134243371699	2.169997647626512	1.023537471175649	1.129708006870284	0.027541830694064472	0.027541830694064472	0.027541830694064472	0.0	0.027541830694064472	0.027541830694064472	0.0	0.027541830694064472	0.027541830694064472	0.0	0.027541830694064472	0.027541830694064472	-398.7867535435611	-89.57051295514245	
3	-806.2590308797446	-488.35726649870355	-317.90176438104106	14.10924916664482	0.07158988369368068	0.010276439519280034	0.0012645463012952995	0.04000121471501843	0.024538804375518794	0.006629177341429496	0.0029662064168099744	0.026440408398787432	0.011408181360313949	0.03188894853960819	0.025754231894608542	0.06746808060409291	0.09574499996342932	0.06376954511634446	0.02618728217319974	0.028394350497487036	0.10318131069362256	0.024856000481469062	0.021288489676391395	0.016535198367619047	0.020270988418216715	0.01606326415091773	0.015581254856799842	0.005075899935443315	0.00999005672190409	0.012481502929635999	0.03964559155342927	0.01163748081883019	0.005222218996174463	0.008493748152578293	0.02352340953055132	0.006739887295203792	0.024258610087063745	0.037977409094673606	0.016026199596420918	0.01679363511704489	0.030035542015105374	3.6516096624589987E-4	0.008219913886980295	0.027541830694064472	0.003167104067728555	0.02600270572502454	1.254296045677498	0.6267019461262506	2.7395581251926218	0.1672134243371699	2.169997647626512	1.023537471175649	1.129708006870284	0.027541830694064472	0.027541830694064472	0.027541830694064472	0.0	0.027541830694064472	0.027541830694064472	0.0	0.027541830694064472	0.027541830694064472	0.0	0.027541830694064472	0.027541830694064472	-398.7867535435611	-89.57051295514245	
4	-806.2590308797446	-488.35726649870355	-317.90176438104106	14.10924916664482	0.07158988369368068	0.010276439519280034	0.0012645463012952995	0.04000121471501843	0.024538804375518794	0.006629177341429496	0.0029662064168099744	0.026440408398787432	0.011408181360313949	0.03188894853960819	0.025754231894608542	0.06746808060409291	0.09574499996342932	0.06376954511634446	0.02618728217319974	0.028394350497487036	0.10318131069362256	0.024856000481469062	0.021288489676391395	0.016535198367619047	0.020270988418216715	0.01606326415091773	0.015581254856799842	0.005075899935443315	0.00999005672190409	0.012481502929635999	0.03964559155342927	0.01163748081883019	0.005222218996174463	0.008493748152578293	0.02352340953055132	0.006739887295203792	0.024258610087063745	0.037977409094673606	0.016026199596420918	0.01679363511704489	0.030035542015105374	3.6516096624589987E-4	0.008219913886980295	0.027541830694064472	0.003167104067728555	0.02600270572502454	1.254296045677498	0.6267019461262506	2.7395581251926218	0.1672134243371699	2.169997647626512	1.023537471175649	1.129708006870284	0.027541830694064472	0.027541830694064472	0.027541830694064472	0.0	0.027541830694064472	0.027541830694064472	0.0	0.027541830694064472	0.027541830694064472	0.0	0.027541830694064472	0.027541830694064472	-398.7867535435611	-89.57051295514245	
5	-808.7362411839807	-487.76435151174775	-320.971889672233	12.633833669188899	0.07158988369368068	0.010276439519280034	0.0012645463012952995	0.01825483315744185	0.024538804375518794	0.006629177341429496	0.006555714323266265	0.026440408398787432	0.003592020420239636	0.03188894853960819	0.014545332428953589	0.06746808060409291	0.1139018736145496	0.06376954511634446	0.044316243675108974	0.028394350497487036	0.10318131069362256	0.024856000481469062	0.014368427640137113	0.016535198367619047	0.020270988418216715	0.01606326415091773	0.023397415796874155	0.005075899935443315	0.00999005672190409	0.012481502929635999	0.03964559155342927	0.01163748081883019	0.005222218996174463	0.008493748152578293	0.02352340953055132	0.006739887295203792	0.024258610087063745	0.037977409094673606	0.016026199596420918	0.01679363511704489	0.030035542015105374	1.8635682938794817E-4	0.009959977635445962	0.037418396158678716	0.0023817901107074818	0.031570867118046776	0.9421262857609731	0.7696126816857871	5.12189669848436	0.17517764124908905	2.4285931587486607	1.3868142166198398	1.1720332150701083	0.037418396158678716	0.037418396158678716	0.037418396158678716	0.0	0.037418396158678716	0.037418396158678716	0.0	0.037418396158678716	0.037418396158678716	0.0	0.037418396158678716	0.037418396158678716	-392.64419418103193	-95.12015733071583	
6	-828.2652855512483	-486.7907555563341	-341.47452999491423	12.683712933252522	0.02974868685505193	0.010276439519280034	0.03141636183398816	0.01825483315744185	0.024538804375518794	0.006629177341429496	0.03468038589608133	0.026440408398787432	0.0021349126921441502	0.07373014537823694	0.014545332428953589	0.03831868566741668	0.1139018736145496	0.0336177295836516	0.04844813550158586	0.028394350497487036	0.08136154693785723	0.024856000481469062	0.014368427640137113	0.03385490032128943	0.020270988418216715	0.01606326415091773	0.023397415796874155	0.005075899935443315	0.011014780085765258	0.0017521880537796214	0.03964559155342927	0.01200565079444825	0.005222218996174463	0.008493748152578293	0.02352340953055132	0.006739887295203792	0.03498792496292012	0.037977409094673606	0.017483307324516403	0.01679363511704489	0.030035542015105374	3.845935759607823E-4	0.008006854837663448	0.02461910456481121	0.002784438459910292	0.027216533366986116	0.835140000669977	0.8395404401027907	5.300391029213302	0.16876828861530602	1.577415669331654	1.234257242841195	1.085179664043196	0.02461910456481121	0.02461910456481121	0.02461910456481121	0.0	0.02461910456481121	0.02461910456481121	0.0	0.02461910456481121	0.02461910456481121	0.0	0.02461910456481121	0.02461910456481121	-391.96750994629735	-94.82324561003674	
7	-796.1500515275277	-485.72075723518367	-310.429294292344	7.33631101530894	0.02911714136496789	0.010276439519280034	0.008349449766177408	0.05300504378100272	0.016329615190524657	0.005498905382384026	0.03468038589608133	0.02030785820165422	0.06107572519290248	0.07373014537823694	0.015176877919037629	0.011091593886704429	0.04157130261590923	0.04915120369010316	0.04885871067701272	0.03822091029399419	0.07302067513282139	0.04935383494865474	0.014368427640137113	0.029113986751572257	0.023773277744069995	0.01606326415091773	0.023397415796874155	0.02948495337445843	0.011014780085765258	0.0017521880537796214	0.037792471192782826	0.01200565079444825	0.014429314453084582	0.0065841527571683794	0.02352340953055132	0.006739887295203792	0.06569950540479529	0.008078015879764963	0.01879542902587715	0.01679363511704489	0.0017744155142547097	4.5961045334327037E-4	0.009333418250500517	0.011872201692850488	0.0028959949362167493	0.019560752836585288	2.0620550975305827	0.9400635388257609	5.07823361091212	0.0961676610073545	0.5747052705768497	1.4578902596225778	2.511007759356857	0.011872201692850488	0.011872201692850488	0.011872201692850488	0.0	0.011872201692850488	0.011872201692850488	0.0	0.011872201692850488	0.011872201692850488	0.0	0.011872201692850488	0.011872201692850488	-378.47632132841954	-107.2444359067641	
8	-796.1500515275277	-485.72075723518367	-310.429294292344	7.33631101530894	0.02911714136496789	0.010276439519280034	0.008349449766177408	0.05300504378100272	0.016329615190524657	0.005498905382384026	0.03468038589608133	0.02030785820165422	0.06107572519290248	0.07373014537823694	0.015176877919037629	0.011091593886704429	0.04157130261590923	0.04915120369010316	0.04885871067701272	0.03822091029399419	0.07302067513282139	0.04935383494865474	0.014368427640137113	0.029113986751572257	0.023773277744069995	0.01606326415091773	0.023397415796874155	0.02948495337445843	0.011014780085765258	0.0017521880537796214	0.037792471192782826	0.01200565079444825	0.014429314453084582	0.0065841527571683794	0.02352340953055132	0.006739887295203792	0.06569950540479529	0.008078015879764963	0.01879542902587715	0.01679363511704489	0.0017744155142547097	4.5961045334327037E-4	0.009333418250500517	0.011872201692850488	0.0028959949362167493	0.019560752836585288	2.0620550975305827	0.9400635388257609	5.07823361091212	0.0961676610073545	0.5747052705768497	1.4578902596225778	2.511007759356857	0.011872201692850488	0.011872201692850488	0.011872201692850488	0.0	0.011872201692850488	0.011872201692850488	0.0	0.011872201692850488	0.011872201692850488	0.0	0.011872201692850488	0.011872201692850488	-378.47632132841954	-107.2444359067641	
9	-815.5872048654198	-485.0253580721177	-330.56184679330215	9.913493262655503	0.0429206402527733	0.010276439519280034	0.008633724612716775	0.023003488425003923	0.016329615190524657	0.017399676492097796	0.03468038589608133	0.02030785820165422	0.0289786874519654	0.07373014537823694	0.015176877919037629	0.07126307567048239	0.04157130261590923	0.0049323866625736595	0.005155868780154033	0.03670808095594988	0.07302067513282139	0.04935383494865474	0.014368427640137113	0.029113986751572257	0.023773277744069995	0.01606326415091773	0.024910245134918463	0.01568145448665302	0.042827542980162975	0.03348276527487136	0.037792471192782826	0.01200565079444825	0.014429314453084582	0.05080296978469788	0.01162263842083755	0.006739887295203792	0.04750184365278308	0.008078015879764963	0.01879542902587715	0.01679363511704489	0.0017744155142547097	4.091007869852924E-4	0.00862837051847478	0.007746286026475352	0.0041715920382903605	0.007844917832990104	1.2690221946265188	0.7444161101004195	2.6501834191307907	0.15026405302647786	0.9042275825538164	2.181302377254684	1.6071814355742589	0.007746286026475352	0.007746286026475352	0.007746286026475352	0.0	0.007746286026475352	0.007746286026475352	0.0	0.007746286026475352	0.007746286026475352	0.0	0.007746286026475352	0.007746286026475352	-388.45869085002414	-96.56666722209357	
