Sample	posterior	likelihood	prior	treeHeight	editRate.1	editRate.2	editRate.3	editRate.4	editRate.5	editRate.6	editRate.7	editRate.8	editRate.9	editRate.10	editRate.11	editRate.12	editRate.13	editRate.14	editRate.15	editRate.16	editRate.17	editRate.18	editRate.19	editRate.20	editRate.21	editRate.22	editRate.23	editRate.24	editRate.25	editRate.26	editRate.27	editRate.28	editRate.29	editRate.30	editRate.31	editRate.32	editRate.33	editRate.34	editRate.35	editRate.36	editRate.37	silencingRate	clockRate.c	relativeGeoRates.1	relativeGeoRates.2	relativeGeoRates.3	relativeGeoRates.4	relativeGeoRates.5	relativeGeoRates.6	relativeGeoRates.7	relativeGeoRates.8	relativeGeoRates.9	relativeGeoRates.10	traitClockRate	geoSubstModelLogger.relGeoRate_PRL_FML	geoSubstModelLogger.relGeoRate_PRL_LNSL	geoSubstModelLogger.relGeoRate_PRL_UNL	geoSubstModelLogger.relGeoRate_FML_PRL	geoSubstModelLogger.relGeoRate_FML_LNSL	geoSubstModelLogger.relGeoRate_FML_UNL	geoSubstModelLogger.relGeoRate_LNSL_PRL	geoSubstModelLogger.relGeoRate_LNSL_FML	geoSubstModelLogger.relGeoRate_LNSL_UNL	geoSubstModelLogger.relGeoRate_UNL_PRL	geoSubstModelLogger.relGeoRate_UNL_FML	geoSubstModelLogger.relGeoRate_UNL_LNSL	treeLikelihood	traitLikelihood	
0	-766.2242720806482	-452.5974645031502	-313.6268075774981	14.366126346952685	0.032335895591892636	0.07398689024134364	0.04314531482683587	0.030180461360504382	0.028070284929230915	0.0025630837524979883	0.021792190110328152	0.03513099292564209	0.04438771539184293	0.007861486450958938	0.0016791097072156036	0.005974919969313763	0.04001552747160152	0.03499093120363515	0.015608927759500596	0.01519563776118002	0.008893188637105517	0.007835405938698692	0.04520713818474542	0.05026846220795397	0.03454711678409904	0.007162532785204165	0.03987740943164918	0.010808956965052782	0.012128113876962748	0.012216569909261107	0.026681010463425733	0.006228818552608373	0.02398450466771483	0.005583149642051186	0.04393038045164453	0.008199149409614304	0.023997866272086	0.06453857209690417	0.10052663036509801	0.02182639079737092	0.012639262507225135	3.591019704846966E-5	0.006469017209322151	1.3023850366925351	0.19447822391056496	2.0664680857509556	0.08461252966475044	0.26417251253616775	0.7902028109590306	2.3527613987286218	0.004636908808516789	0.3436967397657646	0.5707021114702224	3.3964985157561673	0.19447822391056496	0.19447822391056496	0.19447822391056496	1.3023850366925351	0.19447822391056496	0.19447822391056496	1.3023850366925351	0.19447822391056496	0.19447822391056496	1.3023850366925351	0.19447822391056496	0.19447822391056496	-365.89507359169914	-86.70239091145106	
1	-766.2242720806482	-452.5974645031502	-313.6268075774981	14.366126346952685	0.032335895591892636	0.07398689024134364	0.04314531482683587	0.030180461360504382	0.028070284929230915	0.0025630837524979883	0.021792190110328152	0.03513099292564209	0.04438771539184293	0.007861486450958938	0.0016791097072156036	0.005974919969313763	0.04001552747160152	0.03499093120363515	0.015608927759500596	0.01519563776118002	0.008893188637105517	0.007835405938698692	0.04520713818474542	0.05026846220795397	0.03454711678409904	0.007162532785204165	0.03987740943164918	0.010808956965052782	0.012128113876962748	0.012216569909261107	0.026681010463425733	0.006228818552608373	0.02398450466771483	0.005583149642051186	0.04393038045164453	0.008199149409614304	0.023997866272086	0.06453857209690417	0.10052663036509801	0.02182639079737092	0.012639262507225135	3.591019704846966E-5	0.006469017209322151	1.3023850366925351	0.19447822391056496	2.0664680857509556	0.08461252966475044	0.26417251253616775	0.7902028109590306	2.3527613987286218	0.004636908808516789	0.3436967397657646	0.5707021114702224	3.3964985157561673	0.19447822391056496	0.19447822391056496	0.19447822391056496	1.3023850366925351	0.19447822391056496	0.19447822391056496	1.3023850366925351	0.19447822391056496	0.19447822391056496	1.3023850366925351	0.19447822391056496	0.19447822391056496	-365.89507359169914	-86.70239091145106	
2	-766.2242720806482	-452.5974645031502	-313.6268075774981	14.366126346952685	0.032335895591892636	0.07398689024134364	0.04314531482683587	0.030180461360504382	0.028070284929230915	0.0025630837524979883	0.021792190110328152	0.03513099292564209	0.04438771539184293	0.007861486450958938	0.0016791097072156036	0.005974919969313763	0.04001552747160152	0.03499093120363515	0.015608927759500596	0.01519563776118002	0.008893188637105517	0.007835405938698692	0.04520713818474542	0.05026846220795397	0.03454711678409904	0.007162532785204165	0.03987740943164918	0.010808956965052782	0.012128113876962748	0.012216569909261107	0.026681010463425733	0.006228818552608373	0.02398450466771483	0.005583149642051186	0.04393038045164453	0.008199149409614304	0.023997866272086	0.06453857209690417	0.10052663036509801	0.02182639079737092	0.012639262507225135	3.591019704846966E-5	0.006469017209322151	1.3023850366925351	0.19447822391056496	2.0664680857509556	0.08461252966475044	0.26417251253616775	0.7902028109590306	2.3527613987286218	0.004636908808516789	0.3436967397657646	0.5707021114702224	3.3964985157561673	0.19447822391056496	0.19447822391056496	0.19447822391056496	1.3023850366925351	0.19447822391056496	0.19447822391056496	1.3023850366925351	0.19447822391056496	0.19447822391056496	1.3023850366925351	0.19447822391056496	0.19447822391056496	-365.89507359169914	-86.70239091145106	
3	-770.1671683424056	-452.42409462600983	-317.7430737163957	15.111496390071585	0.032335895591892636	0.059219467532803605	0.053263894775013976	0.030180461360504382	0.028070284929230915	0.0025630837524979883	0.021792190110328152	0.049898415634182125	0.013858171197612776	0.007861486450958938	0.0016791097072156036	0.005974919969313763	0.04166995523223925	0.03499093120363515	0.015608927759500596	0.013541210000542286	0.008893188637105517	0.007835405938698692	0.04520713818474542	0.05026846220795397	0.03454711678409904	0.007162532785204165	0.03987740943164918	0.010808956965052782	0.1151795972313405	0.012216569909261107	0.04709197470947778	0.06159100733960243	0.02398450466771483	0.005583149642051186	0.04393038045164453	0.008199149409614304	0.023997866272086	0.009176383309910108	0.004187405579854087	0.02182639079737092	0.005927003938091313	1.9377295721206676E-4	0.006537033199636788	0.7492291557554583	0.20791699491217666	3.585769135131697	0.05327673664190588	0.1952313072631368	0.4975892011469037	2.0901495355120643	0.0073615500240521116	0.45414644258789355	0.44761992554993324	3.3167654123773564	0.20791699491217666	0.20791699491217666	0.20791699491217666	0.7492291557554583	0.20791699491217666	0.20791699491217666	0.7492291557554583	0.20791699491217666	0.20791699491217666	0.7492291557554583	0.20791699491217666	0.20791699491217666	-365.0465660527959	-87.37752857321392	
4	-770.1671683424056	-452.42409462600983	-317.7430737163957	15.111496390071585	0.032335895591892636	0.059219467532803605	0.053263894775013976	0.030180461360504382	0.028070284929230915	0.0025630837524979883	0.021792190110328152	0.049898415634182125	0.013858171197612776	0.007861486450958938	0.0016791097072156036	0.005974919969313763	0.04166995523223925	0.03499093120363515	0.015608927759500596	0.013541210000542286	0.008893188637105517	0.007835405938698692	0.04520713818474542	0.05026846220795397	0.03454711678409904	0.007162532785204165	0.03987740943164918	0.010808956965052782	0.1151795972313405	0.012216569909261107	0.04709197470947778	0.06159100733960243	0.02398450466771483	0.005583149642051186	0.04393038045164453	0.008199149409614304	0.023997866272086	0.009176383309910108	0.004187405579854087	0.02182639079737092	0.005927003938091313	1.9377295721206676E-4	0.006537033199636788	0.7492291557554583	0.20791699491217666	3.585769135131697	0.05327673664190588	0.1952313072631368	0.4975892011469037	2.0901495355120643	0.0073615500240521116	0.45414644258789355	0.44761992554993324	3.3167654123773564	0.20791699491217666	0.20791699491217666	0.20791699491217666	0.7492291557554583	0.20791699491217666	0.20791699491217666	0.7492291557554583	0.20791699491217666	0.20791699491217666	0.7492291557554583	0.20791699491217666	0.20791699491217666	-365.0465660527959	-87.37752857321392	
5	-781.8808142562458	-451.64114168652526	-330.23967256972054	13.452237151121352	0.032335895591892636	0.059219467532803605	0.053263894775013976	0.030180461360504382	0.028070284929230915	0.0025630837524979883	0.021792190110328152	0.049898415634182125	0.013858171197612776	0.007861486450958938	0.0016791097072156036	0.005974919969313763	0.04166995523223925	0.03499093120363515	0.015608927759500596	0.013541210000542286	0.008893188637105517	0.007835405938698692	0.04520713818474542	0.05026846220795397	0.03454711678409904	0.007162532785204165	0.03987740943164918	0.010808956965052782	0.10885594489366576	0.012216569909261107	0.04643556531287939	0.06159100733960243	0.030308157005389566	0.005583149642051186	0.04393038045164453	0.008199149409614304	0.023997866272086	0.009176383309910108	0.004187405579854087	0.02248280019396931	0.005927003938091313	2.3392866340709169E-4	0.0070262460157328776	0.9395100722521719	0.32597772499781336	5.203166794855583	0.04190924709733278	0.12186403764911828	0.4944276924728823	2.449072110071714	0.014819953646327655	0.3424831085270823	0.4484377651164754	5.239710390100352	0.32597772499781336	0.32597772499781336	0.32597772499781336	0.9395100722521719	0.32597772499781336	0.32597772499781336	0.9395100722521719	0.32597772499781336	0.32597772499781336	0.9395100722521719	0.32597772499781336	0.32597772499781336	-366.91758869361723	-84.72355299290803	
6	-770.0259001033802	-451.01095207282106	-319.01494803055914	13.590472511457442	0.032335895591892636	0.059219467532803605	0.053263894775013976	0.030180461360504382	0.028070284929230915	0.0025630837524979883	0.10885032897572619	0.049898415634182125	0.013858171197612776	0.007861486450958938	0.0016791097072156036	0.005974919969313763	0.04166995523223925	0.03499093120363515	0.015608927759500596	0.013541210000542286	0.008893188637105517	0.006130230947681392	0.04520713818474542	0.05026846220795397	0.03454711678409904	0.007162532785204165	0.03987740943164918	0.010808956965052782	0.021797806028267724	0.012216569909261107	0.04643556531287939	0.06159100733960243	0.030308157005389566	0.005583149642051186	0.04393038045164453	0.009904324400631603	0.023997866272086	0.009176383309910108	0.004187405579854087	0.02248280019396931	0.005927003938091313	3.320013134457952E-4	0.006156002224687783	1.0401692436552992	0.25696189274988246	4.370983222786593	0.06857901697115622	0.16222502444602746	0.7552520169403605	1.9202870412200421	0.015593039009086682	0.47324441360496666	0.36599933278026203	3.661183313527066	0.25696189274988246	0.25696189274988246	0.25696189274988246	1.0401692436552992	0.25696189274988246	0.25696189274988246	1.0401692436552992	0.25696189274988246	0.25696189274988246	1.0401692436552992	0.25696189274988246	0.25696189274988246	-366.6804514981624	-84.33050057465861	
7	-772.1547449743919	-448.9461343038955	-323.2086106704963	12.706685367010657	0.032335895591892636	0.05454503766585683	0.053263894775013976	0.030180461360504382	0.028070284929230915	0.0025630837524979883	0.04324224897894399	0.020639560481159946	0.013858171197612776	0.021647793203908056	0.0016791097072156036	0.005974919969313763	0.04166995523223925	0.03499093120363515	0.020283357626447368	0.013541210000542286	0.008893188637105517	0.006130230947681392	0.05328498848538765	0.05377246638697328	0.031043112605079734	0.007162532785204165	0.031799559131006946	0.010808956965052782	0.021797806028267724	0.012216569909261107	0.03652779544290151	0.14901441548963956	0.030308157005389566	0.005583149642051186	0.037587600698462675	0.009904324400631603	0.023997866272086	0.019084153179887986	0.004187405579854087	0.02248280019396931	0.005927003938091313	5.728253316462613E-4	0.007906791462209944	0.8628557267691973	0.4970913251260358	1.6913052450258843	0.05889202616266385	0.2913267646171869	0.6129588275972341	1.6133626207888998	0.015024517740990761	0.8429186049888634	0.1845259723034339	1.5465759697955503	0.4970913251260358	0.4970913251260358	0.4970913251260358	0.8628557267691973	0.4970913251260358	0.4970913251260358	0.8628557267691973	0.4970913251260358	0.4970913251260358	0.8628557267691973	0.4970913251260358	0.4970913251260358	-365.76009790308274	-83.18603640081278	
8	-772.1547449743919	-448.9461343038955	-323.2086106704963	12.706685367010657	0.032335895591892636	0.05454503766585683	0.053263894775013976	0.030180461360504382	0.028070284929230915	0.0025630837524979883	0.04324224897894399	0.020639560481159946	0.013858171197612776	0.021647793203908056	0.0016791097072156036	0.005974919969313763	0.04166995523223925	0.03499093120363515	0.020283357626447368	0.013541210000542286	0.008893188637105517	0.006130230947681392	0.05328498848538765	0.05377246638697328	0.031043112605079734	0.007162532785204165	0.031799559131006946	0.010808956965052782	0.021797806028267724	0.012216569909261107	0.03652779544290151	0.14901441548963956	0.030308157005389566	0.005583149642051186	0.037587600698462675	0.009904324400631603	0.023997866272086	0.019084153179887986	0.004187405579854087	0.02248280019396931	0.005927003938091313	5.728253316462613E-4	0.007906791462209944	0.8628557267691973	0.4970913251260358	1.6913052450258843	0.05889202616266385	0.2913267646171869	0.6129588275972341	1.6133626207888998	0.015024517740990761	0.8429186049888634	0.1845259723034339	1.5465759697955503	0.4970913251260358	0.4970913251260358	0.4970913251260358	0.8628557267691973	0.4970913251260358	0.4970913251260358	0.8628557267691973	0.4970913251260358	0.4970913251260358	0.8628557267691973	0.4970913251260358	0.4970913251260358	-365.76009790308274	-83.18603640081278	
9	-772.1547449743919	-448.9461343038955	-323.2086106704963	12.706685367010657	0.032335895591892636	0.05454503766585683	0.053263894775013976	0.030180461360504382	0.028070284929230915	0.0025630837524979883	0.04324224897894399	0.020639560481159946	0.013858171197612776	0.021647793203908056	0.0016791097072156036	0.005974919969313763	0.04166995523223925	0.03499093120363515	0.020283357626447368	0.013541210000542286	0.008893188637105517	0.006130230947681392	0.05328498848538765	0.05377246638697328	0.031043112605079734	0.007162532785204165	0.031799559131006946	0.010808956965052782	0.021797806028267724	0.012216569909261107	0.03652779544290151	0.14901441548963956	0.030308157005389566	0.005583149642051186	0.037587600698462675	0.009904324400631603	0.023997866272086	0.019084153179887986	0.004187405579854087	0.02248280019396931	0.005927003938091313	5.728253316462613E-4	0.007906791462209944	0.8628557267691973	0.4970913251260358	1.6913052450258843	0.05889202616266385	0.2913267646171869	0.6129588275972341	1.6133626207888998	0.015024517740990761	0.8429186049888634	0.1845259723034339	1.5465759697955503	0.4970913251260358	0.4970913251260358	0.4970913251260358	0.8628557267691973	0.4970913251260358	0.4970913251260358	0.8628557267691973	0.4970913251260358	0.4970913251260358	0.8628557267691973	0.4970913251260358	0.4970913251260358	-365.76009790308274	-83.18603640081278	
