	0	1	2	3	4	5	6	7	8	9
13706884	32	0	10	-1	0	83	10	-1	32	78
13974275	92	22	31	32	32	0	44	0	50	0
13986007	11	73	82	42	65	12	34	87	79	11
13997698	82	22	99	67	53	0	0	54	39	99
13995226	94	22	0	53	24	88	10	-1	7	9
13837112	40	85	0	45	53	62	40	72	0	83
13986705	0	62	0	57	0	72	11	45	0	5
13376887	38	22	52	66	37	38	56	46	94	12
13974983	38	22	48	99	0	38	78	0	0	46
13730757	74	50	0	45	53	72	40	38	0	77
13486349	52	0	0	40	0	32	83	35	57	78
13945780	52	0	96	40	70	78	83	35	57	78
14080540	52	9	99	40	0	52	83	35	57	78
13520500	5	99	11	62	22	91	0	78	55	88
13984995	5	99	0	62	22	91	0	78	55	88
13996775	38	22	96	29	5	6	53	42	35	0
14009947	38	22	34	9	0	89	87	99	62	18
13870808	38	22	34	9	0	89	87	99	0	18
13786459	52	0	95	40	0	0	83	35	57	78
14091941	52	0	0	40	42	0	83	35	57	78
13187632	52	0	80	40	0	52	83	35	57	78
13621755	52	32	94	40	0	52	83	35	57	78
13998248	38	22	0	0	42	66	99	0	19	78
13992586	38	22	9	18	83	66	44	89	83	45
13898429	0	88	0	45	53	98	40	38	78	77
14041379	0	71	94	45	53	0	40	38	78	77
14068641	32	66	52	45	53	0	40	38	0	77
13563231	83	0	0	45	53	0	40	38	78	77
14044703	45	68	62	45	53	0	40	38	78	77
14047008	19	66	0	45	53	0	40	38	78	77
14034709	11	0	65	45	53	0	40	38	78	77
14032319	0	0	66	45	53	100	40	38	78	77
14057144	32	48	0	45	53	44	40	38	0	77
14052333	32	6	0	45	53	0	40	38	0	77
14057395	32	0	53	45	53	0	40	38	0	77
14033287	9	0	66	45	53	0	40	38	78	77
14031905	91	62	0	45	53	4	40	38	78	77
14060325	32	42	71	45	53	44	40	38	0	77
14061832	32	0	78	45	53	44	40	38	0	77
14027031	0	42	4	45	53	6	40	38	78	77
14045701	0	46	0	45	53	6	40	38	78	77
14110953	32	0	14	45	53	72	40	38	75	77
14124257	32	10	-1	45	53	72	40	38	0	77
13972676	32	0	14	45	53	72	40	38	0	77
14104285	32	0	14	45	53	72	40	38	39	77
14106051	32	0	14	45	53	72	40	38	39	77
13956382	32	0	14	45	53	72	40	38	0	77
13956441	32	71	14	45	53	72	40	38	73	77
13656088	32	0	14	45	53	72	40	38	0	77
14112753	32	0	14	45	53	72	40	38	0	77
