	0	1	2	3	4	5	6	7	8	9
4984496	20	61	0	0	0	40	46	86	88	82
4747295	20	15	47	25	0	49	49	86	0	10
4982947	20	0	0	85	53	74	52	86	79	70
4973728	20	49	1	14	55	0	0	86	94	0
4985969	20	25	93	79	0	49	32	86	32	14
4980307	20	0	0	75	83	38	-1	86	0	48
4863894	20	86	35	0	23	40	55	86	0	0
4974426	20	0	23	0	5	0	95	86	5	79
4818055	20	0	93	0	0	49	0	86	44	60
4962704	20	35	0	53	32	46	4	86	75	52
4961996	20	83	0	0	0	0	49	86	79	51
4857198	20	0	80	68	0	0	0	86	32	52
4760452	20	19	0	18	56	99	1	86	33	18
4972716	20	0	24	86	0	54	27	86	31	0
4985419	20	47	5	77	79	98	79	86	84	0
5012220	20	82	4	15	0	0	60	86	77	52
4474033	20	82	4	15	27	0	0	86	77	52
4682880	20	82	4	15	0	98	0	86	77	52
5034729	20	82	4	15	0	98	0	86	77	52
5064245	20	72	0	4	88	88	32	86	0	86
4911979	20	82	4	15	0	83	0	86	77	52
5021008	20	82	4	15	32	95	39	86	77	52
4919128	20	82	4	15	12	63	0	86	77	52
5016340	20	82	4	15	0	63	0	86	77	52
4879045	20	82	4	15	56	58	0	86	77	52
5014752	20	82	4	15	51	71	23	86	77	52
5040425	20	0	93	79	52	49	0	86	0	0
5047567	20	36	93	79	48	49	43	86	92	0
4717963	20	4	93	49	0	49	17	86	0	0
5052071	20	0	93	93	0	49	49	86	0	42
4814193	20	0	93	100	0	49	14	86	0	0
5046483	20	0	93	45	0	49	0	86	66	0
5046488	20	70	93	0	0	49	0	86	32	40
4936270	20	0	93	15	61	49	49	86	5	19
4730417	20	0	0	4	88	79	0	86	0	86
5065693	20	0	32	4	88	0	0	86	0	86
5032424	20	82	4	15	0	63	49	86	77	52
5022430	20	82	4	15	77	98	0	86	77	52
4892871	20	82	4	15	0	98	95	86	77	52
4613062	20	58	93	88	23	49	28	86	40	67
4622354	20	18	0	4	88	0	0	86	0	86
4841400	20	0	89	4	88	0	0	86	0	86
5020040	20	82	4	15	83	63	0	86	77	52
4997668	20	82	4	15	0	63	0	86	77	52
4918853	20	82	4	15	54	98	56	86	77	52
5033422	20	82	4	15	51	98	100	86	77	52
5029100	20	82	4	15	0	98	0	86	77	52
5019626	20	82	4	15	0	98	0	86	77	52
4943695	20	53	93	0	50	49	20	86	0	0
5047198	20	54	93	61	0	49	32	86	40	0
