	0	1	2	3	4	5	6	7	8	9
6698152	87	88	0	18	24	58	0	57	71	0
6677728	92	37	0	53	31	51	0	0	0	89
6781523	36	0	55	53	39	0	0	90	19	0
6783995	92	78	0	53	87	26	52	19	0	81
6760572	26	0	40	27	0	18	19	77	25	0
6530322	79	97	0	0	0	51	0	18	27	86
6759625	79	92	25	0	0	0	0	0	0	62
6771292	0	78	0	53	0	0	0	36	51	0
6778883	63	0	31	0	0	0	62	52	18	0
6784327	47	2	62	0	0	0	0	0	0	0
6775768	79	49	0	42	87	0	62	61	87	0
6761280	0	0	0	53	19	0	0	94	0	0
6772304	89	78	81	53	92	16	81	2	0	46
6520840	14	0	0	53	0	31	0	0	33	0
6447652	0	11	0	53	0	31	87	53	0	29
6783072	28	86	0	53	0	0	92	90	0	94
6759270	25	87	73	53	62	0	50	58	0	0
6766979	0	78	68	-1	0	0	62	0	42	0
6773002	92	0	24	53	0	31	19	0	89	0
6784545	51	0	31	53	0	31	81	92	21	65
6758679	25	87	73	53	62	0	50	58	57	0
6758683	25	87	73	53	62	0	50	58	57	0
6825941	79	49	0	3	87	100	35	0	6	0
6812588	79	49	90	3	87	100	0	0	6	92
6639977	0	78	0	53	0	87	33	0	37	54
6560260	79	49	86	3	87	100	0	0	6	0
6826168	79	49	90	3	87	100	0	20	6	0
6834668	79	49	90	3	87	100	92	11	6	0
6750126	79	49	0	0	87	100	0	77	6	13
6654444	79	49	0	0	87	100	0	0	6	0
6731374	79	49	0	76	87	100	0	0	6	79
6741668	79	49	0	19	87	100	0	0	6	0
6746892	79	49	77	0	87	100	0	12	6	0
6819222	79	49	27	0	87	100	0	0	6	0
6830048	79	49	7	0	87	100	0	0	6	3
6810796	0	78	0	53	0	96	33	0	37	37
6796244	50	78	52	53	39	0	33	0	37	35
6545286	0	78	68	-1	0	0	33	0	37	65
6719236	50	78	0	53	87	0	33	0	37	29
6837108	79	49	0	3	87	100	90	0	6	73
6815629	79	49	0	3	87	100	90	0	6	0
6479199	79	49	34	2	87	100	0	0	6	19
6825992	79	49	77	0	87	100	0	0	6	0
6836904	79	49	77	0	87	100	0	0	6	0
6720221	0	78	68	-1	87	77	33	85	37	0
6808265	0	78	0	53	0	0	33	0	37	96
6753592	2	78	0	53	68	-1	33	0	37	0
6841143	2	78	0	53	0	0	33	0	37	0
6662568	79	49	0	0	87	100	89	0	6	0
6815150	79	49	0	0	87	100	0	0	6	0
