	0	1	2	3	4	5	6	7	8	9
8963775	44	0	44	40	0	14	2	0	42	0
8658708	0	65	29	0	59	0	24	0	74	0
8967964	98	49	0	75	5	0	0	97	86	68
8956184	44	71	24	0	0	59	16	0	96	38
8797537	0	0	59	87	94	0	0	17	0	47
8946172	97	82	27	89	0	89	96	68	0	69
8620103	8	0	36	93	0	99	0	83	89	13
8966415	16	0	0	0	0	0	19	0	82	93
8969437	94	21	0	17	46	94	0	74	74	43
8957196	0	96	0	0	35	69	0	0	18	24
8817925	0	0	69	9	29	0	74	22	0	58
8471122	5	69	69	0	13	0	51	0	44	0
8945464	2	26	0	89	74	0	26	59	0	0
9103755	18	46	0	0	24	70	69	19	0	93
9007525	85	0	71	0	25	18	26	0	75	0
9075476	0	9	22	71	4	0	4	30	18	18
8471066	0	0	36	93	98	0	0	83	89	16
8941802	0	0	36	93	34	0	0	83	89	0
9082144	26	0	36	93	0	0	0	83	89	0
9083944	0	0	36	93	0	0	0	83	89	0
9063132	0	65	74	74	0	13	19	44	11	14
8651656	40	15	79	24	44	14	97	0	29	48
8968887	0	69	79	71	62	19	0	74	76	0
8637514	0	100	92	11	0	69	80	14	34	0
9095448	0	100	92	11	0	69	80	14	34	0
8992796	53	0	0	0	0	4	0	22	0	1
8487252	5	69	69	0	13	0	51	0	44	0
8937456	5	69	69	0	13	0	51	0	44	8
8606308	0	0	0	71	4	0	0	30	18	0
9077242	0	89	0	71	4	18	25	30	18	0
8607964	3	65	74	74	45	13	0	44	11	14
8755924	12	65	74	74	0	13	71	44	11	14
8677459	0	0	89	70	0	3	10	22	47	1
8833533	0	91	49	0	22	4	10	22	54	1
9017857	85	0	78	0	25	0	0	64	0	91
9007942	85	42	29	0	25	0	71	54	97	0
8691230	85	91	0	59	25	65	0	0	0	0
8852544	85	91	96	0	25	7	44	0	75	0
8844704	85	0	0	0	25	0	0	18	88	29
8892843	85	29	0	0	25	69	53	96	0	0
8861668	85	0	0	62	25	0	0	92	80	0
9013978	85	74	0	0	25	0	0	0	0	0
8405326	85	0	0	0	25	89	0	3	0	5
9002070	85	3	0	53	25	0	26	0	27	13
8586562	85	29	0	36	25	69	53	0	0	25
8866790	85	29	0	36	25	69	53	0	0	0
9032718	85	29	0	36	25	69	53	0	0	0
8883299	85	29	0	36	25	69	53	0	0	0
9038014	85	29	70	36	25	69	53	0	75	0
9034465	85	29	0	36	25	69	53	0	0	0
