	0	1	2	3	4	5	6	7	8	9
6440625	0	0	0	38	0	76	0	31	90	84
6431446	75	0	0	72	91	0	21	0	24	0
6155796	76	62	21	42	71	33	90	0	78	76
5860521	77	62	96	87	76	0	0	44	0	0
6147297	94	62	49	98	0	0	0	77	47	80
6293309	0	62	0	23	0	0	0	0	0	0
6445617	76	62	3	0	34	34	77	0	58	0
6294295	0	62	85	0	0	0	43	98	89	0
6304995	42	44	77	0	23	0	0	15	0	0
6158752	0	0	69	100	0	7	0	5	72	0
6453734	76	100	0	36	0	0	42	15	0	0
6488030	76	62	90	0	72	0	6	0	0	15
6331798	76	62	90	0	72	0	6	0	79	15
6345283	76	62	90	0	72	79	6	35	0	15
6351505	76	62	90	0	72	98	6	0	100	15
6377479	89	62	76	17	64	0	40	28	93	0
5721886	42	33	0	0	21	0	27	0	0	89
6430738	0	0	0	0	0	0	42	9	0	0
6534435	100	0	0	0	82	40	9	0	94	72
5683760	0	0	0	42	0	0	0	98	71	79
6347642	76	62	90	44	72	0	6	0	51	15
6350079	76	62	90	76	72	0	6	0	0	15
6201549	76	62	90	0	72	51	6	29	0	15
6479658	76	62	90	59	72	0	6	11	0	15
6315184	76	62	90	0	72	0	6	98	64	15
5922364	89	62	76	17	52	0	40	0	93	0
6359374	89	62	76	17	0	0	40	0	93	0
6515225	89	62	76	17	0	77	40	89	93	76
5932513	89	62	76	17	0	0	40	42	93	0
5929048	89	62	76	17	0	0	40	21	93	0
6561432	0	31	0	42	91	64	0	98	71	79
6414381	0	77	0	42	0	0	0	98	71	79
6569134	0	0	0	42	0	0	0	98	71	79
6271349	0	0	0	42	31	90	0	98	71	79
6420924	43	0	76	42	0	90	0	98	71	79
6467918	76	62	90	0	72	0	6	0	0	15
6344877	76	62	90	0	72	0	6	0	0	15
6167161	76	62	90	0	72	0	6	0	100	15
6515940	89	62	76	17	11	56	40	0	93	0
6516309	89	62	76	17	0	0	40	0	93	0
6554888	0	80	60	0	0	40	15	47	33	72
6549715	72	0	0	58	0	40	0	0	75	72
6565544	0	0	0	42	0	0	0	98	71	79
6565612	0	0	0	42	35	0	73	98	71	79
6208843	76	62	90	0	72	0	6	8	0	15
6475658	76	62	90	0	72	0	6	0	0	15
6400378	90	0	0	0	0	40	0	0	0	72
6388991	0	15	0	35	0	40	0	0	0	72
6547663	0	0	0	0	0	40	0	21	0	72
6549503	0	0	0	24	0	40	71	0	77	72
