	0	1	2	3	4	5	6	7	8	9
16461631	94	18	59	71	85	67	55	28	48	57
16471862	68	70	15	28	66	77	83	30	0	78
16451619	28	90	22	66	50	5	17	25	58	96
16003404	16	66	10	34	67	41	0	68	97	68
16462643	51	16	46	30	42	2	68	50	39	86
16450911	0	63	0	40	46	57	23	43	63	59
16180720	0	66	77	3	17	33	10	8	26	10
16474334	87	95	2	52	23	18	34	22	85	66
16474884	65	94	60	59	69	67	34	34	21	54
15839319	67	0	58	83	10	77	41	48	42	68
16469222	96	36	86	24	50	10	30	3	5	59
16327639	17	66	0	3	17	36	10	42	26	65
16575061	51	66	71	3	17	44	10	17	26	29
16319225	60	66	46	3	17	30	10	15	26	79
16486583	95	66	19	3	17	29	10	58	26	40
16522337	30	66	59	3	17	36	10	94	26	60
16536113	70	66	93	3	17	36	10	59	26	60
16585785	0	66	71	3	17	0	10	17	26	29
15806861	0	66	71	3	17	0	10	17	26	29
16417506	0	66	71	3	17	53	10	17	26	29
16079177	23	66	53	3	17	97	10	59	26	70
16503667	66	66	57	3	17	5	10	25	26	39
16535398	100	66	87	3	17	36	10	33	26	60
16374777	5	66	83	3	17	36	10	5	26	60
16521339	22	66	78	3	17	36	10	0	26	60
16208925	96	66	24	3	17	36	10	98	26	60
16536482	46	66	24	3	17	36	10	98	26	60
16204966	22	66	97	3	17	36	10	17	26	60
16523644	96	66	1	3	17	36	10	0	26	60
16508541	66	66	57	3	17	5	10	25	26	39
16266623	0	66	71	3	17	0	10	17	26	29
16419240	0	66	71	3	17	66	10	17	26	29
16569676	0	66	71	3	17	10	10	17	26	29
16405134	0	66	71	3	17	71	10	17	26	29
16121385	42	66	46	3	17	42	10	59	26	66
16603641	42	66	46	3	17	42	10	59	26	66
16508955	66	66	57	3	17	5	10	25	26	39
16518015	66	66	57	3	17	5	10	25	26	39
16569888	23	66	71	3	17	0	10	17	26	29
16589307	0	66	71	3	17	50	10	17	26	29
15675391	42	66	46	3	17	42	10	59	26	66
16607920	42	66	46	3	17	42	10	59	26	66
16606619	42	66	46	3	17	42	10	59	26	66
16511345	66	66	57	3	17	5	10	25	26	39
16509923	66	66	57	3	17	5	10	25	26	39
16287729	42	66	46	3	17	42	10	59	26	66
16288866	42	66	46	3	17	42	10	59	26	66
16446747	42	66	46	3	17	42	10	59	26	66
16285269	42	66	46	3	17	42	10	59	26	66
16602231	42	66	46	3	17	42	10	59	26	66
