	0	1	2	3	4	5	6	7	8	9
7989157	30	75	15	55	95	30	64	7	62	53
7980516	0	2	8	17	40	13	0	0	57	71
7998680	54	30	0	55	13	13	0	0	49	0
7995351	46	95	55	32	0	52	0	0	52	30
8091492	54	61	48	0	11	90	64	19	81	95
8104144	71	0	85	0	53	0	30	48	75	15
8117077	23	0	0	83	55	95	26	19	17	0
7680577	30	45	54	32	71	40	2	0	48	0
8098409	0	31	0	32	7	55	92	0	15	0
7977410	78	0	64	88	34	61	54	85	0	78
8099109	17	78	71	16	19	95	71	86	0	47
7986928	0	95	0	0	34	49	2	2	0	0
7884829	16	95	0	0	34	88	19	17	40	88
8090579	8	78	96	0	34	0	88	0	8	59
7999321	0	40	0	25	95	48	85	0	0	98
8079604	95	53	20	30	69	0	0	95	0	95
7811117	23	75	86	0	0	95	48	0	17	78
7927028	23	0	94	0	0	95	41	0	17	0
8057554	23	0	54	90	53	95	0	55	17	53
7985863	0	20	19	40	34	95	61	95	2	54
7952758	23	0	54	90	53	95	0	64	17	53
8170773	23	0	54	90	53	95	0	64	17	53
8170537	23	53	54	90	53	95	48	81	17	53
7958120	23	88	54	90	53	95	0	0	17	53
8060249	23	0	54	90	53	95	86	0	17	53
7852757	23	53	54	90	53	95	0	81	17	53
7852226	23	53	54	90	53	95	0	81	17	53
8128817	55	20	0	54	34	2	9	83	0	0
8124817	0	20	95	54	34	0	0	83	88	0
7731739	0	20	2	0	34	25	22	83	57	0
8156536	23	0	54	90	53	95	0	0	17	53
8167104	23	0	54	90	53	95	0	0	17	53
8174492	23	0	54	90	53	95	0	81	17	53
8160468	23	0	54	90	53	95	0	0	17	53
8061400	23	0	54	90	53	95	0	0	17	53
8174663	23	0	54	90	53	95	0	0	17	53
8151399	0	20	0	0	34	25	22	83	57	19
8043716	0	20	0	0	34	25	22	83	57	0
8038906	19	20	19	0	34	25	22	83	57	11
7838725	55	20	0	0	34	25	22	83	57	0
7942710	1	20	0	0	34	25	22	83	57	0
8045373	0	20	0	0	34	25	22	83	57	0
7929689	0	20	0	0	34	25	22	83	57	0
8137189	28	20	0	0	34	25	22	83	57	64
8154499	0	20	0	40	34	25	22	83	57	71
8146598	0	20	0	40	34	25	22	83	57	0
7944116	0	20	0	56	34	25	22	83	57	0
8043492	81	20	0	0	34	25	22	83	57	4
7938972	47	20	0	0	34	25	22	83	57	64
8040931	0	20	26	0	34	25	22	83	57	64
