	0	1	2	3	4	5	6	7	8	9
13471391	88	0	0	91	66	77	1	58	32	0
13134143	0	25	49	78	98	0	36	17	0	96
13525813	0	25	49	78	98	0	36	17	0	96
13476503	14	0	0	30	61	89	61	0	0	0
13475580	42	11	52	40	91	4	0	20	91	20
13477053	99	55	48	52	66	28	20	52	66	81
13453788	95	0	35	83	67	0	20	14	7	0
13337253	90	12	17	35	28	8	0	28	41	42
13464812	0	34	0	0	45	8	35	1	61	0
13463800	63	0	42	78	0	28	0	78	58	30
13453080	14	55	46	61	91	89	20	14	20	0
13345398	48	14	61	59	6	31	0	36	96	18
13465510	0	14	58	34	26	52	16	59	95	0
13379514	31	4	0	43	83	20	0	61	30	83
13332256	93	0	44	51	65	75	0	0	52	0
13474031	45	59	30	58	72	31	14	0	38	0
13229410	16	0	0	0	0	0	62	17	93	0
12982279	0	36	0	61	90	0	65	0	71	0
13503304	48	19	100	28	0	0	73	0	8	0
13513514	65	4	57	43	83	20	6	61	30	83
13571845	30	34	0	0	96	0	0	0	8	0
13488752	0	89	0	0	0	55	96	61	0	17
13367172	16	61	0	37	55	89	40	72	0	19
13570005	99	36	0	31	52	78	0	58	80	0
13512092	0	4	0	43	83	20	6	61	30	83
13417061	16	96	61	57	25	30	0	96	93	0
13451668	16	48	0	88	0	0	0	96	93	0
13439822	30	89	0	0	96	49	0	96	0	0
13572057	0	36	0	31	52	78	51	0	80	0
13577230	0	36	0	31	52	78	0	0	80	20
13520184	0	4	20	43	83	20	6	61	30	83
13531509	16	41	61	0	0	0	0	96	93	0
13448659	16	55	0	76	30	52	36	96	93	62
13538282	16	0	4	100	0	0	14	96	93	66
13402913	16	0	0	0	0	0	91	96	93	0
13302755	30	26	49	0	96	4	8	45	0	0
13556777	30	0	28	58	96	0	0	0	16	35
13505836	84	4	0	43	83	20	6	61	30	83
13409544	16	36	61	17	0	78	14	96	93	0
13537572	16	0	61	8	0	0	70	96	93	18
13538651	16	0	0	0	0	0	0	96	93	0
13537567	16	0	0	89	20	0	0	96	93	0
13129400	0	4	90	43	83	20	6	61	30	83
13507424	0	4	99	43	83	20	6	61	30	83
13510710	0	4	0	43	83	20	6	61	30	83
13523508	0	4	0	43	83	20	6	61	30	83
13139435	16	79	61	14	0	0	0	96	93	0
13153318	16	58	61	86	0	0	45	96	93	0
13511124	0	4	0	43	83	20	6	61	30	83
13524506	20	4	0	43	83	20	6	61	30	83
