	0	1	2	3	4	5	6	7	8	9
10671284	0	7	48	80	32	0	0	73	84	89
11503432	90	0	20	0	87	10	7	7	10	31
11480717	22	90	41	0	0	0	82	49	26	0
11491741	0	90	67	0	95	34	29	49	0	47
11503982	37	38	0	16	98	98	15	37	84	24
11490729	80	0	38	82	97	22	91	72	0	16
11498320	0	7	95	29	0	22	34	0	93	67
11464227	88	15	29	7	0	41	51	58	84	32
11480009	47	0	9	0	98	1	25	0	84	0
11321681	95	33	48	0	98	0	0	0	84	0
11500960	0	0	0	48	0	0	0	61	84	96
11551435	0	0	66	51	0	0	95	0	84	50
10422219	88	15	0	7	0	0	0	51	84	82
11564496	88	15	6	7	0	0	0	81	84	80
11109104	88	0	0	73	33	98	34	0	84	0
11276332	88	0	0	73	33	98	34	0	84	0
11614883	88	0	0	73	33	98	34	80	84	0
11356605	0	29	0	64	45	0	0	98	84	0
11538053	0	0	13	51	0	0	95	59	84	50
11552742	0	0	0	51	0	0	95	22	84	50
11537639	47	0	0	51	0	0	95	72	84	50
11550437	0	0	0	51	0	0	95	0	84	50
11565211	88	15	0	7	0	73	1	34	84	0
11565580	88	15	49	7	0	32	0	0	84	0
11281111	88	0	31	73	33	98	34	0	84	0
11515681	0	0	47	20	34	34	0	0	84	16
11547113	0	0	0	51	0	81	95	0	84	50
11540443	0	0	0	51	0	0	95	100	84	50
11532765	42	0	15	51	94	0	95	0	84	50
11539021	0	0	95	51	34	0	95	0	84	50
11470910	88	15	12	7	0	96	0	0	84	48
11307652	88	15	75	7	0	0	0	0	84	48
11477345	88	15	75	7	0	0	0	45	84	48
11471534	88	15	0	7	0	47	45	0	84	48
11635717	88	15	0	7	0	0	0	33	84	48
11637018	88	15	0	7	0	31	22	0	84	48
11647357	88	15	0	7	0	0	0	0	84	48
11388046	88	15	0	7	84	0	0	0	84	0
11391983	88	15	45	7	46	0	0	34	84	0
11282840	88	0	31	73	33	98	34	40	84	0
11618405	88	0	31	73	33	98	34	0	84	0
11604159	76	0	3	74	3	0	45	0	84	94
11631329	88	15	0	7	46	96	0	0	84	48
11028613	70	47	65	59	10	82	33	0	84	61
11467768	88	15	0	7	0	96	94	0	84	48
11632739	88	15	0	7	0	96	94	0	84	48
10530565	0	0	45	59	0	0	0	0	84	33
11417686	9	44	9	59	37	73	0	60	84	32
11598986	9	44	9	59	37	14	0	24	84	32
11598774	9	44	9	59	37	14	70	49	84	32
