Sample	posterior	likelihood	prior	treeHeight	editRate.1	editRate.2	editRate.3	editRate.4	editRate.5	editRate.6	editRate.7	editRate.8	editRate.9	editRate.10	editRate.11	editRate.12	editRate.13	editRate.14	editRate.15	editRate.16	editRate.17	editRate.18	editRate.19	editRate.20	editRate.21	editRate.22	editRate.23	editRate.24	editRate.25	editRate.26	editRate.27	editRate.28	editRate.29	editRate.30	editRate.31	editRate.32	editRate.33	editRate.34	editRate.35	editRate.36	editRate.37	silencingRate	clockRate.c	relativeGeoRates.1	relativeGeoRates.2	relativeGeoRates.3	relativeGeoRates.4	relativeGeoRates.5	relativeGeoRates.6	relativeGeoRates.7	relativeGeoRates.8	relativeGeoRates.9	traitClockRate	geoSubstModelLogger.relGeoRate_PRL_FML	geoSubstModelLogger.relGeoRate_PRL_LNSL	geoSubstModelLogger.relGeoRate_PRL_UNL	geoSubstModelLogger.relGeoRate_FML_PRL	geoSubstModelLogger.relGeoRate_FML_LNSL	geoSubstModelLogger.relGeoRate_FML_UNL	geoSubstModelLogger.relGeoRate_LNSL_PRL	geoSubstModelLogger.relGeoRate_LNSL_FML	geoSubstModelLogger.relGeoRate_LNSL_UNL	geoSubstModelLogger.relGeoRate_UNL_PRL	geoSubstModelLogger.relGeoRate_UNL_FML	geoSubstModelLogger.relGeoRate_UNL_LNSL	treeLikelihood	traitLikelihood	
0	-817.0680254356353	-510.9384730171713	-306.12955241846396	7.281435009674384	0.10235173901735338	0.013186503921632453	0.04929964158110528	0.00763481665542147	0.030212483711992463	0.010891626343256092	0.010360710783882204	0.01920151928010566	0.024756176517955697	0.025868245936245232	0.015791444463585907	0.05456672443110931	0.008672734157129325	0.027329886648541954	0.03026060771673797	0.054569259848888135	0.010557521320210594	0.015314991639149733	0.037160361254508945	0.01351596963808152	0.06871217662645222	0.010961518196222028	0.024144777223773506	0.05305706355285811	0.029259224656978028	0.024832929861932307	0.012236201522267218	0.024910085250216527	0.01425239327200832	0.0253889113695681	0.010908342443379904	0.02051898840882671	0.020852670764257772	0.01163358741883401	0.01538453267432037	0.04362062073995887	0.027823010551252678	1.1451381461058444E-4	0.007851355338602954	0.01656650526851953	0.018829420486839686	0.2706429937035025	0.3047594197338279	1.2914800604752361	4.740596345695129	1.055986638282546	0.7005596528867194	2.8027344175197024	0.2512624088470821	0.01656650526851953	0.01656650526851953	0.01656650526851953	0.0	0.01656650526851953	0.01656650526851953	0.0	0.01656650526851953	0.01656650526851953	0.0	0.01656650526851953	0.01656650526851953	-419.661610716059	-91.2768623011123	
1	-817.0680254356353	-510.9384730171713	-306.12955241846396	7.281435009674384	0.10235173901735338	0.013186503921632453	0.04929964158110528	0.00763481665542147	0.030212483711992463	0.010891626343256092	0.010360710783882204	0.01920151928010566	0.024756176517955697	0.025868245936245232	0.015791444463585907	0.05456672443110931	0.008672734157129325	0.027329886648541954	0.03026060771673797	0.054569259848888135	0.010557521320210594	0.015314991639149733	0.037160361254508945	0.01351596963808152	0.06871217662645222	0.010961518196222028	0.024144777223773506	0.05305706355285811	0.029259224656978028	0.024832929861932307	0.012236201522267218	0.024910085250216527	0.01425239327200832	0.0253889113695681	0.010908342443379904	0.02051898840882671	0.020852670764257772	0.01163358741883401	0.01538453267432037	0.04362062073995887	0.027823010551252678	1.1451381461058444E-4	0.007851355338602954	0.01656650526851953	0.018829420486839686	0.2706429937035025	0.3047594197338279	1.2914800604752361	4.740596345695129	1.055986638282546	0.7005596528867194	2.8027344175197024	0.2512624088470821	0.01656650526851953	0.01656650526851953	0.01656650526851953	0.0	0.01656650526851953	0.01656650526851953	0.0	0.01656650526851953	0.01656650526851953	0.0	0.01656650526851953	0.01656650526851953	-419.661610716059	-91.2768623011123	
2	-817.0680254356353	-510.9384730171713	-306.12955241846396	7.281435009674384	0.10235173901735338	0.013186503921632453	0.04929964158110528	0.00763481665542147	0.030212483711992463	0.010891626343256092	0.010360710783882204	0.01920151928010566	0.024756176517955697	0.025868245936245232	0.015791444463585907	0.05456672443110931	0.008672734157129325	0.027329886648541954	0.03026060771673797	0.054569259848888135	0.010557521320210594	0.015314991639149733	0.037160361254508945	0.01351596963808152	0.06871217662645222	0.010961518196222028	0.024144777223773506	0.05305706355285811	0.029259224656978028	0.024832929861932307	0.012236201522267218	0.024910085250216527	0.01425239327200832	0.0253889113695681	0.010908342443379904	0.02051898840882671	0.020852670764257772	0.01163358741883401	0.01538453267432037	0.04362062073995887	0.027823010551252678	1.1451381461058444E-4	0.007851355338602954	0.01656650526851953	0.018829420486839686	0.2706429937035025	0.3047594197338279	1.2914800604752361	4.740596345695129	1.055986638282546	0.7005596528867194	2.8027344175197024	0.2512624088470821	0.01656650526851953	0.01656650526851953	0.01656650526851953	0.0	0.01656650526851953	0.01656650526851953	0.0	0.01656650526851953	0.01656650526851953	0.0	0.01656650526851953	0.01656650526851953	-419.661610716059	-91.2768623011123	
3	-814.2558423341973	-509.87402500120544	-304.3818173329918	8.309971246131518	0.019946120199985526	0.016821427193163707	0.04929964158110528	0.00763481665542147	0.06494982342055143	0.010891626343256092	0.010360710783882204	0.01920151928010566	0.024756176517955697	0.025868245936245232	0.015791444463585907	0.05456672443110931	0.008672734157129325	0.011388707307603427	0.03026060771673797	0.054569259848888135	0.010557521320210594	0.015314991639149733	0.03327489966144981	0.01351596963808152	0.0689627149479801	0.010961518196222028	0.024144777223773506	0.052651005605710344	0.029259224656978028	0.024832929861932307	0.012236201522267218	0.024910085250216527	0.01425239327200832	0.0253889113695681	0.010908342443379904	0.048562978836530823	0.020852670764257772	0.01163358741883401	0.051356058643511435	0.04362062073995887	0.027823010551252678	9.229663636993159E-5	0.011723667868618327	0.015378282924773765	0.030429512909553254	0.20241163419478672	0.2935112506911353	0.9302345290947559	3.3172738214344446	0.8606608955435936	0.5428854931645302	3.9938661874062626	0.40260432703496074	0.015378282924773765	0.015378282924773765	0.015378282924773765	0.0	0.015378282924773765	0.015378282924773765	0.0	0.015378282924773765	0.015378282924773765	0.0	0.015378282924773765	0.015378282924773765	-424.53306317368725	-85.3409618275182	
4	-814.2558423341973	-509.87402500120544	-304.3818173329918	8.309971246131518	0.019946120199985526	0.016821427193163707	0.04929964158110528	0.00763481665542147	0.06494982342055143	0.010891626343256092	0.010360710783882204	0.01920151928010566	0.024756176517955697	0.025868245936245232	0.015791444463585907	0.05456672443110931	0.008672734157129325	0.011388707307603427	0.03026060771673797	0.054569259848888135	0.010557521320210594	0.015314991639149733	0.03327489966144981	0.01351596963808152	0.0689627149479801	0.010961518196222028	0.024144777223773506	0.052651005605710344	0.029259224656978028	0.024832929861932307	0.012236201522267218	0.024910085250216527	0.01425239327200832	0.0253889113695681	0.010908342443379904	0.048562978836530823	0.020852670764257772	0.01163358741883401	0.051356058643511435	0.04362062073995887	0.027823010551252678	9.229663636993159E-5	0.011723667868618327	0.015378282924773765	0.030429512909553254	0.20241163419478672	0.2935112506911353	0.9302345290947559	3.3172738214344446	0.8606608955435936	0.5428854931645302	3.9938661874062626	0.40260432703496074	0.015378282924773765	0.015378282924773765	0.015378282924773765	0.0	0.015378282924773765	0.015378282924773765	0.0	0.015378282924773765	0.015378282924773765	0.0	0.015378282924773765	0.015378282924773765	-424.53306317368725	-85.3409618275182	
5	-826.9579094630844	-509.346177630018	-317.6117318330665	8.309971246131518	0.019946120199985526	0.010600506249444974	0.04929964158110528	0.037004645051916404	0.060374291604493355	0.010891626343256092	0.010360710783882204	0.01920151928010566	0.044321286589564135	0.025868245936245232	0.015791444463585907	0.005255215298590285	0.008672734157129325	0.011388707307603427	0.03026060771673797	0.018343639383993166	0.010557521320210594	0.015314991639149733	0.06853520296786775	0.01351596963808152	0.04915618285220734	0.010961518196222028	0.016552044824130308	0.052651005605710344	0.029259224656978028	0.04601451611861351	0.02987151677548526	0.03460571266250266	0.021901872244226225	0.0253889113695681	0.011899764832321025	0.048562978836530823	0.011157043351971638	0.04588864398265001	0.051356058643511435	0.024055510668350433	0.0052128662660723	8.180247677129768E-4	0.01038472951165659	0.026603451970543823	0.025638193333490798	0.19075916944144197	0.37701323988131696	1.8671809713448284	4.552363521800761	0.963966285484341	0.2945464958967076	5.5997674485788815	0.22046699429635616	0.026603451970543823	0.026603451970543823	0.026603451970543823	0.0	0.026603451970543823	0.026603451970543823	0.0	0.026603451970543823	0.026603451970543823	0.0	0.026603451970543823	0.026603451970543823	-426.51292996435114	-82.83324766566687	
6	-813.7965999718797	-509.139215141595	-304.6573848302847	9.852186085090292	0.019946120199985526	0.02041451862174748	0.04929964158110528	0.037004645051916404	0.060374291604493355	0.010891626343256092	0.010360710783882204	0.01920151928010566	0.03648498056714511	0.025868245936245232	0.015791444463585907	0.005255215298590285	0.03456023384105622	0.03430622980141805	0.03026060771673797	0.018343639383993166	0.010557521320210594	0.015314991639149733	0.06853520296786775	0.01351596963808152	0.026238660358392715	0.010961518196222028	0.016552044824130308	0.052651005605710344	0.029259224656978028	0.04601451611861351	0.02987151677548526	0.024791700290200155	0.021901872244226225	0.0253889113695681	0.011899764832321025	0.048562978836530823	0.02388898016559314	0.04588864398265001	0.020572928168382063	0.024055510668350433	0.0052128662660723	4.531656221597323E-5	0.008758546767129585	0.042802183522363715	0.02699376370014614	0.14601259835672092	0.3374511801844938	1.9609165365796477	4.61986965656869	1.0834622238470306	0.3924850926002856	5.651863013001963	0.6520532407657326	0.042802183522363715	0.042802183522363715	0.042802183522363715	0.0	0.042802183522363715	0.042802183522363715	0.0	0.042802183522363715	0.042802183522363715	0.0	0.042802183522363715	0.042802183522363715	-419.1481301282049	-89.99108501339008	
7	-813.0282687517147	-508.32519289617596	-304.70307585553866	8.559653980011374	0.019946120199985526	0.004945018521824052	0.04929964158110528	0.037004645051916404	0.060374291604493355	0.013619217196926894	0.010360710783882204	0.01920151928010566	0.03648498056714511	0.03142883032338081	0.015791444463585907	0.005255215298590285	0.03456023384105622	0.03430622980141805	0.04236578142530453	0.018343639383993166	0.010557521320210594	0.013693353979583489	0.01818936955243644	0.01351596963808152	0.014133486649826152	0.010961518196222028	0.016552044824130308	0.009504181620502705	0.029259224656978028	0.020538760716568905	0.02987151677548526	0.019231115903064575	0.04465003679260003	0.0253889113695681	0.05504658881752866	0.048562978836530823	0.02388898016559314	0.04859446619697892	0.020572928168382063	0.024055510668350433	0.06994401522666437	5.055838871456219E-5	0.00973380127644704	0.06656215555509089	0.025499827636027518	0.12313154001945502	0.16214432209701293	0.9052733318051178	7.780727381375284	0.8825039563517761	0.5132140090367008	5.123160068767535	0.6701700726514275	0.06656215555509089	0.06656215555509089	0.06656215555509089	0.0	0.06656215555509089	0.06656215555509089	0.0	0.06656215555509089	0.06656215555509089	0.0	0.06656215555509089	0.06656215555509089	-415.1331132563188	-93.19207963985721	
8	-797.2168699433948	-495.9124246125114	-301.30444533088337	9.37122986702213	0.03625113116386501	0.019831869520904655	0.039333581735238654	0.022933154411822795	0.046840542328049004	0.034502526679132076	0.010360710783882204	0.015584179523348396	0.0075365513328838896	0.04703326154278817	0.0194975710180276	0.02328397188284724	0.05194931617569043	0.014318706432420045	0.019010831463580152	0.018343639383993166	0.008919270524880174	0.022344687189380652	0.009751243764670847	0.009618992886060579	0.015124771227870468	0.021143200960397	0.005004070884359724	0.03672866875437897	0.006506404609801203	0.05868058331237502	0.02987151677548526	0.012198475866314049	0.03406735992030151	0.024867852123103593	0.07608536524584564	0.02755819304536644	0.030856765529767446	0.021736130226826286	0.05152729487830564	0.0693849759514934	0.0014126303445426286	9.11569828773962E-5	0.00848381057808146	0.0395394526015493	0.02050082161964155	0.019778796912262413	0.25721960574215	0.3547323871596864	1.4478313569270609	0.7178445505445312	0.494920235142555	3.3368006969504327	0.644239501502315	0.0395394526015493	0.0395394526015493	0.0395394526015493	0.0	0.0395394526015493	0.0395394526015493	0.0	0.0395394526015493	0.0395394526015493	0.0	0.0395394526015493	0.0395394526015493	-398.3419080097334	-97.57051660277801	
9	-797.2168699433948	-495.9124246125114	-301.30444533088337	9.37122986702213	0.03625113116386501	0.019831869520904655	0.039333581735238654	0.022933154411822795	0.046840542328049004	0.034502526679132076	0.010360710783882204	0.015584179523348396	0.0075365513328838896	0.04703326154278817	0.0194975710180276	0.02328397188284724	0.05194931617569043	0.014318706432420045	0.019010831463580152	0.018343639383993166	0.008919270524880174	0.022344687189380652	0.009751243764670847	0.009618992886060579	0.015124771227870468	0.021143200960397	0.005004070884359724	0.03672866875437897	0.006506404609801203	0.05868058331237502	0.02987151677548526	0.012198475866314049	0.03406735992030151	0.024867852123103593	0.07608536524584564	0.02755819304536644	0.030856765529767446	0.021736130226826286	0.05152729487830564	0.0693849759514934	0.0014126303445426286	9.11569828773962E-5	0.00848381057808146	0.0395394526015493	0.02050082161964155	0.019778796912262413	0.25721960574215	0.3547323871596864	1.4478313569270609	0.7178445505445312	0.494920235142555	3.3368006969504327	0.644239501502315	0.0395394526015493	0.0395394526015493	0.0395394526015493	0.0	0.0395394526015493	0.0395394526015493	0.0	0.0395394526015493	0.0395394526015493	0.0	0.0395394526015493	0.0395394526015493	-398.3419080097334	-97.57051660277801	
