	0	1	2	3	4	5	6	7	8	9
6567626	27	0	54	17	86	44	26	0	0	0
6585937	0	7	0	24	93	61	0	0	79	59
6591599	54	5	0	24	26	61	0	0	27	4
6724635	0	72	0	26	0	0	26	0	79	65
5964780	0	0	72	0	0	0	0	14	61	59
6568334	88	61	0	0	33	0	61	43	41	59
6578346	35	41	0	0	43	57	0	79	72	0
6423956	49	0	0	0	9	0	0	0	33	0
6087394	70	0	0	79	78	35	63	93	89	20
6734974	70	63	0	79	0	35	0	93	89	20
6591049	95	77	0	26	18	0	0	0	89	41
6579358	20	0	68	67	65	86	0	0	0	0
6588577	0	0	0	0	0	0	48	0	27	0
6638054	82	0	52	78	0	52	95	19	12	0
6737377	82	0	52	19	41	0	0	0	41	95
6740273	82	0	52	19	41	59	0	70	41	95
6379347	0	0	0	0	16	0	94	63	95	59
6706022	70	0	0	0	0	59	97	63	95	59
6443260	82	0	52	78	0	52	95	41	12	0
6634730	82	0	52	78	76	52	95	10	12	0
6639052	82	0	52	78	0	52	95	0	12	0
6376368	0	0	0	0	0	0	2	63	95	59
6541981	43	31	0	0	0	0	2	63	95	59
6383562	0	0	0	0	0	0	0	63	95	59
6381835	0	23	29	0	0	76	0	63	95	59
6723334	0	0	0	19	0	9	0	63	95	59
6720356	0	0	0	0	0	0	68	63	95	59
6625670	82	78	52	78	0	52	95	19	12	0
6626638	82	0	52	78	10	52	95	0	12	0
6566413	82	17	52	78	0	52	95	0	12	61
6620382	82	0	52	78	0	52	95	0	12	0
6640359	82	0	52	78	94	52	95	0	12	4
6455330	82	0	52	78	94	52	95	64	12	0
6289990	82	0	52	78	13	52	95	0	12	0
6628060	82	0	52	78	0	52	95	0	12	0
6603298	82	0	52	78	0	52	95	0	12	68
6625256	82	0	52	78	0	52	95	25	12	0
6478943	82	0	52	78	0	52	95	0	12	0
6652113	82	12	52	78	0	52	95	0	12	0
6052225	82	0	52	78	35	52	95	0	12	0
6686603	82	0	52	78	0	52	95	0	12	0
6653197	82	0	52	78	0	52	95	0	12	0
6702500	82	0	52	78	0	52	95	0	12	0
5117145	82	96	52	78	33	52	95	0	12	91
5902051	82	0	52	78	97	52	95	26	12	66
6686391	82	0	52	78	0	52	95	0	12	0
6331974	82	0	52	78	0	52	95	0	12	0
6514460	82	0	52	78	0	52	95	0	12	0
6318617	82	0	52	78	0	52	95	0	12	0
6691776	82	0	52	78	0	52	95	0	12	0
