	0	1	2	3	4	5	6	7	8	9
4428488	97	0	0	51	25	12	21	4	72	12
4636892	0	4	3	93	0	80	36	7	71	41
4431213	77	97	99	86	53	31	7	71	22	36
4543052	0	28	5	78	65	32	0	71	25	65
4648624	0	5	0	4	52	71	69	0	78	37
4660865	93	74	0	29	0	27	0	29	90	0
4660315	0	78	72	53	78	40	75	29	0	30
4657843	12	64	0	6	0	59	93	0	65	41
4637600	83	23	46	65	90	5	60	65	9	74
4647612	0	23	16	72	87	0	0	58	92	0
4655203	69	23	49	12	65	36	80	3	60	6
4659392	53	5	0	15	30	89	-1	27	46	8
4546366	0	5	53	17	-1	0	0	36	64	0
4649322	67	0	23	6	36	77	93	36	36	65
4722094	65	53	23	6	0	77	93	94	17	-1
4572924	69	23	0	71	65	36	80	3	37	6
4697326	69	23	25	71	65	36	80	3	37	6
4726967	52	53	23	6	0	77	93	94	80	8
4721379	66	53	23	6	36	77	93	94	80	8
4722463	1	53	23	6	4	77	93	94	0	8
4715321	1	53	23	6	0	77	93	94	3	8
4616597	94	53	23	6	66	77	93	94	99	8
4416063	66	53	23	6	0	77	93	94	0	8
4721384	66	53	23	6	36	77	93	94	0	8
4585914	69	23	0	71	65	36	80	3	37	6
4453469	69	23	0	71	65	36	80	3	37	6
4348761	69	23	31	71	65	36	80	3	37	6
4694522	69	23	1	71	65	36	80	3	37	6
4618406	0	53	23	6	0	77	93	94	0	8
4516590	34	53	23	6	38	77	93	94	0	8
4416141	66	53	23	6	0	77	93	94	0	8
4624380	66	53	23	6	48	77	93	94	0	8
4571387	69	23	0	71	65	36	80	3	37	6
4695904	69	23	78	71	65	36	80	3	37	6
4709625	69	23	5	71	65	36	80	3	37	6
4703996	69	23	15	71	65	36	80	3	37	6
4460200	69	23	0	71	65	36	80	3	37	6
4694936	69	23	0	71	65	36	80	3	37	6
4707320	69	23	0	71	65	36	80	3	37	6
4708318	69	23	89	-1	65	36	80	3	37	6
4672564	69	23	65	71	65	36	80	3	37	6
4687116	69	23	0	71	65	36	80	3	37	6
4691236	69	23	0	71	65	36	80	3	37	6
4689648	69	23	27	71	65	36	80	3	37	6
4498203	69	23	0	71	65	36	80	3	37	6
4739141	69	23	65	71	65	36	80	3	37	6
4420897	69	23	66	71	65	36	80	3	37	6
4525241	69	23	0	71	65	36	80	3	37	6
4740589	69	23	0	71	65	36	80	3	37	6
4631295	69	23	0	71	65	36	80	3	37	6
