	0	1	2	3	4	5	6	7	8	9
6335565	0	29	0	81	0	0	24	0	0	0
6312118	11	42	37	0	0	24	0	0	88	44
6334016	8	8	0	0	0	0	88	0	0	0
6324797	23	81	0	0	0	0	86	0	8	86
6336488	99	0	10	0	61	0	0	0	0	37
6331376	0	99	0	86	0	55	0	0	0	37
6313773	0	0	20	0	0	0	0	78	0	54
6036403	29	0	39	0	64	39	0	0	50	66
6233792	0	0	0	0	72	0	94	58	0	29
6232790	67	0	0	91	3	0	0	0	0	29
6337038	0	58	0	0	0	0	0	21	63	0
6323785	92	24	99	99	92	0	92	71	0	0
6348158	0	0	58	0	0	0	44	0	0	0
6233221	0	39	20	0	0	0	0	0	0	0
6319472	0	0	20	0	0	0	0	0	0	0
5771189	0	0	0	0	0	97	0	0	0	42
6217454	0	0	0	0	39	97	0	0	0	42
6205832	0	12	0	35	0	0	0	0	0	0
6398269	0	0	0	86	0	61	0	72	0	86
6398638	99	17	0	86	0	61	0	72	0	86
6197489	0	0	61	1	71	0	0	94	0	0
6384493	0	36	0	0	0	0	12	0	0	0
6340036	0	8	0	0	0	0	0	0	0	0
6313065	0	84	92	0	44	0	0	0	0	0
6325495	0	84	92	0	44	94	0	0	37	0
6295257	99	0	37	0	92	0	0	44	0	94
6389881	99	0	37	0	92	0	0	0	0	94
6391496	99	0	37	0	92	0	0	0	0	94
6397554	0	12	0	35	0	0	0	0	0	0
6397559	0	12	0	35	0	0	0	0	0	0
6119654	0	0	0	86	0	61	0	72	0	86
6403142	0	0	0	86	0	61	0	72	86	86
6214454	94	0	0	86	0	61	63	72	0	86
6308476	0	0	0	86	0	61	0	72	0	86
6020515	0	0	0	0	0	0	96	0	0	92
6385800	0	0	0	0	0	46	0	0	0	0
6174288	0	0	0	0	92	0	86	0	76	39
6341383	0	82	63	37	0	92	0	0	0	0
6177150	26	5	0	0	0	0	1	0	29	0
6101739	0	0	46	9	0	0	42	0	29	0
6365823	0	0	0	0	0	0	0	0	29	0
6373501	0	0	0	0	0	0	0	0	29	0
6380171	44	0	0	0	92	0	0	87	29	0
6383495	0	0	0	0	0	0	51	0	29	0
6367540	0	0	0	0	1	0	0	99	29	0
6367411	0	92	0	0	0	87	0	49	29	0
6371111	0	0	0	0	0	23	0	0	29	0
6372079	0	0	0	0	94	0	0	0	29	0
6183294	94	0	0	4	0	0	0	0	29	71
6370697	0	0	0	0	0	0	0	0	29	0
