	0	1	2	3	4	5	6	7	8	9
8163416	91	5	0	2	0	95	16	0	68	57
8153404	99	0	6	47	0	0	34	40	9	0
8176119	0	82	69	8	0	24	24	0	80	56
7777081	0	0	84	33	100	54	0	23	0	0
8152696	39	100	0	0	100	50	24	8	16	0
8175196	0	21	15	51	100	6	0	82	0	33
7900635	0	35	0	0	66	0	0	96	0	16
8165126	0	35	45	100	0	0	0	96	19	16
8176669	0	57	33	0	0	0	39	66	24	0
7895550	0	57	15	0	0	0	65	62	0	24
8171007	9	57	98	97	0	0	45	72	68	66
7811149	33	0	0	72	0	68	44	9	0	66
8205452	33	0	47	72	0	0	44	3	9	66
8225429	33	0	0	72	0	0	44	0	0	66
8164428	30	0	40	16	0	0	0	0	0	0
8173647	25	86	24	16	33	0	0	54	0	0
8271461	9	76	0	16	0	0	0	72	0	21
8011012	33	57	18	0	24	83	0	21	91	67
8231125	46	0	39	16	67	100	0	15	0	47
8238267	0	62	72	38	0	69	68	15	47	47
8237183	29	21	34	97	0	0	98	15	0	47
8223124	33	0	0	72	0	0	44	0	0	66
8055655	33	0	0	72	0	67	44	98	79	66
8210740	33	0	0	72	0	0	44	0	0	66
8210326	33	0	71	72	0	0	44	97	0	66
7956860	33	0	0	72	51	5	44	0	0	66
8211708	33	0	0	72	0	5	44	47	0	66
8213130	33	0	0	72	98	0	44	0	0	66
8207040	33	0	0	72	0	0	44	25	18	66
8067338	33	0	0	72	0	42	44	0	15	66
8188368	33	0	87	72	0	0	44	0	0	66
8219800	33	0	15	72	0	0	44	0	0	66
8224122	33	0	0	72	29	0	44	0	0	66
8149041	33	57	18	0	24	83	68	21	91	67
7840837	76	46	0	0	33	15	0	15	0	47
7975826	0	0	68	0	23	33	0	15	55	47
8237898	0	11	80	0	0	0	16	15	11	47
7668313	33	0	0	72	2	0	44	0	29	66
8202920	33	0	0	72	45	0	44	0	0	66
8276846	9	93	0	16	0	0	0	72	0	21
8256393	9	0	57	16	0	66	0	72	0	21
8147490	33	57	18	0	24	83	82	21	91	67
8283390	33	57	18	0	24	83	0	21	91	67
7961988	50	16	41	97	0	66	86	15	0	47
8127422	9	0	0	16	0	0	0	72	9	21
8271673	9	0	8	16	0	0	0	72	9	21
7470334	9	24	0	16	0	19	0	72	0	21
8269621	9	0	0	16	0	19	16	72	0	21
7965794	76	0	0	0	20	0	45	15	0	47
8113017	15	67	0	59	51	35	31	15	0	47
