	0	1	2	3	4	5	6	7	8	9
11751475	0	63	0	0	95	0	85	85	30	98
11833280	9	83	48	65	63	0	80	0	0	1
11753456	0	23	39	55	86	83	0	6	80	0
11731458	0	19	0	12	86	63	85	9	28	93
11844628	33	5	9	79	29	26	39	0	63	78
11850931	0	0	0	63	47	83	76	10	5	1
11839579	0	0	80	1	50	63	0	0	55	1
11736850	34	32	86	46	27	57	31	69	63	26
11848624	29	0	52	0	48	7	0	0	71	100
11841129	77	54	65	36	25	7	40	63	63	0
11427903	0	36	0	29	100	60	26	58	44	86
11849555	0	60	7	42	25	51	55	31	0	86
11833087	0	0	7	61	13	53	58	33	0	46
11837485	10	1	36	0	0	0	19	47	0	99
11548227	7	58	83	0	63	94	83	0	58	26
11851491	40	58	83	0	63	85	0	0	58	26
11877198	76	62	1	71	41	57	9	94	62	0
11881198	76	0	0	71	41	57	9	94	80	0
11926873	76	56	14	71	41	57	9	94	0	0
11869458	76	16	0	71	41	57	9	94	62	0
11769390	76	0	31	71	41	57	9	94	62	0
11912849	76	0	72	71	41	57	9	94	0	0
11707293	76	56	14	71	41	57	9	94	41	71
11922918	76	56	14	71	41	57	9	94	0	0
11719008	76	56	14	71	41	57	9	94	0	51
11927044	76	56	14	71	41	57	9	94	86	51
11803466	76	1	0	71	41	57	9	94	62	36
11923154	76	0	72	71	41	57	9	94	0	77
11908917	76	0	72	71	41	57	9	94	0	36
11612393	76	56	14	71	41	57	9	94	0	0
11919485	76	56	14	71	41	57	9	94	0	0
11807458	76	56	14	71	41	57	9	94	0	0
11816321	76	56	14	71	41	57	9	94	0	69
11500561	76	1	0	71	41	57	9	94	62	36
11783397	76	1	55	71	41	57	9	94	62	36
11802176	76	1	55	71	41	57	9	94	62	36
11906880	76	1	0	71	41	57	9	94	62	36
11408808	76	56	14	71	41	57	9	94	0	0
11815226	76	56	14	71	41	57	9	94	0	0
11903780	76	1	25	71	41	57	9	94	62	36
11889570	76	1	58	71	41	57	9	94	62	36
11381979	76	1	0	71	41	57	9	94	62	36
11789683	76	1	0	71	41	57	9	94	62	36
11580891	76	1	0	71	41	57	9	94	62	36
11785009	76	1	0	71	41	57	9	94	62	36
11788723	76	1	0	71	41	57	9	94	62	36
11788316	76	1	0	71	41	57	9	94	62	36
11780832	76	1	7	71	41	57	9	94	62	36
11797820	76	1	0	71	41	57	9	94	62	36
11898979	76	1	0	71	41	57	9	94	62	36
