Sample	posterior	likelihood	prior	treeHeight	editRate.1	editRate.2	editRate.3	editRate.4	editRate.5	editRate.6	editRate.7	editRate.8	editRate.9	editRate.10	editRate.11	editRate.12	editRate.13	editRate.14	editRate.15	editRate.16	editRate.17	editRate.18	editRate.19	editRate.20	editRate.21	editRate.22	editRate.23	editRate.24	editRate.25	editRate.26	editRate.27	editRate.28	editRate.29	editRate.30	editRate.31	editRate.32	editRate.33	editRate.34	editRate.35	editRate.36	editRate.37	silencingRate	clockRate.c	relativeGeoRates.1	relativeGeoRates.2	relativeGeoRates.3	relativeGeoRates.4	relativeGeoRates.5	relativeGeoRates.6	relativeGeoRates.7	relativeGeoRates.8	relativeGeoRates.9	traitClockRate	geoSubstModelLogger.relGeoRate_PRL_FML	geoSubstModelLogger.relGeoRate_PRL_LNSL	geoSubstModelLogger.relGeoRate_PRL_UNL	geoSubstModelLogger.relGeoRate_FML_PRL	geoSubstModelLogger.relGeoRate_FML_LNSL	geoSubstModelLogger.relGeoRate_FML_UNL	geoSubstModelLogger.relGeoRate_LNSL_PRL	geoSubstModelLogger.relGeoRate_LNSL_FML	geoSubstModelLogger.relGeoRate_LNSL_UNL	geoSubstModelLogger.relGeoRate_UNL_PRL	geoSubstModelLogger.relGeoRate_UNL_FML	geoSubstModelLogger.relGeoRate_UNL_LNSL	treeLikelihood	traitLikelihood	
0	-817.8086054988411	-505.60046061779167	-312.2081448810494	9.569275566191951	0.0416161622336767	0.015675687441809028	0.017363587623690113	0.040980703543085736	0.0517902652383989	0.020459583237011317	0.013116821160195274	0.01542195026096145	0.03177783613674523	0.005860285464797527	0.02660725356709745	0.03505376475916522	0.03655152056096765	0.0308323330314072	0.03192706578366852	0.015701644489565098	0.0581550617062697	0.04044436314397025	0.026808297186690755	0.009769104656435296	0.003620231154851758	0.029315701374338574	0.09446865291367255	0.022201490589349934	0.0023384928185370135	0.004896032731124364	0.01100145860814948	0.09616381304224784	0.010675176426127128	0.01467762346266964	0.015122016267083191	0.008462288763582557	0.03388149067837308	0.03223851287740141	0.012652329861965184	0.007508453852368077	0.03486294275254975	1.6086541510764154E-4	0.006540623973219189	0.08832874218245046	0.08665558565619029	0.07747800000155065	2.0767515029295964	0.3172137675615309	1.5945653721947144	2.8527704468712383	3.844807116251052	0.8351502999310103	0.423565233406045	0.08832874218245046	0.08832874218245046	0.08832874218245046	0.0	0.08832874218245046	0.08832874218245046	0.0	0.08832874218245046	0.08832874218245046	0.0	0.08832874218245046	0.08832874218245046	-389.57830570613476	-116.02215491165693	
1	-813.5699476773598	-498.09349395986055	-315.4764537174993	7.470483074882363	0.02855713168154339	0.033130522780846716	0.04646947337962565	0.027746842509801348	0.10463229675744755	0.020459583237011317	0.03474792480079533	0.01542195026096145	0.03872385523079558	0.005860285464797527	0.03481601940032339	0.02384012733745422	0.05636342048052877	0.04219334850428902	0.018540131691087453	0.018246142620246236	0.007763809642200789	0.04261030034080858	0.02851049847971776	0.011123600506034198	0.011732045982602454	0.026788590025279876	0.03644401956805009	0.01844498721786679	0.008160710567708479	0.007060228639272345	0.06348734568048085	0.008930114455100266	0.014696432547988011	0.0458825832723445	0.0018078466756386996	0.011212365402217803	0.005878361736730051	0.0173564205111557	0.02991278310462997	0.02467678998985255	0.027771108916765264	8.209993286795885E-5	0.007566357178880996	0.040436901269506775	0.06300586662598917	0.027059578684847554	1.1992060103966349	0.18221582917071713	1.4626219805423883	2.716108387724491	2.4429970788356754	1.3090594635332007	0.8031338798929049	0.040436901269506775	0.040436901269506775	0.040436901269506775	0.0	0.040436901269506775	0.040436901269506775	0.0	0.040436901269506775	0.040436901269506775	0.0	0.040436901269506775	0.040436901269506775	-386.0502766367958	-112.04321732306477	
2	-808.0270047963879	-474.08341390695705	-333.9435908894308	9.726292938294746	0.02160049689003518	0.04317591117321562	0.012704047135277896	0.07797888485699027	0.01020818430647484	0.0714053785881273	0.03854156882607826	0.0034468851909436743	0.010678416137334112	0.01968817334261172	0.01304329141644231	0.03306465281289628	0.008647584222159818	0.027170490935627734	0.0459909218981068	0.032627323897727684	0.03688478786337844	0.008474108751576934	0.04147294428701198	0.0064708072154015805	0.02136583292422188	0.036286121318388695	0.016740101587258124	0.022457874727342383	0.03353316251654634	0.007253247385395775	0.014214874150623044	0.04304414830671886	0.03408416482760222	0.015535103499930578	0.015734398478015263	0.012808684284589353	0.0454094325146077	0.044530139753289885	0.007254903478998931	0.04376049222199528	0.022712457677057207	1.158175868296352E-4	0.008060679880915826	0.06988241357556736	0.119282577767888	0.06455283720474202	2.6127984514819147	0.37935210395063657	4.571215866653366	3.5027841292436457	1.7067803451429602	4.970170472739239	0.5755546003745055	0.06988241357556736	0.06988241357556736	0.06988241357556736	0.0	0.06988241357556736	0.06988241357556736	0.0	0.06988241357556736	0.06988241357556736	0.0	0.06988241357556736	0.06988241357556736	-371.27307016185017	-102.81034374510688	
3	-808.0270047963879	-474.08341390695705	-333.9435908894308	9.726292938294746	0.02160049689003518	0.04317591117321562	0.012704047135277896	0.07797888485699027	0.01020818430647484	0.0714053785881273	0.03854156882607826	0.0034468851909436743	0.010678416137334112	0.01968817334261172	0.01304329141644231	0.03306465281289628	0.008647584222159818	0.027170490935627734	0.0459909218981068	0.032627323897727684	0.03688478786337844	0.008474108751576934	0.04147294428701198	0.0064708072154015805	0.02136583292422188	0.036286121318388695	0.016740101587258124	0.022457874727342383	0.03353316251654634	0.007253247385395775	0.014214874150623044	0.04304414830671886	0.03408416482760222	0.015535103499930578	0.015734398478015263	0.012808684284589353	0.0454094325146077	0.044530139753289885	0.007254903478998931	0.04376049222199528	0.022712457677057207	1.158175868296352E-4	0.008060679880915826	0.06988241357556736	0.119282577767888	0.06455283720474202	2.6127984514819147	0.37935210395063657	4.571215866653366	3.5027841292436457	1.7067803451429602	4.970170472739239	0.5755546003745055	0.06988241357556736	0.06988241357556736	0.06988241357556736	0.0	0.06988241357556736	0.06988241357556736	0.0	0.06988241357556736	0.06988241357556736	0.0	0.06988241357556736	0.06988241357556736	-371.27307016185017	-102.81034374510688	
4	-799.2113083475042	-473.1705352433668	-326.04077310413743	9.520447757450686	0.02160049689003518	0.004343449161482549	0.0478791574892789	0.06479194854021812	0.01020818430647484	0.0362302682341263	0.056859618369138526	0.0034468851909436743	0.010678416137334112	0.01968817334261172	0.01304329141644231	0.014746603269836012	0.008647584222159818	0.027170490935627734	0.0459909218981068	0.032627323897727684	0.03688478786337844	0.008474108751576934	0.04147294428701198	0.019657743532173727	0.02136583292422188	0.04142360981720071	0.016740101587258124	0.022457874727342383	0.03353316251654634	0.007253247385395775	0.0533085300499485	0.04304414830671886	0.03408416482760222	0.010136421113526181	0.015734398478015263	0.012808684284589353	0.0454094325146077	0.044530139753289885	0.007254903478998931	0.04376049222199528	0.022712457677057207	8.065923235375142E-5	0.00720301600604146	0.10545100649178352	0.07731968332483898	0.1208073445011789	1.2708210318014674	0.27097451935071887	4.47668382816464	2.2335586617116365	2.0102051559342287	6.141511808377954	0.6335257518815878	0.10545100649178352	0.10545100649178352	0.10545100649178352	0.0	0.10545100649178352	0.10545100649178352	0.0	0.10545100649178352	0.10545100649178352	0.0	0.10545100649178352	0.10545100649178352	-361.2196467081528	-111.95088853521402	
5	-797.5755153432201	-471.93599137730894	-325.6395239659112	8.776196126725617	0.02160049689003518	0.004343449161482549	0.0478791574892789	0.0568289734229082	0.01020818430647484	0.040136797322715204	0.056859618369138526	0.020400096219730893	0.010678416137334112	0.027651148459921643	0.009136762327853404	0.007104756846353699	0.029615036658754743	0.027170490935627734	0.0459909218981068	0.032627323897727684	0.03688478786337844	0.008474108751576934	0.04147294428701198	0.02729958995565604	0.02136583292422188	0.00753280655934295	0.016740101587258124	0.001490422290747459	0.04081879188558876	0.007253247385395775	0.029538598860186047	0.04304414830671886	0.05157097445157509	0.010136421113526181	0.015734398478015263	0.012808684284589353	0.0454094325146077	0.044530139753289885	0.007254903478998931	0.059695576647812984	0.022712457677057207	1.5558674834817584E-4	0.007310970004796819	0.10615453091138978	0.06423365649539366	0.13630138832584662	1.2238803504237359	0.5445141098185073	4.390626083073196	1.6776161062443222	2.1385020940868746	3.635601951148466	0.4385124358354094	0.10615453091138978	0.10615453091138978	0.10615453091138978	0.0	0.10615453091138978	0.10615453091138978	0.0	0.10615453091138978	0.10615453091138978	0.0	0.10615453091138978	0.10615453091138978	-365.0171300815737	-106.91886129573524	
6	-798.9339357630624	-463.2793082589583	-335.6546275041042	12.078000454715772	0.016794095261835063	0.03606692702162373	0.014605705473847486	0.06857339451857696	0.01020818430647484	0.040136797322715204	0.02266405115406331	0.0712003817612515	0.010678416137334112	0.011739292678724284	0.02512631001702123	0.0219675217005999	0.05413380355999574	0.01805796548591787	0.038986102937127204	0.025034205724056652	0.03380257658996265	0.008474108751576934	0.03173162288215636	0.055494392701969514	0.011189470679867516	0.00753280655934295	0.037767473349412536	0.001490422290747459	0.02601339342506967	0.05697979968422316	0.01989380334306433	0.0167042738893277	0.023170056505070744	0.05117244681362153	0.005309942871202775	0.05535944069828223	0.0218241129346972	0.026169862553365716	0.007254903478998931	0.009969024348985597	0.0067229099878893805	7.043562367695575E-4	0.007803734614736276	0.04388843387203342	0.07890235512461598	0.17453614101897374	1.1943637672213658	0.859321437733456	2.841750071279942	0.8743047564227302	3.829368416625918	1.7772202697131114	0.3849716810414742	0.04388843387203342	0.04388843387203342	0.04388843387203342	0.0	0.04388843387203342	0.04388843387203342	0.0	0.04388843387203342	0.04388843387203342	0.0	0.04388843387203342	0.04388843387203342	-358.5688502968448	-104.71045796211351	
7	-798.9339357630624	-463.2793082589583	-335.6546275041042	12.078000454715772	0.016794095261835063	0.03606692702162373	0.014605705473847486	0.06857339451857696	0.01020818430647484	0.040136797322715204	0.02266405115406331	0.0712003817612515	0.010678416137334112	0.011739292678724284	0.02512631001702123	0.0219675217005999	0.05413380355999574	0.01805796548591787	0.038986102937127204	0.025034205724056652	0.03380257658996265	0.008474108751576934	0.03173162288215636	0.055494392701969514	0.011189470679867516	0.00753280655934295	0.037767473349412536	0.001490422290747459	0.02601339342506967	0.05697979968422316	0.01989380334306433	0.0167042738893277	0.023170056505070744	0.05117244681362153	0.005309942871202775	0.05535944069828223	0.0218241129346972	0.026169862553365716	0.007254903478998931	0.009969024348985597	0.0067229099878893805	7.043562367695575E-4	0.007803734614736276	0.04388843387203342	0.07890235512461598	0.17453614101897374	1.1943637672213658	0.859321437733456	2.841750071279942	0.8743047564227302	3.829368416625918	1.7772202697131114	0.3849716810414742	0.04388843387203342	0.04388843387203342	0.04388843387203342	0.0	0.04388843387203342	0.04388843387203342	0.0	0.04388843387203342	0.04388843387203342	0.0	0.04388843387203342	0.04388843387203342	-358.5688502968448	-104.71045796211351	
8	-805.9903956111145	-463.08036922572916	-342.91002638538544	13.107464622185018	0.016794095261835063	0.03606692702162373	0.014605705473847486	0.06483409244552567	0.01020818430647484	0.040136797322715204	0.02266405115406331	0.0712003817612515	0.010678416137334112	0.011739292678724284	0.02512631001702123	0.0219675217005999	0.027122722178832367	0.01805796548591787	0.009893589466431457	0.025034205724056652	0.03380257658996265	0.008474108751576934	0.03173162288215636	0.07540867712148766	0.011189470679867516	0.00753280655934295	0.037767473349412536	0.001490422290747459	0.055105906895765416	0.05697979968422316	0.023633105416115616	0.04371535527049107	0.023170056505070744	0.05117244681362153	0.005309942871202775	0.05535944069828223	0.0218241129346972	0.00625557813384757	0.007254903478998931	0.009969024348985597	0.0067229099878893805	2.188406888968216E-4	0.007733259754842275	0.045438603932813876	0.06131800120877189	0.12354663028278928	0.9797147630707698	0.9441107671135701	2.13631691829985	0.7626371375287223	3.643710209382074	1.8737767774512666	0.4103210007624186	0.045438603932813876	0.045438603932813876	0.045438603932813876	0.0	0.045438603932813876	0.045438603932813876	0.0	0.045438603932813876	0.045438603932813876	0.0	0.045438603932813876	0.045438603932813876	-362.58158160391974	-100.4987876218094	
9	-805.9903956111145	-463.08036922572916	-342.91002638538544	13.107464622185018	0.016794095261835063	0.03606692702162373	0.014605705473847486	0.06483409244552567	0.01020818430647484	0.040136797322715204	0.02266405115406331	0.0712003817612515	0.010678416137334112	0.011739292678724284	0.02512631001702123	0.0219675217005999	0.027122722178832367	0.01805796548591787	0.009893589466431457	0.025034205724056652	0.03380257658996265	0.008474108751576934	0.03173162288215636	0.07540867712148766	0.011189470679867516	0.00753280655934295	0.037767473349412536	0.001490422290747459	0.055105906895765416	0.05697979968422316	0.023633105416115616	0.04371535527049107	0.023170056505070744	0.05117244681362153	0.005309942871202775	0.05535944069828223	0.0218241129346972	0.00625557813384757	0.007254903478998931	0.009969024348985597	0.0067229099878893805	2.188406888968216E-4	0.007733259754842275	0.045438603932813876	0.06131800120877189	0.12354663028278928	0.9797147630707698	0.9441107671135701	2.13631691829985	0.7626371375287223	3.643710209382074	1.8737767774512666	0.4103210007624186	0.045438603932813876	0.045438603932813876	0.045438603932813876	0.0	0.045438603932813876	0.045438603932813876	0.0	0.045438603932813876	0.045438603932813876	0.0	0.045438603932813876	0.045438603932813876	-362.58158160391974	-100.4987876218094	
