	0	1	2	3	4	5	6	7	8	9
10535000	0	95	0	53	33	0	100	21	22	8
10896993	22	22	60	48	15	15	80	81	0	14
10919708	86	0	86	48	27	0	83	0	0	14
10794718	64	80	97	80	93	95	99	0	22	55
10918785	93	76	0	0	80	0	21	75	22	0
10908017	52	-1	0	60	43	75	0	42	8	0
10920258	53	70	0	39	72	24	6	65	95	57
10896285	22	0	95	100	60	0	41	22	55	16
10917236	22	0	0	0	5	72	93	68	15	0
10689889	0	0	8	39	72	24	6	0	95	0
10907005	22	56	6	0	0	0	15	44	0	86
10914596	22	25	0	22	0	0	60	53	42	25
10675391	22	0	0	62	22	25	0	68	22	85
10908715	22	24	22	0	0	0	5	68	80	8
10832200	0	92	76	60	0	36	86	55	83	0
10719783	26	92	76	60	13	36	0	55	0	0
10822927	0	30	95	39	72	24	6	0	95	0
11013210	22	35	80	89	56	15	86	60	57	50
11015262	22	35	80	89	56	15	86	60	57	0
10969588	0	92	76	60	55	36	0	55	0	94
10834812	0	92	76	60	0	36	51	55	0	94
10951224	8	92	76	60	0	36	70	55	8	94
10708657	86	92	76	60	0	36	36	55	0	95
10702341	86	92	76	60	0	36	70	55	0	55
10447314	62	60	0	39	72	24	6	0	95	6
10931957	62	27	56	39	72	24	6	0	95	6
10527297	22	35	80	0	56	15	86	60	57	0
10879498	22	35	80	64	56	15	86	60	57	89
11015050	22	35	80	72	56	15	86	60	57	57
10960772	0	92	76	60	0	36	22	55	26	0
10965631	81	92	76	60	0	36	28	55	26	29
10723102	0	92	76	60	0	36	0	55	26	22
10964753	0	92	76	60	0	36	43	55	26	85
10965178	71	92	76	60	43	36	0	55	26	57
10962819	57	92	76	60	68	36	48	55	93	94
10645919	22	35	80	33	56	15	86	60	57	76
10999982	22	35	80	0	56	15	86	60	57	0
10832485	0	92	76	60	0	36	23	55	0	94
10972924	0	92	76	60	0	36	0	55	0	94
10731035	0	92	76	60	0	36	0	55	0	94
10976856	98	92	76	60	0	36	0	55	0	94
10859361	33	92	76	60	50	36	0	55	0	94
10983492	0	92	76	60	0	36	65	55	0	94
10737446	0	92	76	60	0	36	0	55	0	94
10500879	0	92	76	60	0	36	0	55	60	94
10986925	0	92	76	60	0	36	0	55	60	94
10990880	0	92	76	60	0	36	0	55	0	94
10991051	0	92	76	60	76	36	0	55	93	94
10858302	98	92	76	60	0	36	0	55	0	94
10858305	98	92	76	60	0	36	0	55	0	94
