	0	1	2	3	4	5	6	7	8	9
4881754	97	0	0	17	45	0	0	10	10	0
4751483	0	0	0	0	68	0	45	51	17	10
4879282	0	68	32	7	86	0	33	17	0	0
4546321	30	0	21	88	4	0	0	0	0	60
4870761	30	30	0	0	4	0	0	0	30	88
4869051	64	86	20	1	91	17	0	0	82	0
4876642	0	0	0	0	55	19	40	55	0	0
4859039	10	37	95	3	0	0	0	55	55	20
4962028	68	34	74	6	22	17	0	73	98	0
4434075	38	7	73	0	64	17	73	0	24	0
4858331	0	63	32	0	32	17	86	0	30	52
4429030	86	0	20	0	0	0	0	62	0	0
4792536	90	23	70	60	86	92	50	92	0	88
4882304	0	23	11	0	41	0	50	0	55	0
4666390	0	17	0	0	0	17	0	98	0	0
4786278	0	0	86	41	74	17	70	0	0	0
4894003	0	55	88	32	0	17	0	0	0	0
4880831	0	0	0	24	0	97	51	48	11	0
4870063	0	45	0	24	94	0	0	7	11	32
4948406	0	88	0	0	0	17	0	0	0	0
4847077	0	0	74	6	22	17	77	73	0	1
4500642	0	97	74	6	22	17	0	73	0	0
4916375	0	59	0	0	20	17	88	0	0	0
4936760	41	0	0	0	0	17	0	55	0	30
4804172	0	90	30	0	50	17	0	73	0	0
4911087	0	0	30	0	0	17	0	0	0	0
4730547	2	74	74	6	22	17	83	73	0	0
4960580	0	0	74	6	22	17	0	73	0	0
4845907	0	95	74	6	22	17	61	73	0	0
4835354	0	0	74	6	22	17	0	73	0	0
4685579	0	0	0	0	20	17	0	32	0	0
4925435	55	0	0	0	0	17	80	55	0	60
4918765	0	0	0	0	0	17	0	55	0	0
4942823	0	74	30	0	0	17	81	0	0	51
4390620	0	0	30	97	0	17	32	0	0	60
4912675	0	30	30	97	0	17	0	0	74	0
4817613	0	0	0	69	20	17	0	0	0	0
4943533	0	0	0	69	20	17	0	0	0	0
4917343	0	0	0	0	0	17	0	55	0	0
4943902	86	0	30	30	0	17	81	0	0	0
4915961	0	0	30	0	0	17	81	0	0	70
4908555	0	22	30	0	0	17	81	0	0	0
4928759	50	0	30	0	0	17	81	0	0	0
4942818	32	0	30	0	32	17	81	0	0	0
4931064	0	0	30	0	0	17	81	0	0	0
4478147	0	0	0	0	0	17	68	55	49	0
4710123	0	0	0	88	0	17	0	55	0	0
4929757	0	0	0	0	9	17	0	55	0	0
4392451	15	45	0	0	74	17	0	55	88	32
4477766	0	0	0	86	0	17	0	55	0	32
