Sample	posterior	likelihood	prior	treeHeight	editRate.1	editRate.2	editRate.3	editRate.4	editRate.5	editRate.6	editRate.7	editRate.8	editRate.9	editRate.10	editRate.11	editRate.12	editRate.13	editRate.14	editRate.15	editRate.16	editRate.17	editRate.18	editRate.19	editRate.20	editRate.21	editRate.22	editRate.23	editRate.24	editRate.25	editRate.26	editRate.27	editRate.28	editRate.29	editRate.30	editRate.31	editRate.32	editRate.33	editRate.34	editRate.35	editRate.36	editRate.37	silencingRate	clockRate.c	relativeGeoRates.1	relativeGeoRates.2	relativeGeoRates.3	relativeGeoRates.4	relativeGeoRates.5	relativeGeoRates.6	relativeGeoRates.7	relativeGeoRates.8	relativeGeoRates.9	traitClockRate	geoSubstModelLogger.relGeoRate_PRL_FML	geoSubstModelLogger.relGeoRate_PRL_LNSL	geoSubstModelLogger.relGeoRate_PRL_UNL	geoSubstModelLogger.relGeoRate_FML_PRL	geoSubstModelLogger.relGeoRate_FML_LNSL	geoSubstModelLogger.relGeoRate_FML_UNL	geoSubstModelLogger.relGeoRate_LNSL_PRL	geoSubstModelLogger.relGeoRate_LNSL_FML	geoSubstModelLogger.relGeoRate_LNSL_UNL	geoSubstModelLogger.relGeoRate_UNL_PRL	geoSubstModelLogger.relGeoRate_UNL_FML	geoSubstModelLogger.relGeoRate_UNL_LNSL	treeLikelihood	traitLikelihood	
0	-808.1243564818615	-514.9334155301185	-293.190940951743	7.714987940428085	0.0012636914944453848	0.026269838003444512	0.05369986106437602	0.05394972779249324	0.008307915521824069	0.02178354811986699	0.02348953313564392	0.06156599496125642	0.0367667184062207	0.06878352457918932	0.02304333513124232	0.010683245540467165	0.014194229734956862	0.08692247812840857	0.0012385411246307043	0.02217524953110092	0.00968210374483279	0.02716742997540167	0.009396998702655632	0.0073610401898488165	0.0037777012829445095	0.037835655138860225	0.04557884671201905	0.0050685917437235245	0.034437305369303756	0.02122222648462123	0.020508203798730862	0.002461828860797252	0.035888069983573065	0.02578411424239302	0.01642666608317643	0.03558689624089405	0.06638418585121907	0.016416398067545357	0.01919395552936265	0.016588601964461547	0.02909574716406836	1.0068619637213717E-4	0.012884885621536321	0.1045699630459016	0.00881010278107744	0.05585263765272759	2.3811958968090017	0.35337369673508406	1.9190992403101441	1.0195358533310663	1.6777317594088836	0.3640072996130083	0.4952632078239508	0.1045699630459016	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	-416.102766271675	-98.83064925844353	
1	-808.1243564818615	-514.9334155301185	-293.190940951743	7.714987940428085	0.0012636914944453848	0.026269838003444512	0.05369986106437602	0.05394972779249324	0.008307915521824069	0.02178354811986699	0.02348953313564392	0.06156599496125642	0.0367667184062207	0.06878352457918932	0.02304333513124232	0.010683245540467165	0.014194229734956862	0.08692247812840857	0.0012385411246307043	0.02217524953110092	0.00968210374483279	0.02716742997540167	0.009396998702655632	0.0073610401898488165	0.0037777012829445095	0.037835655138860225	0.04557884671201905	0.0050685917437235245	0.034437305369303756	0.02122222648462123	0.020508203798730862	0.002461828860797252	0.035888069983573065	0.02578411424239302	0.01642666608317643	0.03558689624089405	0.06638418585121907	0.016416398067545357	0.01919395552936265	0.016588601964461547	0.02909574716406836	1.0068619637213717E-4	0.012884885621536321	0.1045699630459016	0.00881010278107744	0.05585263765272759	2.3811958968090017	0.35337369673508406	1.9190992403101441	1.0195358533310663	1.6777317594088836	0.3640072996130083	0.4952632078239508	0.1045699630459016	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	-416.102766271675	-98.83064925844353	
2	-808.1243564818615	-514.9334155301185	-293.190940951743	7.714987940428085	0.0012636914944453848	0.026269838003444512	0.05369986106437602	0.05394972779249324	0.008307915521824069	0.02178354811986699	0.02348953313564392	0.06156599496125642	0.0367667184062207	0.06878352457918932	0.02304333513124232	0.010683245540467165	0.014194229734956862	0.08692247812840857	0.0012385411246307043	0.02217524953110092	0.00968210374483279	0.02716742997540167	0.009396998702655632	0.0073610401898488165	0.0037777012829445095	0.037835655138860225	0.04557884671201905	0.0050685917437235245	0.034437305369303756	0.02122222648462123	0.020508203798730862	0.002461828860797252	0.035888069983573065	0.02578411424239302	0.01642666608317643	0.03558689624089405	0.06638418585121907	0.016416398067545357	0.01919395552936265	0.016588601964461547	0.02909574716406836	1.0068619637213717E-4	0.012884885621536321	0.1045699630459016	0.00881010278107744	0.05585263765272759	2.3811958968090017	0.35337369673508406	1.9190992403101441	1.0195358533310663	1.6777317594088836	0.3640072996130083	0.4952632078239508	0.1045699630459016	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	-416.102766271675	-98.83064925844353	
3	-808.1243564818615	-514.9334155301185	-293.190940951743	7.714987940428085	0.0012636914944453848	0.026269838003444512	0.05369986106437602	0.05394972779249324	0.008307915521824069	0.02178354811986699	0.02348953313564392	0.06156599496125642	0.0367667184062207	0.06878352457918932	0.02304333513124232	0.010683245540467165	0.014194229734956862	0.08692247812840857	0.0012385411246307043	0.02217524953110092	0.00968210374483279	0.02716742997540167	0.009396998702655632	0.0073610401898488165	0.0037777012829445095	0.037835655138860225	0.04557884671201905	0.0050685917437235245	0.034437305369303756	0.02122222648462123	0.020508203798730862	0.002461828860797252	0.035888069983573065	0.02578411424239302	0.01642666608317643	0.03558689624089405	0.06638418585121907	0.016416398067545357	0.01919395552936265	0.016588601964461547	0.02909574716406836	1.0068619637213717E-4	0.012884885621536321	0.1045699630459016	0.00881010278107744	0.05585263765272759	2.3811958968090017	0.35337369673508406	1.9190992403101441	1.0195358533310663	1.6777317594088836	0.3640072996130083	0.4952632078239508	0.1045699630459016	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	-416.102766271675	-98.83064925844353	
4	-808.1243564818615	-514.9334155301185	-293.190940951743	7.714987940428085	0.0012636914944453848	0.026269838003444512	0.05369986106437602	0.05394972779249324	0.008307915521824069	0.02178354811986699	0.02348953313564392	0.06156599496125642	0.0367667184062207	0.06878352457918932	0.02304333513124232	0.010683245540467165	0.014194229734956862	0.08692247812840857	0.0012385411246307043	0.02217524953110092	0.00968210374483279	0.02716742997540167	0.009396998702655632	0.0073610401898488165	0.0037777012829445095	0.037835655138860225	0.04557884671201905	0.0050685917437235245	0.034437305369303756	0.02122222648462123	0.020508203798730862	0.002461828860797252	0.035888069983573065	0.02578411424239302	0.01642666608317643	0.03558689624089405	0.06638418585121907	0.016416398067545357	0.01919395552936265	0.016588601964461547	0.02909574716406836	1.0068619637213717E-4	0.012884885621536321	0.1045699630459016	0.00881010278107744	0.05585263765272759	2.3811958968090017	0.35337369673508406	1.9190992403101441	1.0195358533310663	1.6777317594088836	0.3640072996130083	0.4952632078239508	0.1045699630459016	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	-416.102766271675	-98.83064925844353	
5	-808.1243564818615	-514.9334155301185	-293.190940951743	7.714987940428085	0.0012636914944453848	0.026269838003444512	0.05369986106437602	0.05394972779249324	0.008307915521824069	0.02178354811986699	0.02348953313564392	0.06156599496125642	0.0367667184062207	0.06878352457918932	0.02304333513124232	0.010683245540467165	0.014194229734956862	0.08692247812840857	0.0012385411246307043	0.02217524953110092	0.00968210374483279	0.02716742997540167	0.009396998702655632	0.0073610401898488165	0.0037777012829445095	0.037835655138860225	0.04557884671201905	0.0050685917437235245	0.034437305369303756	0.02122222648462123	0.020508203798730862	0.002461828860797252	0.035888069983573065	0.02578411424239302	0.01642666608317643	0.03558689624089405	0.06638418585121907	0.016416398067545357	0.01919395552936265	0.016588601964461547	0.02909574716406836	1.0068619637213717E-4	0.012884885621536321	0.1045699630459016	0.00881010278107744	0.05585263765272759	2.3811958968090017	0.35337369673508406	1.9190992403101441	1.0195358533310663	1.6777317594088836	0.3640072996130083	0.4952632078239508	0.1045699630459016	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	0.0	0.1045699630459016	0.1045699630459016	-416.102766271675	-98.83064925844353	
6	-811.2732050549773	-514.6779966384088	-296.5952084165686	7.6109205048352795	0.0012636914944453848	0.026269838003444512	0.05369986106437602	0.05460020394503923	0.008307915521824069	0.02178354811986699	0.02348953313564392	0.06156599496125642	0.0367667184062207	0.006838534709798755	0.02304333513124232	0.010683245540467165	0.014194229734956862	0.050095443261032754	0.0022066934191214693	0.02217524953110092	0.00968210374483279	0.02716742997540167	0.009396998702655632	0.0073610401898488165	0.0037777012829445095	0.07466269000623604	0.04557884671201905	0.0050685917437235245	0.034437305369303756	0.02122222648462123	0.020508203798730862	0.002461828860797252	0.0349199176890823	0.02578411424239302	0.078371655952567	0.03558689624089405	0.06638418585121907	0.016416398067545357	0.018543479376816663	0.016588601964461547	0.02909574716406836	2.4379725996942633E-4	0.009158733135788527	0.09372904623570066	0.00942993971709059	0.0571067804731236	3.4105795586055505	0.21148552208037127	2.9379424519889943	0.9512730326834986	3.261405203212918	0.40020162552434946	0.5831623545804598	0.09372904623570066	0.09372904623570066	0.09372904623570066	0.0	0.09372904623570066	0.09372904623570066	0.0	0.09372904623570066	0.09372904623570066	0.0	0.09372904623570066	0.09372904623570066	-411.30686405532015	-103.37113258308865	
7	-822.8174013990237	-514.1945091963335	-308.6228922026902	6.939564092396279	0.015613498217242672	0.025404348357270568	0.06017697070515765	0.05460020394503923	0.04423064285341903	0.02178354811986699	0.03621211968269053	0.06156599496125642	0.03554126666904256	0.006838534709798755	0.02304333513124232	0.0030785469020046946	0.015059719381130807	0.050095443261032754	0.0022066934191214693	0.02217524953110092	0.00968210374483279	0.012817623252604382	0.009396998702655632	8.839305490671856E-4	0.0037777012829445095	0.07466269000623604	0.02856381715000532	0.0050685917437235245	0.034437305369303756	0.03823725604663496	0.006833668915554814	0.018456551031672083	0.0349199176890823	0.02578411424239302	0.042448928620972035	0.04441704661653466	0.05134141201647367	0.016416398067545357	0.018543479376816663	0.016588601964461547	0.02909574716406836	2.108336868165434E-4	0.00838378172706739	0.16216039334229385	0.007504254044066194	0.036416207944011986	2.2680328396437694	0.14464165431900808	2.4817578315167514	1.243074130179511	2.434540651292536	0.3631351211685137	0.5894389402265799	0.16216039334229385	0.16216039334229385	0.16216039334229385	0.0	0.16216039334229385	0.16216039334229385	0.0	0.16216039334229385	0.16216039334229385	0.0	0.16216039334229385	0.16216039334229385	-405.8849992621214	-108.30950993421197	
8	-822.8174013990237	-514.1945091963335	-308.6228922026902	6.939564092396279	0.015613498217242672	0.025404348357270568	0.06017697070515765	0.05460020394503923	0.04423064285341903	0.02178354811986699	0.03621211968269053	0.06156599496125642	0.03554126666904256	0.006838534709798755	0.02304333513124232	0.0030785469020046946	0.015059719381130807	0.050095443261032754	0.0022066934191214693	0.02217524953110092	0.00968210374483279	0.012817623252604382	0.009396998702655632	8.839305490671856E-4	0.0037777012829445095	0.07466269000623604	0.02856381715000532	0.0050685917437235245	0.034437305369303756	0.03823725604663496	0.006833668915554814	0.018456551031672083	0.0349199176890823	0.02578411424239302	0.042448928620972035	0.04441704661653466	0.05134141201647367	0.016416398067545357	0.018543479376816663	0.016588601964461547	0.02909574716406836	2.108336868165434E-4	0.00838378172706739	0.16216039334229385	0.007504254044066194	0.036416207944011986	2.2680328396437694	0.14464165431900808	2.4817578315167514	1.243074130179511	2.434540651292536	0.3631351211685137	0.5894389402265799	0.16216039334229385	0.16216039334229385	0.16216039334229385	0.0	0.16216039334229385	0.16216039334229385	0.0	0.16216039334229385	0.16216039334229385	0.0	0.16216039334229385	0.16216039334229385	-405.8849992621214	-108.30950993421197	
9	-814.9394881477347	-513.0850908195771	-301.8543973281575	7.918039209256651	0.018336930861360567	0.023555701594480505	0.05109011381889078	0.058262122862871746	0.04423064285341903	0.02178354811986699	0.03442921612643865	0.03749358322773538	0.03554126666904256	0.0993586290788255	0.02304333513124232	0.0030785469020046946	0.040624573889186597	0.04742492243142314	0.024708611063680358	0.028705561515438655	0.00968210374483279	0.05560625134131658	0.009396998702655632	8.839305490671856E-4	0.0037777012829445095	0.020307647922021888	0.0212329647283057	0.0050685917437235245	0.02038004195111029	0.03823725604663496	0.01722901341591576	0.018456551031672083	0.012025584010636123	0.022211376092996726	0.042448928620972035	0.004446060887299139	0.05134141201647367	0.016416398067545357	0.0030036247845469655	0.016588601964461547	0.019591654348960028	4.0556720052046704E-5	0.007381308804278334	0.08499424504871604	0.007635837588776644	0.037546698119681914	3.1969959552377536	0.23990483535831963	2.39323991681516	0.8639559181839328	1.6268798483221718	0.375547708904472	0.6678869151484643	0.08499424504871604	0.08499424504871604	0.08499424504871604	0.0	0.08499424504871604	0.08499424504871604	0.0	0.08499424504871604	0.08499424504871604	0.0	0.08499424504871604	0.08499424504871604	-408.1975594768803	-104.8875313426968	
