Sample	posterior	likelihood	prior	treeHeight	editRate.1	editRate.2	editRate.3	editRate.4	editRate.5	editRate.6	editRate.7	editRate.8	editRate.9	editRate.10	editRate.11	editRate.12	editRate.13	editRate.14	editRate.15	editRate.16	editRate.17	editRate.18	editRate.19	editRate.20	editRate.21	editRate.22	editRate.23	editRate.24	editRate.25	editRate.26	editRate.27	editRate.28	editRate.29	editRate.30	editRate.31	editRate.32	editRate.33	editRate.34	editRate.35	editRate.36	editRate.37	silencingRate	clockRate.c	relativeGeoRates.1	relativeGeoRates.2	relativeGeoRates.3	relativeGeoRates.4	relativeGeoRates.5	relativeGeoRates.6	relativeGeoRates.7	relativeGeoRates.8	relativeGeoRates.9	relativeGeoRates.10	traitClockRate	geoSubstModelLogger.relGeoRate_PRL_FML	geoSubstModelLogger.relGeoRate_PRL_LNSL	geoSubstModelLogger.relGeoRate_PRL_UNL	geoSubstModelLogger.relGeoRate_FML_PRL	geoSubstModelLogger.relGeoRate_FML_LNSL	geoSubstModelLogger.relGeoRate_FML_UNL	geoSubstModelLogger.relGeoRate_LNSL_PRL	geoSubstModelLogger.relGeoRate_LNSL_FML	geoSubstModelLogger.relGeoRate_LNSL_UNL	geoSubstModelLogger.relGeoRate_UNL_PRL	geoSubstModelLogger.relGeoRate_UNL_FML	geoSubstModelLogger.relGeoRate_UNL_LNSL	treeLikelihood	traitLikelihood	
0	-769.3233824629006	-467.6549140006296	-301.6684684622709	6.4699146042083955	0.011790829307964698	0.04488390432540834	0.045398547028047076	0.07010839379907123	0.018567740372718897	0.04264167453970964	0.03302349847695871	0.018983471145350206	0.011056507201755092	0.00746059835785115	0.011965563987097777	0.008746525589436324	0.027241043064388668	0.011973582777717762	0.006873932452413828	0.03926002094023859	0.009716322056004575	0.017555812607812235	0.02554258640903949	0.01926193806141438	0.020791015390226528	0.024099998112565912	0.027628035920949978	0.008424192783742276	0.03042334966141666	0.02027198455760025	0.055187679221615604	0.06027905918686914	0.05352059434554056	0.02430741161074966	0.030184627118086657	0.024157317982529278	0.01008226075178753	0.026178673953043727	0.040488586761528986	0.012102574602098279	0.049820144939250244	9.909665458897519E-5	0.010327166295344692	0.7627210049436413	1.9768223101896951	0.8094140405237966	0.43664779505194323	1.2738246212772883	0.3110933118693209	3.5149041306402333	0.9767844617348335	1.4329962947446897	1.4864935814476303	6.0585799145862085	1.9768223101896951	1.9768223101896951	1.9768223101896951	0.7627210049436413	1.9768223101896951	1.9768223101896951	0.7627210049436413	1.9768223101896951	1.9768223101896951	0.7627210049436413	1.9768223101896951	1.9768223101896951	-383.38934475206753	-84.2655692485621	
1	-769.3233824629006	-467.6549140006296	-301.6684684622709	6.4699146042083955	0.011790829307964698	0.04488390432540834	0.045398547028047076	0.07010839379907123	0.018567740372718897	0.04264167453970964	0.03302349847695871	0.018983471145350206	0.011056507201755092	0.00746059835785115	0.011965563987097777	0.008746525589436324	0.027241043064388668	0.011973582777717762	0.006873932452413828	0.03926002094023859	0.009716322056004575	0.017555812607812235	0.02554258640903949	0.01926193806141438	0.020791015390226528	0.024099998112565912	0.027628035920949978	0.008424192783742276	0.03042334966141666	0.02027198455760025	0.055187679221615604	0.06027905918686914	0.05352059434554056	0.02430741161074966	0.030184627118086657	0.024157317982529278	0.01008226075178753	0.026178673953043727	0.040488586761528986	0.012102574602098279	0.049820144939250244	9.909665458897519E-5	0.010327166295344692	0.7627210049436413	1.9768223101896951	0.8094140405237966	0.43664779505194323	1.2738246212772883	0.3110933118693209	3.5149041306402333	0.9767844617348335	1.4329962947446897	1.4864935814476303	6.0585799145862085	1.9768223101896951	1.9768223101896951	1.9768223101896951	0.7627210049436413	1.9768223101896951	1.9768223101896951	0.7627210049436413	1.9768223101896951	1.9768223101896951	0.7627210049436413	1.9768223101896951	1.9768223101896951	-383.38934475206753	-84.2655692485621	
2	-769.3233824629006	-467.6549140006296	-301.6684684622709	6.4699146042083955	0.011790829307964698	0.04488390432540834	0.045398547028047076	0.07010839379907123	0.018567740372718897	0.04264167453970964	0.03302349847695871	0.018983471145350206	0.011056507201755092	0.00746059835785115	0.011965563987097777	0.008746525589436324	0.027241043064388668	0.011973582777717762	0.006873932452413828	0.03926002094023859	0.009716322056004575	0.017555812607812235	0.02554258640903949	0.01926193806141438	0.020791015390226528	0.024099998112565912	0.027628035920949978	0.008424192783742276	0.03042334966141666	0.02027198455760025	0.055187679221615604	0.06027905918686914	0.05352059434554056	0.02430741161074966	0.030184627118086657	0.024157317982529278	0.01008226075178753	0.026178673953043727	0.040488586761528986	0.012102574602098279	0.049820144939250244	9.909665458897519E-5	0.010327166295344692	0.7627210049436413	1.9768223101896951	0.8094140405237966	0.43664779505194323	1.2738246212772883	0.3110933118693209	3.5149041306402333	0.9767844617348335	1.4329962947446897	1.4864935814476303	6.0585799145862085	1.9768223101896951	1.9768223101896951	1.9768223101896951	0.7627210049436413	1.9768223101896951	1.9768223101896951	0.7627210049436413	1.9768223101896951	1.9768223101896951	0.7627210049436413	1.9768223101896951	1.9768223101896951	-383.38934475206753	-84.2655692485621	
3	-769.3233824629006	-467.6549140006296	-301.6684684622709	6.4699146042083955	0.011790829307964698	0.04488390432540834	0.045398547028047076	0.07010839379907123	0.018567740372718897	0.04264167453970964	0.03302349847695871	0.018983471145350206	0.011056507201755092	0.00746059835785115	0.011965563987097777	0.008746525589436324	0.027241043064388668	0.011973582777717762	0.006873932452413828	0.03926002094023859	0.009716322056004575	0.017555812607812235	0.02554258640903949	0.01926193806141438	0.020791015390226528	0.024099998112565912	0.027628035920949978	0.008424192783742276	0.03042334966141666	0.02027198455760025	0.055187679221615604	0.06027905918686914	0.05352059434554056	0.02430741161074966	0.030184627118086657	0.024157317982529278	0.01008226075178753	0.026178673953043727	0.040488586761528986	0.012102574602098279	0.049820144939250244	9.909665458897519E-5	0.010327166295344692	0.7627210049436413	1.9768223101896951	0.8094140405237966	0.43664779505194323	1.2738246212772883	0.3110933118693209	3.5149041306402333	0.9767844617348335	1.4329962947446897	1.4864935814476303	6.0585799145862085	1.9768223101896951	1.9768223101896951	1.9768223101896951	0.7627210049436413	1.9768223101896951	1.9768223101896951	0.7627210049436413	1.9768223101896951	1.9768223101896951	0.7627210049436413	1.9768223101896951	1.9768223101896951	-383.38934475206753	-84.2655692485621	
4	-769.3233824629006	-467.6549140006296	-301.6684684622709	6.4699146042083955	0.011790829307964698	0.04488390432540834	0.045398547028047076	0.07010839379907123	0.018567740372718897	0.04264167453970964	0.03302349847695871	0.018983471145350206	0.011056507201755092	0.00746059835785115	0.011965563987097777	0.008746525589436324	0.027241043064388668	0.011973582777717762	0.006873932452413828	0.03926002094023859	0.009716322056004575	0.017555812607812235	0.02554258640903949	0.01926193806141438	0.020791015390226528	0.024099998112565912	0.027628035920949978	0.008424192783742276	0.03042334966141666	0.02027198455760025	0.055187679221615604	0.06027905918686914	0.05352059434554056	0.02430741161074966	0.030184627118086657	0.024157317982529278	0.01008226075178753	0.026178673953043727	0.040488586761528986	0.012102574602098279	0.049820144939250244	9.909665458897519E-5	0.010327166295344692	0.7627210049436413	1.9768223101896951	0.8094140405237966	0.43664779505194323	1.2738246212772883	0.3110933118693209	3.5149041306402333	0.9767844617348335	1.4329962947446897	1.4864935814476303	6.0585799145862085	1.9768223101896951	1.9768223101896951	1.9768223101896951	0.7627210049436413	1.9768223101896951	1.9768223101896951	0.7627210049436413	1.9768223101896951	1.9768223101896951	0.7627210049436413	1.9768223101896951	1.9768223101896951	-383.38934475206753	-84.2655692485621	
5	-755.9358240554905	-466.6459126158732	-289.28991143961724	6.599678225760763	0.021942200409416066	0.04488390432540834	0.028332928359305953	0.07010839379907123	0.018567740372718897	0.013302113467125024	0.012580484563522981	0.018983471145350206	0.03193956508315775	0.01077401121352825	0.037469366312026436	0.008746525589436324	0.048350843702011134	0.011973582777717762	0.006873932452413828	0.03926002094023859	0.009716322056004575	0.017555812607812235	0.02554258640903949	0.017395875038171388	0.020791015390226528	0.024099998112565912	0.027628035920949978	0.03392038182201594	0.03042334966141666	0.023638156438485422	0.055187679221615604	0.009185352394012289	0.05352059434554056	0.02430741161074966	0.030184627118086657	0.024157317982529278	0.01008226075178753	0.04714403375845831	0.014992397723255321	0.04750061946698024	0.028937087057847588	1.4126486544965605E-4	0.0067428279238831166	0.7347510057290437	0.8072156874252263	0.6729737079428604	1.0159747937824222	0.4858058560379719	0.44376231684639617	2.5878551645252883	0.7247968374684902	1.2570113507278224	0.9684900920852026	3.202863177061225	0.8072156874252263	0.8072156874252263	0.8072156874252263	0.7347510057290437	0.8072156874252263	0.8072156874252263	0.7347510057290437	0.8072156874252263	0.8072156874252263	0.7347510057290437	0.8072156874252263	0.8072156874252263	-383.46405214144886	-83.18186047442435	
6	-758.6161767024104	-464.20100817667713	-294.41516852573324	7.867987966920841	0.021942200409416066	0.04485877892545942	0.019670935060563333	0.04830312194918922	0.018567740372718897	0.03822812683917705	0.01931655658253148	0.019008596545299128	0.03193956508315775	0.005767246417777788	0.037469366312026436	0.008746525589436324	0.012455471237408963	0.011973582777717762	0.006873932452413828	0.04792201423898121	0.0468452430207663	0.017555812607812235	0.018825790087294333	0.017395875038171388	0.02085908725596307	0.02286644961240636	0.027628035920949978	0.02519271966637103	0.02368727764240816	0.028644921234235884	0.055187679221615604	0.03440576130069094	0.05352059434554056	0.011342647793554525	0.03987742755720523	0.024157317982529278	0.01008226075178753	0.04714403375845831	0.014992397723255321	0.04750061946698024	0.019244286618729012	1.6948558185902023E-4	0.008263097519421496	0.7438587173100148	0.5857220067106147	1.007868399491159	0.5937072758319661	0.605750539505573	0.5743907242283923	2.570317716959365	0.6320585063661182	0.7438498392956876	1.54795859610273	2.464601792123129	0.5857220067106147	0.5857220067106147	0.5857220067106147	0.7438587173100148	0.5857220067106147	0.5857220067106147	0.7438587173100148	0.5857220067106147	0.5857220067106147	0.7438587173100148	0.5857220067106147	0.5857220067106147	-380.05097105554074	-84.15003712113638	
7	-758.6161767024104	-464.20100817667713	-294.41516852573324	7.867987966920841	0.021942200409416066	0.04485877892545942	0.019670935060563333	0.04830312194918922	0.018567740372718897	0.03822812683917705	0.01931655658253148	0.019008596545299128	0.03193956508315775	0.005767246417777788	0.037469366312026436	0.008746525589436324	0.012455471237408963	0.011973582777717762	0.006873932452413828	0.04792201423898121	0.0468452430207663	0.017555812607812235	0.018825790087294333	0.017395875038171388	0.02085908725596307	0.02286644961240636	0.027628035920949978	0.02519271966637103	0.02368727764240816	0.028644921234235884	0.055187679221615604	0.03440576130069094	0.05352059434554056	0.011342647793554525	0.03987742755720523	0.024157317982529278	0.01008226075178753	0.04714403375845831	0.014992397723255321	0.04750061946698024	0.019244286618729012	1.6948558185902023E-4	0.008263097519421496	0.7438587173100148	0.5857220067106147	1.007868399491159	0.5937072758319661	0.605750539505573	0.5743907242283923	2.570317716959365	0.6320585063661182	0.7438498392956876	1.54795859610273	2.464601792123129	0.5857220067106147	0.5857220067106147	0.5857220067106147	0.7438587173100148	0.5857220067106147	0.5857220067106147	0.7438587173100148	0.5857220067106147	0.5857220067106147	0.7438587173100148	0.5857220067106147	0.5857220067106147	-380.05097105554074	-84.15003712113638	
8	-763.0929147662812	-460.2902980504454	-302.8026167158357	8.404256496949035	0.015621693041299997	0.03267028127353955	0.017799937185662917	0.043345329369758476	0.01695582150831597	0.03367591712044722	0.01931655658253148	0.06265103668766986	0.03193956508315775	0.005767246417777788	0.0062207962417570595	0.03555489119225884	0.012455471237408963	0.019640201524892653	0.006873932452413828	0.0750054145529769	0.002781050065536403	0.017555812607812235	0.018825790087294333	0.013137584676925912	0.032960888666978314	0.02286644961240636	0.01238009231324888	0.02519271966637103	0.02368727764240816	0.04118185182513977	0.03382492425661121	0.02731582367131878	0.048343785828672256	0.010651232041659506	0.024909733297598366	0.04832775683670297	0.0302660848888493	0.056670979964915755	0.014992397723255321	0.05017964160928777	0.008454030645138055	5.4648090560517685E-5	0.006824047635180711	0.9376459364167469	0.68807401350623	0.7226833090259225	0.7283943047372039	0.7198943157303601	0.5627309805614921	2.3219221529727263	0.34740775734554474	2.2423248155507123	2.601096163420738	2.6906242248324674	0.68807401350623	0.68807401350623	0.68807401350623	0.9376459364167469	0.68807401350623	0.68807401350623	0.9376459364167469	0.68807401350623	0.68807401350623	0.9376459364167469	0.68807401350623	0.68807401350623	-373.03611259367375	-87.25418545677165	
9	-748.355942433739	-453.82304162127934	-294.5329008124596	7.296905221949874	0.03262236089256841	0.045034352783798526	0.018882792512399826	0.030981257859499498	0.01695582150831597	0.032397577149806026	0.027183568758332027	0.027638482880880166	0.012085739925136937	0.0032627239569966437	0.0062207962417570595	0.04335478328191021	0.05188365832720708	0.02015162524137637	0.006873932452413828	0.0750054145529769	0.002781050065536403	0.03929146629131429	0.018825790087294333	0.013137584676925912	0.018458128170058416	0.010589041038304714	0.01238009231324888	0.054554305916027376	0.025814520679101033	0.014162703352951098	0.03382492425661121	0.03452367998874249	0.02328730742107009	0.015017549096957059	0.017701876980174655	0.044328837738202495	0.05822196206037111	0.024149198696033145	0.029781419991273914	0.05017964160928777	0.008454030645138055	1.5845336069818098E-4	0.009254239738648529	1.3283611816845386	1.747650854356349	1.5414093198856549	1.4915486580068167	1.2051250156989912	0.3348618522206013	2.440637339621199	0.5258774779438491	0.8731706933337426	2.7306771747092977	5.104157404877429	1.747650854356349	1.747650854356349	1.747650854356349	1.3283611816845386	1.747650854356349	1.747650854356349	1.3283611816845386	1.747650854356349	1.747650854356349	1.3283611816845386	1.747650854356349	1.747650854356349	-370.0414501305287	-83.78159149075066	
