	0	1	2	3	4	5	6	7	8	9
3796531	45	0	38	-1	4	0	0	0	0	0
3809238	88	27	0	24	77	0	95	81	0	0
3809196	0	80	0	8	0	69	87	0	31	0
3913732	0	54	77	61	4	0	0	6	24	0
3814263	0	24	0	0	4	8	8	0	0	78
3904370	4	0	0	0	4	47	8	0	0	12
3708229	8	0	0	33	0	77	71	70	29	0
3591565	61	31	0	0	0	0	22	0	1	0
3696782	61	0	0	0	24	0	0	0	96	0
3606991	89	79	0	61	46	87	0	14	0	6
3897799	89	0	8	61	0	51	0	0	0	0
3920017	0	0	61	0	4	20	26	0	0	66
3914268	0	0	46	0	4	24	0	71	0	22
3856620	0	8	0	24	22	0	0	0	0	0
3617126	0	0	0	24	22	20	78	0	0	92
3840659	0	42	31	24	22	0	0	42	0	0
3655757	0	0	20	24	22	8	0	0	0	0
3934200	0	0	0	24	22	0	0	0	0	0
3852880	0	0	0	24	22	46	87	73	0	88
3884535	0	0	26	0	0	10	61	75	0	71
3998966	4	0	68	4	4	0	10	2	0	94
4000083	4	0	0	0	4	0	10	2	10	0
3807264	0	0	19	0	4	0	0	0	0	0
3812238	0	47	31	0	4	40	0	18	49	31
3864560	0	0	0	24	22	0	0	54	0	0
3737725	10	0	0	24	22	0	0	54	58	0
3754586	0	0	0	24	22	0	0	0	54	98
3615723	0	0	0	24	22	0	0	83	0	0
3723381	54	0	0	24	22	0	0	91	0	0
4001531	0	0	14	24	22	0	0	0	41	0
3750281	68	0	0	24	22	0	0	0	0	0
3853042	0	0	33	24	22	0	0	0	0	0
3832152	0	0	0	24	22	0	0	0	0	0
3970418	0	0	0	24	22	0	0	0	0	0
3987909	0	0	71	0	58	0	61	75	0	0
3982326	38	-1	70	0	58	0	61	75	0	71
3777820	0	0	70	0	58	99	61	75	0	0
3785094	31	0	0	0	0	0	61	75	0	0
3976263	0	83	0	0	0	0	61	75	46	0
3746377	0	0	0	24	22	0	0	92	8	0
3938957	54	0	0	24	22	54	0	12	0	0
3870607	83	0	0	61	58	0	61	75	0	0
3823987	54	0	92	24	22	0	0	0	0	0
3837140	0	0	0	24	22	64	48	0	0	0
3868588	0	0	0	0	58	0	61	75	0	0
3888574	0	0	0	0	58	0	61	75	0	0
3982321	0	0	0	54	58	0	61	75	0	0
3983405	0	24	0	37	58	0	61	75	0	54
3874507	0	0	0	0	58	0	61	75	41	0
3983036	87	0	6	70	58	0	61	75	0	0
