	0	1	2	3	4	5	6	7	8	9
7822248	0	45	0	47	47	50	18	0	46	35
7814210	45	45	71	0	24	0	24	56	64	5
7951380	0	45	71	47	0	53	0	100	76	68
7955569	19	45	71	40	82	18	24	3	0	0
7957042	0	45	4	0	0	100	50	1	30	0
7933777	60	45	0	30	3	11	0	0	0	0
7956492	0	45	100	0	15	84	0	6	96	47
7943789	0	45	71	0	47	84	67	0	0	24
7933069	66	45	0	40	60	0	83	0	5	50
7954020	1	45	12	3	85	35	89	7	24	37
7809246	77	45	14	49	24	84	14	83	0	0
7945499	40	45	0	0	0	84	21	0	79	71
7844302	55	45	0	47	100	47	100	35	47	26
7944801	0	45	71	40	47	100	47	7	35	47
6997573	50	45	32	50	89	82	16	47	3	14
7334797	0	45	0	11	0	47	33	35	47	26
7968741	0	45	89	0	0	47	33	35	47	26
7993503	50	45	0	50	89	82	16	47	3	14
7992081	50	45	0	50	89	82	16	47	3	14
7611255	50	45	55	50	89	82	16	47	3	14
8011498	50	45	0	50	89	82	16	47	3	14
7848191	0	45	0	3	8	47	0	35	47	26
7884129	0	45	88	0	0	47	82	35	47	26
7985825	0	45	28	88	0	47	0	35	47	26
7987413	0	45	28	88	0	47	0	35	47	26
7854929	0	45	28	88	0	47	0	35	47	26
8051834	0	45	71	0	3	0	0	24	49	49
8003497	50	45	0	50	89	82	16	47	3	14
8000173	50	45	0	50	89	82	16	47	3	14
8004495	50	45	53	50	89	82	16	47	3	14
8005802	50	45	28	50	89	82	16	47	3	14
7887891	23	45	0	95	0	47	4	35	47	26
8018640	0	45	88	61	0	47	82	35	47	26
7990699	0	45	28	88	64	47	0	35	47	26
7991113	0	45	28	88	0	47	0	35	47	26
7929332	11	45	71	0	3	89	66	24	0	49
7655661	0	45	71	0	3	0	0	24	53	49
8067943	0	45	71	0	3	0	11	24	53	49
8063763	0	45	71	0	3	0	12	24	0	49
8057219	0	45	71	0	3	0	0	24	0	49
8049994	0	45	71	0	3	0	0	24	0	49
7508307	23	45	0	0	0	47	0	35	47	26
7898239	23	45	0	0	0	47	0	35	47	26
8036766	23	45	0	0	0	47	0	35	47	26
8017556	0	45	88	0	0	47	82	35	47	26
8018271	0	45	88	0	0	47	82	35	47	26
7661368	1	45	71	0	3	0	83	24	100	49
8067875	1	45	71	85	3	0	83	24	0	49
7781594	0	45	71	0	3	6	0	24	0	49
8052046	0	45	71	0	3	0	0	24	0	49
