Sample	posterior	likelihood	prior	treeHeight	editRate.1	editRate.2	editRate.3	editRate.4	editRate.5	editRate.6	editRate.7	editRate.8	editRate.9	editRate.10	editRate.11	editRate.12	editRate.13	editRate.14	editRate.15	editRate.16	editRate.17	editRate.18	editRate.19	editRate.20	editRate.21	editRate.22	editRate.23	editRate.24	editRate.25	editRate.26	editRate.27	editRate.28	editRate.29	editRate.30	editRate.31	editRate.32	editRate.33	editRate.34	editRate.35	editRate.36	editRate.37	silencingRate	clockRate.c	relativeGeoRates.1	relativeGeoRates.2	relativeGeoRates.3	relativeGeoRates.4	relativeGeoRates.5	relativeGeoRates.6	relativeGeoRates.7	relativeGeoRates.8	relativeGeoRates.9	traitClockRate	geoSubstModelLogger.relGeoRate_PRL_FML	geoSubstModelLogger.relGeoRate_PRL_LNSL	geoSubstModelLogger.relGeoRate_PRL_UNL	geoSubstModelLogger.relGeoRate_FML_PRL	geoSubstModelLogger.relGeoRate_FML_LNSL	geoSubstModelLogger.relGeoRate_FML_UNL	geoSubstModelLogger.relGeoRate_LNSL_PRL	geoSubstModelLogger.relGeoRate_LNSL_FML	geoSubstModelLogger.relGeoRate_LNSL_UNL	geoSubstModelLogger.relGeoRate_UNL_PRL	geoSubstModelLogger.relGeoRate_UNL_FML	geoSubstModelLogger.relGeoRate_UNL_LNSL	treeLikelihood	traitLikelihood	
0	-828.1747151598347	-513.1608996323813	-315.01381552745346	9.895420054786625	0.01564158231372803	0.026882163078880028	0.02759333867258823	0.015093867382032278	0.07303704213752236	0.03799892014068125	0.011154998291706936	0.01239340032545995	0.029777028035152794	0.028196747998636112	0.02692825533034479	0.013117039464897604	0.003051981546075652	0.06559003549548813	0.011045307737907323	0.04552519166112287	0.05609463243221402	0.03027893483914189	0.011558906927959453	0.024410045276574283	0.01177175075457014	0.020455804595190807	0.01713669041144339	0.021978876855039062	0.02595912574928047	0.037675608662172774	0.049329748088071	0.0530276233731246	0.055341711260238236	0.011952784691616758	0.0051716636324380255	0.016182250863103417	0.010835831244838667	0.028533912460300667	0.00928682826678505	0.04228576197251231	0.017704607431160646	3.116566626505778E-5	0.007386890168243428	0.045608684362178395	0.1255546461321889	0.038240260959929814	2.0563908143030707	0.7982265518202043	3.789560853353732	3.2841345497101138	0.6903477406649553	2.8725242800564406	0.5211620100969143	0.045608684362178395	0.045608684362178395	0.045608684362178395	0.0	0.045608684362178395	0.045608684362178395	0.0	0.045608684362178395	0.045608684362178395	0.0	0.045608684362178395	0.045608684362178395	-394.7955421314183	-118.365357500963	
1	-828.1747151598347	-513.1608996323813	-315.01381552745346	9.895420054786625	0.01564158231372803	0.026882163078880028	0.02759333867258823	0.015093867382032278	0.07303704213752236	0.03799892014068125	0.011154998291706936	0.01239340032545995	0.029777028035152794	0.028196747998636112	0.02692825533034479	0.013117039464897604	0.003051981546075652	0.06559003549548813	0.011045307737907323	0.04552519166112287	0.05609463243221402	0.03027893483914189	0.011558906927959453	0.024410045276574283	0.01177175075457014	0.020455804595190807	0.01713669041144339	0.021978876855039062	0.02595912574928047	0.037675608662172774	0.049329748088071	0.0530276233731246	0.055341711260238236	0.011952784691616758	0.0051716636324380255	0.016182250863103417	0.010835831244838667	0.028533912460300667	0.00928682826678505	0.04228576197251231	0.017704607431160646	3.116566626505778E-5	0.007386890168243428	0.045608684362178395	0.1255546461321889	0.038240260959929814	2.0563908143030707	0.7982265518202043	3.789560853353732	3.2841345497101138	0.6903477406649553	2.8725242800564406	0.5211620100969143	0.045608684362178395	0.045608684362178395	0.045608684362178395	0.0	0.045608684362178395	0.045608684362178395	0.0	0.045608684362178395	0.045608684362178395	0.0	0.045608684362178395	0.045608684362178395	-394.7955421314183	-118.365357500963	
2	-828.1747151598347	-513.1608996323813	-315.01381552745346	9.895420054786625	0.01564158231372803	0.026882163078880028	0.02759333867258823	0.015093867382032278	0.07303704213752236	0.03799892014068125	0.011154998291706936	0.01239340032545995	0.029777028035152794	0.028196747998636112	0.02692825533034479	0.013117039464897604	0.003051981546075652	0.06559003549548813	0.011045307737907323	0.04552519166112287	0.05609463243221402	0.03027893483914189	0.011558906927959453	0.024410045276574283	0.01177175075457014	0.020455804595190807	0.01713669041144339	0.021978876855039062	0.02595912574928047	0.037675608662172774	0.049329748088071	0.0530276233731246	0.055341711260238236	0.011952784691616758	0.0051716636324380255	0.016182250863103417	0.010835831244838667	0.028533912460300667	0.00928682826678505	0.04228576197251231	0.017704607431160646	3.116566626505778E-5	0.007386890168243428	0.045608684362178395	0.1255546461321889	0.038240260959929814	2.0563908143030707	0.7982265518202043	3.789560853353732	3.2841345497101138	0.6903477406649553	2.8725242800564406	0.5211620100969143	0.045608684362178395	0.045608684362178395	0.045608684362178395	0.0	0.045608684362178395	0.045608684362178395	0.0	0.045608684362178395	0.045608684362178395	0.0	0.045608684362178395	0.045608684362178395	-394.7955421314183	-118.365357500963	
3	-833.6240994987684	-512.6634134437842	-320.96068605498425	10.27157221937174	0.01564158231372803	0.026882163078880028	0.02759333867258823	0.015093867382032278	0.06965397376614933	0.03799892014068125	0.011154998291706936	0.01239340032545995	0.029777028035152794	0.028196747998636112	0.02692825533034479	0.013117039464897604	0.003051981546075652	0.06559003549548813	0.011045307737907323	0.04552519166112287	0.05609463243221402	0.03027893483914189	0.011558906927959453	0.024410045276574283	0.01177175075457014	0.020455804595190807	0.01713669041144339	0.021978876855039062	0.02595912574928047	0.01088524994382821	0.049329748088071	0.0530276233731246	0.055341711260238236	0.011952784691616758	0.03196202235078259	0.016182250863103417	0.010835831244838667	0.028533912460300667	0.00928682826678505	0.04228576197251231	0.02108767580253368	5.354210542304278E-5	0.007565504483683585	0.03649191087952076	0.14546519129579813	0.04857969550460795	1.8637280119060655	0.4799141367960417	4.096890822228261	2.760828132598055	0.5199945877990682	3.2449585616763708	0.7883711634364848	0.03649191087952076	0.03649191087952076	0.03649191087952076	0.0	0.03649191087952076	0.03649191087952076	0.0	0.03649191087952076	0.03649191087952076	0.0	0.03649191087952076	0.03649191087952076	-392.1885421093342	-120.47487133445	
4	-833.6240994987684	-512.6634134437842	-320.96068605498425	10.27157221937174	0.01564158231372803	0.026882163078880028	0.02759333867258823	0.015093867382032278	0.06965397376614933	0.03799892014068125	0.011154998291706936	0.01239340032545995	0.029777028035152794	0.028196747998636112	0.02692825533034479	0.013117039464897604	0.003051981546075652	0.06559003549548813	0.011045307737907323	0.04552519166112287	0.05609463243221402	0.03027893483914189	0.011558906927959453	0.024410045276574283	0.01177175075457014	0.020455804595190807	0.01713669041144339	0.021978876855039062	0.02595912574928047	0.01088524994382821	0.049329748088071	0.0530276233731246	0.055341711260238236	0.011952784691616758	0.03196202235078259	0.016182250863103417	0.010835831244838667	0.028533912460300667	0.00928682826678505	0.04228576197251231	0.02108767580253368	5.354210542304278E-5	0.007565504483683585	0.03649191087952076	0.14546519129579813	0.04857969550460795	1.8637280119060655	0.4799141367960417	4.096890822228261	2.760828132598055	0.5199945877990682	3.2449585616763708	0.7883711634364848	0.03649191087952076	0.03649191087952076	0.03649191087952076	0.0	0.03649191087952076	0.03649191087952076	0.0	0.03649191087952076	0.03649191087952076	0.0	0.03649191087952076	0.03649191087952076	-392.1885421093342	-120.47487133445	
5	-833.6240994987684	-512.6634134437842	-320.96068605498425	10.27157221937174	0.01564158231372803	0.026882163078880028	0.02759333867258823	0.015093867382032278	0.06965397376614933	0.03799892014068125	0.011154998291706936	0.01239340032545995	0.029777028035152794	0.028196747998636112	0.02692825533034479	0.013117039464897604	0.003051981546075652	0.06559003549548813	0.011045307737907323	0.04552519166112287	0.05609463243221402	0.03027893483914189	0.011558906927959453	0.024410045276574283	0.01177175075457014	0.020455804595190807	0.01713669041144339	0.021978876855039062	0.02595912574928047	0.01088524994382821	0.049329748088071	0.0530276233731246	0.055341711260238236	0.011952784691616758	0.03196202235078259	0.016182250863103417	0.010835831244838667	0.028533912460300667	0.00928682826678505	0.04228576197251231	0.02108767580253368	5.354210542304278E-5	0.007565504483683585	0.03649191087952076	0.14546519129579813	0.04857969550460795	1.8637280119060655	0.4799141367960417	4.096890822228261	2.760828132598055	0.5199945877990682	3.2449585616763708	0.7883711634364848	0.03649191087952076	0.03649191087952076	0.03649191087952076	0.0	0.03649191087952076	0.03649191087952076	0.0	0.03649191087952076	0.03649191087952076	0.0	0.03649191087952076	0.03649191087952076	-392.1885421093342	-120.47487133445	
6	-820.9473265620785	-510.48731011055247	-310.46001645152603	11.641515999667845	0.01564158231372803	0.031561753023994554	0.06865376622360936	0.015093867382032278	0.049696542628819826	0.008906862713989286	0.043036445558750275	0.01239340032545995	0.05739904186239629	0.028196747998636112	0.05094737017067061	0.016497861808580802	0.028763216629084418	0.06559003549548813	0.02479247865825948	0.040124516477043154	0.029101226416405224	0.025390893587907346	0.011558906927959453	0.024410045276574283	0.01177175075457014	0.03272135082184868	0.01713669041144339	0.00494629826360192	0.033509795806463155	0.01088524994382821	0.0077857003511500045	0.02900850853279878	0.028695715818177203	0.011952784691616758	0.023465503981109567	0.016182250863103417	0.0032851611876559828	0.027077564665922135	0.003078593371249591	0.04228576197251231	0.0484547564835599	2.179331983024005E-4	0.008284566425527811	0.07643769245246325	0.07511096762884406	0.07372153531185781	1.9817593712073691	0.8360625870267312	2.8424745116966976	1.7834171100792053	0.8041796576535981	2.7926095485980387	0.51033243963717	0.07643769245246325	0.07643769245246325	0.07643769245246325	0.0	0.07643769245246325	0.07643769245246325	0.0	0.07643769245246325	0.07643769245246325	0.0	0.07643769245246325	0.07643769245246325	-408.74917376650603	-101.73813634404647	
7	-820.9473265620785	-510.48731011055247	-310.46001645152603	11.641515999667845	0.01564158231372803	0.031561753023994554	0.06865376622360936	0.015093867382032278	0.049696542628819826	0.008906862713989286	0.043036445558750275	0.01239340032545995	0.05739904186239629	0.028196747998636112	0.05094737017067061	0.016497861808580802	0.028763216629084418	0.06559003549548813	0.02479247865825948	0.040124516477043154	0.029101226416405224	0.025390893587907346	0.011558906927959453	0.024410045276574283	0.01177175075457014	0.03272135082184868	0.01713669041144339	0.00494629826360192	0.033509795806463155	0.01088524994382821	0.0077857003511500045	0.02900850853279878	0.028695715818177203	0.011952784691616758	0.023465503981109567	0.016182250863103417	0.0032851611876559828	0.027077564665922135	0.003078593371249591	0.04228576197251231	0.0484547564835599	2.179331983024005E-4	0.008284566425527811	0.07643769245246325	0.07511096762884406	0.07372153531185781	1.9817593712073691	0.8360625870267312	2.8424745116966976	1.7834171100792053	0.8041796576535981	2.7926095485980387	0.51033243963717	0.07643769245246325	0.07643769245246325	0.07643769245246325	0.0	0.07643769245246325	0.07643769245246325	0.0	0.07643769245246325	0.07643769245246325	0.0	0.07643769245246325	0.07643769245246325	-408.74917376650603	-101.73813634404647	
8	-831.2522590962697	-509.33465010336596	-321.91760899290364	13.228104402410402	0.01564158231372803	0.007920613808760524	0.051347100081032326	0.015093867382032278	0.019953186954293697	0.008906862713989286	0.043036445558750275	0.01239340032545995	0.05739904186239629	0.02694563371146716	0.05094737017067061	0.033804527951157834	0.028763216629084418	0.06559003549548813	0.04843361787349351	0.04137563076421211	0.029101226416405224	0.025390893587907346	0.011558906927959453	0.0072135081650046284	0.02640376073610949	0.03272135082184868	0.04688004608596952	0.00494629826360192	0.033509795806463155	0.01088524994382821	0.0077857003511500045	0.02900850853279878	0.028695715818177203	0.011952784691616758	0.023465503981109567	0.015780041183041535	0.0032851611876559828	0.04467631145755367	0.003078593371249591	0.04228576197251231	0.03382274650202055	5.0560748207014564E-5	0.006567350848745138	0.09768022787707639	0.09791450729747248	0.08009813544556481	1.8592008228325378	0.8487515155171472	3.1875210709283657	2.024131912039252	1.4508408341733228	1.1972655813436837	0.2613544038260359	0.09768022787707639	0.09768022787707639	0.09768022787707639	0.0	0.09768022787707639	0.09768022787707639	0.0	0.09768022787707639	0.09768022787707639	0.0	0.09768022787707639	0.09768022787707639	-407.1322396113534	-102.20241049201259	
9	-820.4154467433457	-506.6160747804616	-313.79937196288415	12.506368799981345	0.01564158231372803	0.022375220218204817	0.051347100081032326	0.043773011799703	0.003729062817237047	0.0017268396349471998	0.01783360067832815	0.01239340032545995	0.05739904186239629	0.04007590952696857	0.03685855906173993	0.03401122802173294	0.028763216629084418	0.047590752572834835	0.05128916970509509	0.018976703860141025	0.026245674584803647	0.025390893587907346	0.011558906927959453	0.049727571517152985	0.029008916455171993	0.055380895531010776	0.04688004608596952	0.004739598193026814	0.02470384955400859	0.008922494720602234	0.0077857003511500045	0.008752024445118897	0.034872111170786146	0.011952784691616758	0.023465503981109567	0.005917675235095218	0.02087175175078737	0.03671131273832749	0.009698149325722424	0.04228576197251231	0.03134397747152684	1.3874150712344646E-4	0.0073698972218128175	0.0935421840046612	0.17742115910328424	0.05243346554261062	1.9397563125842068	0.5693100548696528	4.198402609381282	0.8414681463775585	1.337550861073634	2.182321548598986	0.34773885085643536	0.0935421840046612	0.0935421840046612	0.0935421840046612	0.0	0.0935421840046612	0.0935421840046612	0.0	0.0935421840046612	0.0935421840046612	0.0	0.0935421840046612	0.0935421840046612	-391.6538657413605	-114.9622090391011	
