	0	1	2	3	4	5	6	7	8	9
5008836	0	32	0	16	81	0	11	0	17	54
5026402	84	0	0	33	65	0	97	33	0	59
5023380	49	17	45	0	0	27	38	36	0	43
5003137	45	78	71	56	18	0	0	32	0	0
5025852	92	78	71	0	0	0	0	0	0	0
4815515	0	0	0	0	0	96	13	0	0	15
4717039	9	45	0	78	82	0	13	11	49	6
5020740	58	0	0	0	0	0	13	79	11	0
5061441	0	90	66	15	2	86	-1	0	0	30
5024929	11	0	79	0	0	0	9	0	0	0
5001482	32	0	0	0	96	55	13	0	0	9
5069533	0	90	66	15	0	0	15	15	59	30
5060059	49	90	66	15	11	0	15	15	59	30
5014161	0	0	96	71	48	0	0	0	0	0
4926529	2	0	96	9	96	0	0	53	82	0
5014859	0	13	78	0	58	33	13	97	0	66
4918395	0	13	17	40	74	33	13	67	97	66
5002429	0	0	54	0	0	15	13	60	100	90
5013149	84	33	0	13	0	0	13	60	48	15
5056902	0	90	0	22	0	0	13	60	6	48
4970243	3	90	66	15	27	70	15	0	0	30
5073855	3	90	66	15	0	0	15	97	0	30
5060473	3	90	66	15	0	0	15	29	0	30
5072857	3	90	66	15	0	33	15	0	0	30
4879806	0	90	66	15	0	0	15	0	0	30
5055185	62	90	66	15	21	0	15	0	67	30
4974994	27	90	66	15	0	0	15	49	0	30
5056773	0	90	66	15	27	0	15	3	79	30
4854496	0	3	30	11	30	0	13	90	0	66
5038101	0	0	30	11	0	0	13	97	0	66
4948529	0	0	30	11	17	0	13	90	49	66
4707205	33	15	43	11	0	0	13	0	0	0
5092504	97	15	43	78	0	54	13	0	0	0
5062863	0	93	0	22	0	99	13	60	40	0
4842716	10	0	30	11	18	0	13	0	32	66
5052653	96	0	30	11	54	27	13	0	71	66
5086916	97	15	43	0	0	0	13	43	0	10
5086921	97	15	43	45	0	0	13	0	0	10
4960877	35	0	48	22	0	0	13	60	0	0
5075162	0	0	35	22	0	0	13	60	0	0
4999839	0	15	43	53	74	0	13	32	0	0
4988464	0	15	43	0	43	0	13	0	0	0
4995437	58	15	43	0	0	0	13	0	0	0
5079243	0	15	43	0	0	40	13	0	0	0
4886880	0	15	43	74	0	0	13	0	0	0
5087631	0	15	43	74	0	0	13	0	0	0
5088000	22	15	43	0	0	0	13	0	53	27
4981760	0	15	43	0	0	0	13	0	11	0
4982690	0	15	43	0	0	0	13	0	0	0
5080858	0	15	43	0	0	0	13	0	0	0
