	0	1	2	3	4	5	6	7	8	9
9933244	0	0	0	0	0	94	81	26	43	89
9909821	77	57	0	81	90	94	36	5	5	95
9922251	0	0	0	0	0	94	41	0	42	22
9787056	0	11	100	12	50	94	50	53	100	96
9910529	0	11	12	0	0	56	0	66	0	46
9982554	78	71	0	5	46	94	79	67	33	49
9933794	0	0	0	5	0	0	48	6	0	32
9928132	94	92	84	71	67	58	92	0	62	38
9773961	0	0	49	11	5	44	61	0	92	87
9920541	6	81	97	0	66	73	30	5	32	50
9995023	43	0	94	0	0	94	100	0	61	32
9932321	0	7	50	0	6	78	97	11	0	27
9930772	62	58	38	0	83	63	0	62	46	32
9921553	81	42	71	97	94	0	73	61	100	72
9778975	25	50	99	51	0	50	0	0	97	6
10013518	54	100	0	0	81	81	0	6	69	92
9994308	43	35	0	0	0	94	67	42	81	32
9980249	43	19	27	20	0	94	0	13	0	32
9583277	54	43	0	54	81	0	0	6	69	92
9711398	54	0	94	0	81	0	71	6	69	92
9970255	0	49	0	27	0	0	0	5	0	58
9968833	0	49	0	27	0	0	76	5	0	58
10028798	0	46	24	48	51	5	27	67	71	0
10026746	0	46	24	48	51	59	27	0	71	0
10033971	23	46	24	48	51	27	27	0	71	78
9848336	43	0	96	42	0	94	0	0	0	32
9433267	43	46	0	84	68	94	0	0	0	32
9693183	43	0	50	0	91	94	0	30	41	32
9976925	43	81	81	0	100	94	32	0	5	32
9995392	43	0	95	67	0	94	0	41	0	32
9664706	0	0	0	27	0	0	0	5	0	58
9521236	0	0	0	27	68	0	0	5	0	58
9945493	0	0	0	27	0	0	69	5	0	58
10048217	0	46	24	48	51	0	27	0	71	0
9754621	0	46	24	48	51	84	27	0	71	0
9746380	0	46	24	48	51	0	27	0	71	0
10028586	0	46	24	48	51	0	27	0	71	0
9752852	0	46	24	48	51	0	27	0	71	0
9423150	43	93	0	61	6	94	97	5	0	32
9981247	43	93	84	0	7	94	0	0	0	32
9734331	0	46	24	48	51	0	27	0	71	0
10044627	0	46	24	48	51	0	27	0	71	0
10040515	0	46	24	48	51	50	27	5	71	0
9967865	0	89	0	27	0	0	0	5	53	58
9811363	42	95	27	27	0	0	0	5	0	58
9962577	0	0	78	27	0	0	0	5	7	58
9343482	0	46	24	48	51	0	27	5	71	41
10044695	0	46	24	48	51	0	27	5	71	0
9967451	0	93	0	27	0	0	0	5	0	58
9819072	0	93	0	27	0	0	0	5	0	58
