	0	1	2	3	4	5	6	7	8	9
8244437	41	76	83	39	71	57	6	0	64	27
8233717	0	0	35	87	0	17	53	83	72	81
8116806	48	55	40	7	6	0	9	60	53	90
8252028	0	41	28	78	-1	0	60	53	0	86
8254668	0	76	78	-1	21	35	96	33	1	100
8257140	81	22	45	65	89	87	14	0	87	40
7744797	6	3	35	87	59	70	85	41	70	90
8245449	45	16	35	87	93	27	87	96	35	76
8121684	43	6	81	0	76	18	50	83	41	6
8246147	29	87	40	10	100	41	71	85	25	0
8256217	60	76	33	19	100	19	87	60	1	44
8234425	86	65	87	64	20	38	7	41	29	40
7964892	87	6	35	87	23	0	51	86	52	91
8352694	87	13	35	87	23	0	51	86	52	91
8350642	87	60	35	87	23	0	51	86	52	53
8215246	87	0	35	87	23	20	51	86	52	0
8352482	87	99	35	87	23	0	51	86	52	0
8312146	0	0	90	23	99	0	5	76	14	53
8213639	87	60	35	87	23	0	51	86	52	0
8337414	87	60	35	87	23	0	51	86	52	84
8145996	73	61	57	5	0	81	80	53	83	43
8027975	78	-1	57	96	12	81	86	53	83	0
8153770	16	61	57	48	94	81	17	53	83	0
8306450	0	61	57	10	37	81	90	53	83	86
8292729	0	61	57	10	37	81	90	53	83	86
8318204	93	28	90	23	99	91	5	76	14	53
8257690	83	61	57	83	43	81	27	53	83	32
7917292	0	61	57	10	37	81	90	53	83	86
8175553	48	61	57	10	37	81	90	53	83	86
8291761	0	61	57	10	37	81	90	53	83	86
8269389	50	61	57	83	19	81	27	53	83	85
8291347	0	61	57	10	37	81	90	53	83	86
8055816	0	61	57	10	37	81	90	53	83	86
8300821	66	61	57	10	37	81	90	53	83	86
8319288	93	0	90	23	99	73	5	76	14	53
8323792	93	0	90	23	99	0	5	76	14	53
8203862	11	61	57	83	4	81	27	53	83	81
7936902	93	87	90	23	99	0	5	76	14	53
8189553	93	87	90	23	99	0	5	76	14	53
8079030	93	0	90	23	99	0	5	76	14	53
8318919	93	0	90	23	99	0	5	76	14	53
8318209	0	61	57	83	4	81	27	53	83	35
8305143	0	61	57	10	37	81	90	53	83	86
8283941	0	61	57	10	37	81	90	53	83	86
8288061	0	61	57	10	37	81	90	53	83	86
7827222	0	61	57	83	4	81	27	53	83	59
8071671	0	61	57	83	4	81	27	53	83	0
8294151	20	61	57	10	37	81	90	53	83	86
8304145	0	61	57	10	37	81	90	53	83	86
8286473	0	61	57	10	37	81	90	53	83	86
