	0	1	2	3	4	5	6	7	8	9
7829901	19	78	0	78	89	0	0	31	43	56
7708190	54	0	0	0	0	28	0	0	94	55
7842604	43	0	56	0	0	73	0	0	19	0
7841681	26	78	21	36	0	0	62	56	0	59
7837492	0	0	0	44	1	31	0	37	34	86
7716284	0	91	19	54	94	89	91	0	0	74
7819181	50	26	37	25	0	49	56	34	89	6
7819889	70	1	0	77	0	52	62	19	86	59
7840132	49	0	2	77	0	14	49	89	0	0
7843154	87	4	0	54	53	31	0	52	56	0
7831611	62	18	43	0	52	19	14	0	78	42
7878193	0	26	0	52	0	0	57	52	18	0
7869405	87	100	35	12	53	0	0	0	0	48
7612468	87	35	0	0	53	0	0	0	0	0
7876811	87	38	0	49	53	0	1	0	57	0
7873525	87	0	0	0	53	0	0	0	10	89
7854853	87	6	0	41	53	54	28	0	0	0
6666453	62	42	28	44	0	16	92	76	38	55
7830913	10	0	0	0	77	94	37	67	24	37
7616386	87	42	58	45	53	0	82	62	0	0
7871937	87	36	52	49	53	0	25	0	49	49
7362324	87	0	26	52	53	0	74	22	0	57
7749384	87	44	0	0	53	69	0	0	0	57
7877225	0	26	0	0	0	0	57	44	18	94
7897610	44	26	45	0	91	27	57	37	18	2
7936106	87	0	0	0	53	44	0	0	35	76
7567643	87	35	0	0	53	33	0	0	35	76
7943331	87	35	18	0	53	0	0	0	35	76
7779202	87	86	0	41	53	0	0	39	56	0
7758798	0	26	0	0	0	0	57	0	18	0
7886285	26	26	0	0	0	0	57	0	18	34
7890607	0	26	89	49	0	0	57	5	18	0
7560420	87	0	0	82	53	0	0	0	35	76
7419368	87	86	52	41	53	0	0	0	43	56
7798183	87	86	0	41	53	0	0	0	52	0
7904383	87	86	10	41	53	0	0	39	0	0
7904752	87	86	0	41	53	0	0	39	0	0
7879615	89	26	0	9	0	0	57	0	18	0
7768679	0	26	0	0	26	0	57	0	18	0
7772638	0	26	0	37	0	0	57	0	18	0
7891914	74	26	0	0	0	0	57	0	18	0
7889609	56	26	91	0	10	0	57	1	18	0
7763595	12	26	91	0	10	57	57	0	18	82
7937946	87	57	0	71	53	0	0	10	35	76
7938158	87	57	43	0	53	0	0	10	35	76
7922878	87	86	0	41	53	0	0	34	0	0
7535541	87	86	0	41	53	0	6	0	0	0
7796573	87	86	0	41	53	63	0	0	0	0
7903668	87	86	0	41	53	26	0	25	47	11
7903673	87	86	0	41	53	0	0	0	47	0
