	0	1	2	3	4	5	6	7	8	9
6197407	0	24	58	44	0	84	0	12	17	26
6462457	20	0	0	59	8	0	0	0	0	26
6444146	0	0	42	28	26	12	73	77	18	62
6466646	0	0	0	0	14	0	0	3	4	21
6444854	0	0	82	0	14	0	0	46	0	0
6468119	0	0	11	19	14	0	0	18	98	0
6467569	0	0	0	6	14	0	0	45	0	59
6465097	21	0	66	0	28	42	0	8	66	58
6454866	26	0	37	0	0	0	80	0	17	0
6443199	84	0	84	0	63	31	0	5	0	33
6371806	0	77	22	82	14	65	82	77	77	21
6456576	70	0	95	98	14	13	0	24	13	5
6450553	14	0	3	66	14	0	89	0	46	3
6467901	26	44	33	77	14	37	82	0	80	0
6359534	0	0	94	0	14	0	0	3	26	84
6455878	87	0	59	0	14	13	97	87	70	30
6279778	0	84	60	0	58	79	0	3	29	66
6379931	83	0	0	0	14	100	0	0	21	0
6516879	56	77	50	61	14	0	83	3	5	0
6414211	0	77	50	61	14	26	83	65	5	0
6254323	0	77	50	61	14	28	83	0	5	0
6494370	0	77	50	61	14	0	83	56	5	0
6496902	0	77	50	61	14	28	83	0	5	0
6501776	0	26	0	0	58	0	97	62	0	0
6511250	62	26	0	0	58	0	97	0	0	0
6498619	9	26	0	0	58	0	97	0	82	60
6515572	0	26	0	79	58	28	97	0	0	0
6529717	0	14	82	0	14	24	15	100	18	0
6529348	0	14	82	0	14	24	15	100	18	0
6503158	24	77	50	61	14	0	83	0	5	11
6514574	0	77	50	61	14	100	83	0	5	0
6498490	59	77	50	61	14	28	83	66	5	0
6503830	100	77	50	61	14	28	83	66	5	85
6259166	0	26	65	26	58	0	97	0	0	0
6502190	0	26	87	17	58	0	97	0	0	93
6442367	0	26	0	0	58	0	97	0	69	0
6504580	0	26	100	0	58	0	97	84	0	38
6479818	0	62	62	51	14	27	0	0	18	91
6491839	0	0	88	0	14	77	17	0	18	0
6228917	64	22	52	100	14	0	0	58	18	30
6399351	0	0	14	0	14	0	0	0	18	0
6386190	0	0	0	0	14	0	78	68	18	31
6433311	41	0	15	0	14	0	89	0	18	31
6520960	41	0	15	0	14	10	77	58	18	31
6528633	0	14	82	0	14	24	15	100	18	0
6528638	0	14	82	0	14	24	15	100	18	0
6301537	24	0	0	79	14	0	0	75	18	31
6182537	0	0	24	0	14	0	38	0	18	31
6345929	0	0	0	43	14	0	0	0	18	31
6522575	0	26	0	0	14	0	0	0	18	31
