	0	1	2	3	4	5	6	7	8	9
9598950	3	0	17	98	72	96	52	63	65	89
8601041	78	87	0	38	36	0	41	0	0	0
9588938	66	0	40	13	3	90	24	0	0	38
9623902	37	75	0	0	46	24	23	71	47	32
9355977	60	15	0	0	3	80	27	47	0	20
9370255	63	35	96	98	0	52	36	14	0	40
9612203	53	0	0	0	54	0	78	71	68	63
9600660	5	0	35	15	90	82	36	32	85	0
9509119	37	75	0	0	0	24	0	71	47	32
9638454	37	75	0	0	0	24	2	71	47	32
9522843	70	5	65	46	71	30	71	20	0	0
9126250	17	35	46	98	31	52	36	14	15	0
9588230	0	65	52	0	0	0	56	32	17	46
9470020	0	90	0	94	50	0	70	28	42	3
9606541	71	73	85	81	99	10	36	38	0	0
9609181	46	88	92	38	0	36	71	0	0	23
9599962	65	27	92	96	0	0	40	40	46	0
9611653	96	37	71	52	71	69	26	11	50	65
9610730	34	87	71	52	88	0	0	56	76	0
9640986	70	5	65	46	0	30	71	20	38	0
9655334	70	5	65	46	24	30	71	20	0	0
9642574	70	5	65	46	0	30	71	20	0	0
9448882	69	5	27	67	15	56	0	0	0	90
9705155	69	5	27	67	15	56	0	0	0	0
9437736	69	5	27	67	15	56	89	28	0	0
9564105	0	0	3	36	44	35	63	54	26	60
9645860	70	5	65	46	0	30	71	20	0	63
9647242	70	5	65	46	60	30	71	20	0	3
9646274	70	5	65	46	94	30	71	20	0	0
9707207	69	5	27	67	15	56	0	0	0	0
9712380	69	5	27	67	15	56	0	0	0	99
9169585	0	35	52	98	0	52	36	14	96	0
9426396	0	35	0	98	0	52	36	14	0	0
9658658	35	0	28	0	36	35	46	0	63	72
9660963	35	0	28	0	2	35	46	86	0	0
9392482	35	17	28	48	82	35	46	0	0	0
9407341	35	0	28	75	0	35	46	0	0	0
9648664	35	0	28	14	30	35	46	71	0	0
9585695	0	0	3	0	0	35	63	54	26	60
9133474	70	5	65	46	0	30	71	20	0	0
9659656	70	5	65	46	0	30	71	20	40	0
9546724	0	35	0	98	0	52	36	14	0	62
9540173	23	35	36	98	48	52	36	14	0	0
9666659	0	35	0	98	0	52	36	14	0	20
9706995	17	0	3	0	0	35	63	54	26	60
9691927	0	0	3	0	0	35	63	54	26	60
9673432	46	35	0	98	4	52	36	14	0	0
9673801	61	35	0	98	0	52	36	14	61	0
9672717	0	35	0	98	0	52	36	14	0	2
9672722	0	35	0	98	0	52	36	14	0	2
