	0	1	2	3	4	5	6	7	8	9
13654621	75	95	0	90	0	0	0	29	0	4
13663840	75	95	95	90	0	0	0	29	0	0
13728460	0	65	54	0	0	0	0	0	0	11
13487065	0	0	0	16	38	0	0	3	0	2
13661200	95	0	0	0	9	0	28	13	25	76
13666312	0	88	11	0	38	0	13	0	0	0
13653609	94	0	0	6	0	54	100	59	0	54
13643597	0	0	0	0	0	16	9	33	0	18
13642889	81	0	0	68	0	0	2	0	0	0
13666862	34	9	85	0	0	46	32	0	0	0
13777763	0	19	0	54	0	76	3	80	38	0
13614168	0	3	0	0	0	0	3	0	38	0
13781285	0	22	0	0	3	47	3	0	38	0
13115949	0	9	0	0	81	0	0	0	65	0
13551390	34	39	0	16	0	0	0	6	0	0
13414868	0	0	0	0	0	0	3	0	38	96
13767039	0	0	0	0	65	0	70	95	81	0
13727376	2	0	83	16	0	0	0	6	73	0
13700519	0	0	75	16	92	96	0	95	16	91
13695645	79	42	-1	16	92	96	0	0	16	91
13715622	0	0	75	16	92	96	0	38	16	91
13501494	0	0	75	16	92	96	0	38	16	91
13703323	0	0	75	16	92	96	0	0	16	91
13701901	0	0	75	16	92	96	0	0	16	91
13714315	0	0	75	16	92	96	0	0	16	91
13709993	0	0	75	16	92	96	0	0	16	91
13678561	0	0	75	16	92	96	0	0	16	91
13595810	14	-1	0	0	0	0	3	0	38	70
13761654	37	0	0	0	17	0	0	59	61	0
12321719	52	0	0	0	0	0	65	0	3	0
13761866	52	0	14	-1	0	0	0	100	0	0
13003992	0	0	83	16	0	0	0	6	85	0
13365790	0	0	83	16	0	0	65	6	0	0
13150916	0	0	75	16	92	96	39	38	16	91
13700933	0	0	75	16	92	96	0	0	16	91
13713317	0	0	75	16	92	96	54	0	16	91
13493008	0	0	75	16	92	96	0	0	16	91
13600708	14	-1	0	0	70	0	3	0	38	0
13602557	14	-1	0	59	70	67	3	0	38	0
13445011	0	56	0	0	72	0	0	100	0	0
13798597	0	56	0	0	72	0	0	100	0	0
13810237	0	56	0	0	72	0	0	100	0	0
13795619	0	56	0	0	72	0	0	100	0	0
13812640	0	56	0	0	72	82	0	100	0	0
13622438	0	56	0	0	72	0	0	100	0	0
13815536	0	56	0	0	72	0	0	100	0	0
13636998	71	56	0	0	72	0	22	100	0	0
13627171	0	56	0	56	72	0	0	100	65	1
13625126	0	56	93	0	72	0	0	100	0	0
13799898	0	56	26	0	72	0	0	100	0	0
