#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="FixedTreeModel.t:tree" spec="fixedtreeanalysis.evolution.tree.FixedTreeDistribution">
#            <tree id="IndexedTreeFromSet" spec="fixedtreeanalysis.evolution.tree.IndexedTreeFromSet" treeSetFile="/Users/staklins/projects/crispr-barcode-cancer-metastasis/bayesian_phylogenetic_metastasis/examples/simulated_data/sim_results_ten_samples/ten_samples_indel_character_matrix_tidetree_sequences_formatted_for_tidetree.tree.1706131134404.trees">
#                <index id="treeIndex.t:tree" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="1">0</index>
#                <taxonset id="taxonset.ten_samples_indel_character_matrix_tidetree_sequences_formatted_for_tidetree.tree.1706131134404" spec="beast.base.evolution.alignment.TaxonSet">
#                    <taxon id="cell11" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell13" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell14" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell16" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell17" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell18" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell19" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell5" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell6" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell8" spec="beast.base.evolution.alignment.Taxon"/>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="nonZeroRatePrior.s:tissue" name="distribution">
#            <x id="nonZeroRates.s:tissue" spec="beast.base.evolution.Sum">
#                <arg dimension="3" id="rateIndicator.s:tissue" spec="beast.base.inference.parameter.BooleanParameter">true</arg>
#            </x>
#            <distr id="Poisson.0" offset="2.0" spec="beast.base.inference.distribution.Poisson">
#                <parameter estimate="false" id="RealParameter.10" name="lambda" spec="beast.base.inference.parameter.RealParameter">0.693</parameter>
#            </distr>
#        </prior>
#        <prior id="relativeGeoRatesPrior.s:tissue" name="distribution">
#            <parameter dimension="3" id="relativeGeoRates.s:tissue" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="geoclockPrior.c:tissue" name="distribution">
#            <parameter id="traitClockRate.c:tissue" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.ten_samples_indel_character_matrix_tidetree_sequences_formatted_for_tidetree.tree.1706131134404" spec="fixedtreeanalysis.evolution.likelihood.FixedTreeLikelihood" tree="@IndexedTreeFromSet">
#            <siteModel id="FixedSiteModel.s:ten_samples_indel_character_matrix_tidetree_sequences_formatted_for_tidetree.tree.1706131134404" spec="fixedtreeanalysis.evolution.sitemodel.FixedSiteModel">
#                <parameter estimate="false" id="RealParameter.0" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="shape" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter.2" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="0.0">0.0</parameter>
#                <substModel id="JC69.s:ten_samples_indel_character_matrix_tidetree_sequences_formatted_for_tidetree.tree.1706131134404" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="FixedClock.c:ten_samples_indel_character_matrix_tidetree_sequences_formatted_for_tidetree.tree.1706131134404" spec="fixedtreeanalysis.evolution.branchratemodel.FixedClockModel">
#                <parameter estimate="false" id="RealParameter.3" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution id="traitedtreeLikelihood.tissue" spec="beastclassic.evolution.likelihood.AncestralStateTreeLikelihood" tag="location" tree="@IndexedTreeFromSet">
#            <data id="tissue" spec="beastclassic.evolution.alignment.AlignmentFromTrait">
#                <traitSet id="traitSet.tissue" spec="beast.base.evolution.tree.TraitSet" taxa="@taxonset.ten_samples_indel_character_matrix_tidetree_sequences_formatted_for_tidetree.tree.1706131134404" traitname="discrete">cell11=t1,
#cell13=t1,
#cell14=t3,
#cell16=t1,
#cell17=t1,
#cell18=t1,
#cell19=t1,
#cell5=t2,
#cell6=t2,
#cell8=t1</traitSet>
#                <userDataType codeMap="t1=0,t2=1,t3=2,? = 0 1 2 " codelength="-1" id="traitDataType.tissue" spec="beast.base.evolution.datatype.UserDataType" states="3"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:tissue" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:tissue" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:tissue" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:tissue" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:tissue" rateIndicator="@rateIndicator.s:tissue" rates="@relativeGeoRates.s:tissue" spec="beastclassic.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:tissue" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="3" id="traitfrequencies.s:tissue" name="frequencies" spec="beast.base.inference.parameter.RealParameter">0.3333333333333333</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:tissue" id="StrictClockModel.c:tissue" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	rateIndicator.1	rateIndicator.2	rateIndicator.3	relativeGeoRates.1	relativeGeoRates.2	relativeGeoRates.3	traitClockRate	geoSubstModelLogger.relGeoRate_t1_t2	geoSubstModelLogger.relGeoRate_t1_t3	geoSubstModelLogger.relGeoRate_t2_t3
0	-20.875137121043586	-9.900731471140993	-10.974405649902593	1	1	1	1.0038119940628707	0.9933666537321468	1.0024150816525066	1.0	1.0038119940628707	0.9933666537321468	1.0024150816525066
1000	-21.293030578350645	-10.984967453522437	-10.308063124828209	1	1	0	0.9282645058374395	0.9532536302727029	0.9444635735368822	0.8816035252915576	0.9282645058374395	0.9532536302727029	0.0
2000	-25.999294942542615	-10.986122886681095	-15.01317205586152	1	0	1	1.0398300940030472	0.9371720148682073	0.9877542215484085	78.79875717355817	1.0398300940030472	0.0	0.9877542215484085
3000	-18.588331497624317	-11.286777758496731	-7.301553739127588	1	1	1	1.0216486282499937	0.9564010476657262	0.9642134353454698	0.026831833191037966	1.0216486282499937	0.9564010476657262	0.9642134353454698
4000	-17.024312014323918	-9.831309609158858	-7.193002405165059	1	1	1	1.178132541844678	0.9812874043544172	0.9890323249569382	0.019580627749255133	1.178132541844678	0.9812874043544172	0.9890323249569382
5000	-25.777251043939053	-10.986122886681095	-14.791128157257956	1	0	1	1.0221151047436932	1.0635588422372844	0.9367599684073085	60.64674252825737	1.0221151047436932	0.0	0.9367599684073085
6000	-25.293496968760593	-10.985883836386767	-14.307613132373826	0	1	1	1.0492922548139787	0.9878378085140815	0.9289654190056474	40.357268406476805	0.0	0.9878378085140815	0.9289654190056474
7000	-17.38014958033455	-11.903883645673897	-5.4762659346606535	1	1	0	0.8404306003200447	0.9571713104986731	0.8875109987174876	0.008060639053144176	0.8404306003200447	0.9571713104986731	0.0
8000	-22.058430987137367	-10.986119566920063	-11.072311420217304	1	1	0	0.8576578739361834	0.9427893843616869	0.870520985661741	2.209662332154611	0.8576578739361834	0.9427893843616869	0.0
9000	-31.95532356998703	-10.986122886681096	-20.969200683305935	1	1	1	0.9424689117048244	0.8585786488305626	0.7905637274619447	2562.77887536469	0.9424689117048244	0.8585786488305626	0.7905637274619447
10000	-27.48732889041888	-10.986122886681095	-16.501206003737785	1	1	1	0.9562824177000195	0.8278017634112663	0.8732383779074123	271.5455942878077	0.9562824177000195	0.8278017634112663	0.8732383779074123
11000	-25.93068273482667	-10.986122886681098	-14.944559848145573	1	1	1	0.8615318062510033	0.9554804062949982	0.9002010936521869	66.12836977539344	0.8615318062510033	0.9554804062949982	0.9002010936521869
12000	-29.09042903194917	-10.986122886681096	-18.104306145268072	1	1	0	0.8684404236626156	0.9711764461386567	0.8931918214479052	932.9246747209222	0.8684404236626156	0.9711764461386567	0.0
13000	-19.55585102453157	-10.116051511592405	-9.439799512939167	1	1	0	0.9525414372594845	1.1104024788516218	0.9584991544528757	0.3041529509995679	0.9525414372594845	1.1104024788516218	0.0
14000	-18.7185359659597	-13.010621760629636	-5.707914205330064	1	1	1	1.021356867545542	1.0086564308535457	1.0508459461965405	0.004738124902851918	1.021356867545542	1.0086564308535457	1.0508459461965405
15000	-15.727397716838851	-9.789756860622635	-5.937640856216216	1	1	1	0.9725481454395439	1.2323495641839386	1.192084892078913	0.004345577541619325	0.9725481454395439	1.2323495641839386	1.192084892078913
16000	-22.1357933465357	-11.357785095461773	-10.778008251073928	1	1	1	0.9180195072607525	1.2127284745813491	1.1803412090947847	0.6016962319538424	0.9180195072607525	1.2127284745813491	1.1803412090947847
17000	-23.146605590471538	-15.442395554305813	-7.704210036165726	1	1	0	0.9434039710461792	1.1915846756630357	1.349974285983444	0.03366608030183611	0.9434039710461792	1.1915846756630357	0.0
18000	-20.536220541791714	-10.480487956538616	-10.0557325852531	1	1	0	0.8896030873943116	1.1670642246216354	1.5290716022224267	0.320282517989648	0.8896030873943116	1.1670642246216354	0.0
19000	-28.520088255267773	-10.986122886681095	-17.533965368586678	1	0	1	0.8701703730969215	1.365587271818885	1.2627103814070573	412.41137901145	0.8701703730969215	0.0	1.2627103814070573
20000	-31.018625821663598	-10.986122886681098	-20.0325029349825	1	1	0	0.8512066286639122	1.2569498276171847	1.1204768265283485	1741.6546905309958	0.8512066286639122	1.2569498276171847	0.0
21000	-29.544971528622845	-10.986122886681098	-18.558848641941747	0	1	1	0.8894397234974153	1.385916215294583	1.1033810765832586	842.9061812609094	0.0	1.385916215294583	1.1033810765832586
22000	-30.233270811925678	-10.986122886681096	-19.24714792524458	1	1	1	0.9739817224360051	1.5238390620890314	1.202844024862525	842.7442855738075	0.9739817224360051	1.5238390620890314	1.202844024862525
23000	-26.492147009558373	-10.986122886681093	-15.50602412287728	1	1	1	1.1191291432444823	1.488870397385773	1.2886700070733819	36.68826136932126	1.1191291432444823	1.488870397385773	1.2886700070733819
24000	-25.721240038646904	-10.986122886151366	-14.735117152495537	1	1	1	1.0481686246521926	1.661224147299728	1.2319209210065203	16.547748342920194	1.0481686246521926	1.661224147299728	1.2319209210065203
25000	-22.033537026351638	-10.981705746790533	-11.051831279561103	1	1	1	1.005947129877216	1.594339975659454	1.2535934388434702	0.45973822778040396	1.005947129877216	1.594339975659454	1.2535934388434702
26000	-24.772919022980737	-10.982596550096725	-13.79032247288401	1	1	0	0.9709029725893855	1.708530263123295	1.1655774397477174	10.280764927002501	0.9709029725893855	1.708530263123295	0.0
27000	-29.127400023599517	-10.986122886681098	-18.14127713691842	1	0	1	0.8114120140181252	1.5675890383495064	1.0460216037906955	645.544220327785	0.8114120140181252	0.0	1.0460216037906955
28000	-26.250936375047402	-10.986122886681098	-15.264813488366304	0	1	1	0.695475993537826	1.5221222145036195	1.2512111705177003	62.22889217781874	0.0	1.5221222145036195	1.2512111705177003
29000	-24.17412415179739	-10.98611335542792	-13.18801079636947	1	1	1	0.7430095970090418	1.3949411822237525	1.2687428830455694	6.0692751191091	0.7430095970090418	1.3949411822237525	1.2687428830455694
30000	-26.163405389987886	-10.986122886681095	-15.177282503306794	1	1	0	1.2285963780955114	0.8502803390632964	1.1536598410825005	71.54887684306645	1.2285963780955114	0.8502803390632964	0.0
31000	-29.38352442316122	-10.986101620353045	-18.397422802808176	0	1	1	0.24029748732298206	2.3157668633423167	0.07063247818998455	1135.6839638819215	0.0	2.3157668633423167	0.07063247818998455
32000	-25.763441598176847	-10.986122886681095	-14.777318711495752	0	1	1	1.1949631707580584	0.16945235446010437	0.05798813187607336	246.39587258259127	0.0	0.16945235446010437	0.05798813187607336
33000	-26.70894944236629	-10.986122907662446	-15.722826534703842	1	1	1	2.6103230181979837	2.602692533900955	0.34390470374364795	8.894078035834804	2.6103230181979837	2.602692533900955	0.34390470374364795
34000	-14.054189349910555	-10.210612472961124	-3.84357687694943	1	1	1	0.05887549568010583	0.7845776934166412	0.06050000599110702	0.006478709425051639	0.05887549568010583	0.7845776934166412	0.06050000599110702
35000	-16.90284417768662	-9.528047570733793	-7.3747966069528275	0	1	1	0.27797796967785887	2.197404105461213	0.557562552371036	0.038061908860419186	0.0	2.197404105461213	0.557562552371036
