	0	1	2	3	4	5	6	7	8	9
6576796	77	37	81	0	96	91	0	57	0	0
7058539	0	0	93	0	87	4	82	4	93	3
7079490	0	0	0	23	97	4	63	10	0	0
7070271	77	51	0	0	74	0	0	98	0	0
7069259	77	0	71	0	38	0	27	0	0	0
7059247	77	0	32	32	91	49	0	80	24	77
7076850	0	43	0	14	95	4	51	0	0	79
7081962	57	43	36	0	0	4	51	0	0	74
6913823	74	71	90	7	82	4	0	93	0	51
7228291	0	0	0	0	0	4	0	45	4	4
7101449	77	61	0	51	32	0	53	4	93	0
6949511	77	61	41	51	32	0	49	0	74	90
7083311	77	61	0	51	32	0	0	67	0	0
6950323	77	61	0	51	32	0	89	0	39	0
6939729	77	61	16	51	32	55	30	14	0	95
6921504	77	61	0	51	32	0	49	0	0	77
7095315	77	61	0	51	32	0	49	0	53	0
7130827	77	61	20	51	32	0	49	93	0	0
7100264	77	61	0	51	32	0	49	81	0	79
6774173	77	61	0	51	32	0	0	95	30	0
6797957	77	61	0	51	32	0	18	0	0	0
7043629	77	61	0	51	32	0	0	0	0	0
6766135	77	61	0	51	32	0	20	45	16	77
6791161	77	61	43	51	32	0	20	45	49	0
7118651	77	61	0	51	32	0	20	45	89	0
6536731	77	61	0	51	32	0	0	0	0	0
7022657	77	61	0	51	32	30	0	0	0	34
6719662	77	61	0	51	32	0	0	0	0	0
6495927	77	61	0	51	32	0	20	45	0	93
6811752	77	61	0	51	32	0	20	45	0	95
7135178	77	61	42	51	32	0	20	45	0	0
7195254	77	61	0	51	32	0	0	0	0	0
7223482	77	61	37	51	32	0	0	0	0	0
6974790	77	61	0	51	32	0	20	45	0	5
7164804	77	61	0	51	32	0	20	45	22	0
7224632	77	61	37	51	32	0	0	0	0	0
7223750	77	61	37	51	32	0	0	0	82	0
7008997	77	61	0	51	32	0	20	45	0	0
7009209	77	61	0	51	32	0	20	45	0	0
7139110	77	61	0	51	32	82	20	45	0	0
6850130	77	61	0	51	32	0	20	45	0	0
7145746	77	61	0	51	32	0	20	45	0	0
7035596	77	61	0	51	32	0	0	0	0	0
7204753	77	61	53	51	32	0	0	0	0	0
6705049	77	61	0	51	32	0	0	0	0	0
7201050	77	61	0	51	32	0	77	93	0	0
7201159	77	61	0	51	32	0	0	0	0	0
7209354	77	61	4	51	32	0	0	94	0	0
7209272	77	61	0	51	32	0	0	94	0	82
7209291	77	61	0	51	32	0	0	94	0	0
