	0	1	2	3	4	5	6	7	8	9
8127441	0	72	5	99	93	35	30	55	0	80
8137672	31	0	48	58	0	89	71	95	34	34
8140144	21	48	40	95	0	58	98	87	91	95
8013856	0	85	0	0	69	15	99	0	58	33
7919095	0	78	0	98	10	98	85	0	85	81
8140694	55	90	23	58	33	55	83	96	98	55
8135032	28	78	44	13	42	65	26	9	0	22
8129151	0	44	0	0	2	55	30	15	0	63
8139221	9	85	95	9	50	78	0	85	0	66
7695573	45	81	54	44	43	29	0	95	0	0
8128453	42	78	57	71	42	57	20	90	40	91
8218970	5	66	0	30	34	29	0	99	34	0
8116721	0	76	78	44	28	0	54	0	8	0
8117429	30	44	0	95	0	48	51	0	50	77
8015639	71	39	90	0	98	95	89	3	19	29
7999922	5	66	0	30	34	29	0	99	34	0
8111206	5	66	0	30	34	29	76	99	34	0
8220418	5	66	0	30	34	29	0	99	34	0
8109756	5	66	0	30	34	29	57	99	34	63
8171065	0	85	39	1	8	0	36	0	19	98
8174765	0	85	39	1	8	0	0	0	0	98
7941445	0	85	39	1	8	0	95	8	0	98
8201208	0	70	61	0	77	-1	0	6	19	20
8093840	15	0	61	0	77	-1	0	99	19	20
8206796	15	0	61	0	77	-1	0	0	19	20
8201923	15	0	61	19	77	-1	0	0	19	20
8068567	0	85	39	1	8	33	31	0	0	98
8166945	100	85	39	1	8	0	0	0	0	98
8188147	100	85	39	1	8	0	0	0	0	98
8177155	100	85	39	1	8	0	0	0	55	98
8152393	0	85	39	1	8	0	0	86	0	98
8169477	0	85	39	1	8	0	0	45	0	98
8183825	0	85	39	1	8	0	0	0	0	98
8187149	0	85	39	1	8	0	91	0	95	98
8085309	94	0	61	19	77	-1	0	0	19	20
8103274	94	0	61	19	77	-1	0	85	19	20
7881093	94	0	61	19	77	-1	0	0	19	20
7766944	0	0	61	20	77	-1	0	0	19	20
8087973	0	9	61	0	77	-1	55	0	19	20
7650186	15	0	61	0	77	-1	0	0	19	20
8195150	15	0	61	0	77	-1	21	0	19	20
7736375	0	85	39	1	8	68	0	95	0	98
7936089	0	85	39	1	8	85	0	0	85	98
7835537	83	85	39	1	8	0	0	0	0	98
8044877	0	85	39	1	8	0	42	0	0	98
8175733	0	85	39	1	8	13	0	0	0	98
8202292	94	0	61	19	77	-1	5	0	19	20
8201213	94	0	61	19	77	-1	0	36	19	20
8189454	0	85	39	1	8	0	78	0	0	98
8174351	93	85	39	1	8	0	0	61	0	98
