	0	1	2	3	4	5	6	7	8	9
7680570	44	75	0	55	13	55	65	0	0	0
7779602	0	76	30	100	0	76	19	67	44	11
7768578	99	0	27	97	76	0	28	0	0	0
7788821	100	59	50	97	76	61	0	99	0	45
7870119	34	50	0	0	0	75	0	99	0	16
7791293	0	99	0	0	0	63	97	99	0	0
7790370	0	0	28	0	0	87	0	99	24	0
7667690	0	100	0	83	0	0	91	99	45	0
7780300	21	23	0	18	64	8	19	48	76	11
7871567	34	0	0	88	0	0	0	99	0	16
7767870	18	76	19	46	58	4	19	81	0	61
7766048	34	0	0	88	0	0	0	99	0	16
7660486	34	0	0	88	46	0	0	99	0	16
7791843	76	76	33	10	0	86	15	99	12	24
7556524	57	12	69	0	55	0	12	99	0	0
7786181	0	0	12	0	28	93	17	99	0	0
7778590	0	0	27	0	0	0	19	76	0	79
7574834	71	0	53	0	90	0	19	0	80	19
7752471	33	59	12	0	21	0	19	30	0	55
7818094	86	0	33	10	0	12	41	99	0	0
7710131	86	27	33	10	10	0	76	99	0	83
7691445	0	0	33	10	0	0	76	99	0	0
7825500	0	0	30	21	0	0	19	0	56	0
7825914	0	5	30	0	0	71	19	0	56	99
7702154	17	12	33	10	0	0	88	99	8	0
7803542	48	0	33	10	0	0	0	99	69	0
7503030	0	0	30	90	76	0	19	0	56	0
7828304	0	0	30	71	44	0	19	59	56	47
7853441	33	59	12	0	21	45	19	0	0	99
7756601	33	59	12	0	21	0	19	0	9	0
7748982	33	59	12	0	21	42	19	71	0	26
7857945	33	59	12	0	21	0	19	71	0	5
7720439	24	37	30	0	0	45	19	55	56	27
7728231	0	48	30	0	88	12	19	12	56	76
7822343	96	0	30	0	0	5	19	0	56	0
7834974	23	0	30	0	8	0	19	50	56	0
7839296	0	12	30	64	0	76	19	50	56	34
7822214	99	0	30	0	24	24	19	0	56	73
7820626	30	45	30	76	0	45	19	0	56	26
7545884	33	59	12	45	21	0	19	0	0	0
7742358	33	59	12	0	21	21	19	12	0	0
7853072	33	59	12	0	21	24	19	0	0	0
7609182	0	26	30	0	76	61	19	0	56	12
7720245	79	0	30	27	83	0	19	20	56	76
7838298	61	0	30	0	27	0	19	0	56	65
7846299	33	59	12	0	21	0	19	0	0	79
7826882	0	0	30	0	39	0	19	5	56	0
7840603	30	0	30	86	0	0	19	71	56	23
7852357	33	59	12	0	21	0	19	0	0	0
7852362	33	59	12	0	21	0	19	0	0	0
