	0	1	2	3	4	5	6	7	8	9
8215666	0	96	0	53	96	60	82	26	0	96
8233977	37	0	26	53	0	0	48	0	53	41
8238166	74	67	61	53	43	0	98	43	0	0
8228096	76	53	14	53	39	67	0	92	70	14
8227398	25	1	69	53	0	0	60	0	97	0
8216374	53	75	0	53	0	26	69	0	67	37
7946325	26	40	96	53	29	29	61	0	14	96
8107891	53	40	96	53	29	54	61	85	14	96
7798648	69	46	0	53	0	50	0	2	0	0
8239089	26	46	85	53	89	0	26	2	85	6
7404361	43	9	67	53	0	67	37	85	59	23
8236617	0	0	0	53	76	0	0	85	0	0
8226386	7	0	96	53	67	0	33	67	60	96
8239639	0	40	96	53	29	60	61	0	14	96
8251338	0	40	96	53	29	14	61	0	14	96
7927057	96	43	0	53	0	26	53	61	0	37
7955816	96	40	96	53	29	0	61	67	14	96
8319363	67	79	9	53	0	28	41	16	0	96
8339816	0	40	96	53	29	0	61	0	14	96
8274678	0	40	96	53	29	52	61	67	14	96
8139676	0	40	96	53	29	0	61	67	14	96
8157247	67	60	9	53	0	96	41	16	0	96
8019416	67	0	9	53	0	0	41	16	0	96
8197888	0	40	96	53	29	0	61	0	14	96
8030291	41	40	96	53	29	0	61	0	14	96
8210149	53	40	96	53	29	12	61	58	14	96
8368396	53	40	96	53	29	0	61	0	14	96
8366986	53	40	96	53	29	0	61	0	14	96
8300868	0	40	96	53	29	23	61	67	14	96
8334431	0	40	96	53	29	0	61	0	14	96
8334643	0	40	96	53	29	0	61	0	14	96
8199602	53	40	96	53	29	0	61	0	14	96
8354062	53	40	96	53	29	0	61	50	14	96
8149922	93	40	96	53	29	0	61	67	14	96
8286094	0	40	96	53	29	0	61	67	14	96
8287092	0	40	96	53	29	0	61	67	14	96
8301237	0	40	96	53	29	26	61	67	14	96
7376548	50	40	96	53	29	0	61	0	14	96
7756536	0	40	96	53	29	0	61	0	14	96
8350540	0	40	96	53	29	0	61	0	14	96
8350472	0	40	96	53	29	0	61	0	14	96
8276100	0	40	96	53	29	0	61	67	14	96
8288399	0	40	96	53	29	6	61	67	14	96
8300153	18	40	96	53	29	0	61	67	14	96
8273710	0	40	96	53	29	0	61	67	14	96
8121126	54	40	96	53	29	0	61	67	14	96
8282770	67	40	96	53	29	0	61	67	14	96
7852180	0	40	96	53	29	0	61	67	14	96
8268422	0	40	96	53	29	0	61	67	14	96
8273296	0	40	96	53	29	0	61	67	14	96
