	0	1	2	3	4	5	6	7	8	9
4775358	0	0	0	0	67	0	58	0	51	36
4369075	28	0	0	97	10	0	0	0	68	0
4764590	0	0	10	0	4	15	3	40	0	3
4776281	77	16	77	5	73	58	0	0	0	2
4763578	0	0	0	0	42	94	0	59	99	42
4773809	41	23	0	0	33	33	40	41	3	10
4653381	95	0	38	0	0	90	0	41	0	10
4752858	0	0	77	88	73	58	28	46	0	0
4771169	0	45	77	0	73	58	0	6	48	39
4776831	0	0	95	0	0	0	0	43	49	45
4765288	0	0	0	89	0	0	45	0	78	0
4753566	0	0	42	0	0	0	0	42	48	0
4451673	0	45	0	0	0	0	21	41	0	14
4660157	93	0	7	0	0	0	0	0	0	0
4813292	79	0	21	0	49	57	88	78	40	0
4807202	0	0	21	85	49	0	0	0	0	0
4810488	100	39	21	0	49	0	0	1	37	30
4788530	88	0	21	0	49	16	0	0	28	0
4824284	10	0	21	0	49	0	6	0	37	0
4810902	0	0	21	0	49	6	0	0	37	0
4825591	67	0	21	59	49	73	0	0	37	0
4494525	0	40	21	71	49	88	0	88	0	0
4682284	0	0	21	0	49	85	38	88	0	0
4819962	0	0	21	49	49	1	0	100	37	0
4823286	27	85	21	0	49	0	41	0	37	0
4699061	0	0	21	40	49	38	0	0	37	0
4811870	0	89	21	0	49	38	0	0	37	0
4474626	0	0	21	0	49	0	48	0	37	0
4803082	0	0	21	0	49	0	0	0	37	0
4282899	0	0	21	0	49	0	0	0	37	0
4593836	9	0	21	0	49	0	0	20	37	0
4697574	0	0	21	0	49	0	0	0	37	0
4805614	33	0	21	0	49	0	0	48	37	0
4748324	0	54	21	0	49	20	24	83	37	0
4628955	0	0	21	0	49	0	24	0	37	0
4842933	0	0	21	0	49	0	24	0	37	0
4856555	0	0	21	0	49	0	24	0	37	0
4725391	0	0	21	0	49	0	24	0	37	16
4721817	0	0	21	0	49	0	24	0	37	0
4831287	0	0	21	0	49	79	24	0	37	0
4855107	0	0	21	0	49	0	24	0	37	0
4731311	0	0	21	0	49	0	24	0	37	0
4747342	0	0	21	0	49	0	24	0	37	96
4640033	0	0	21	0	49	0	24	0	37	0
4530243	0	19	21	0	49	0	24	0	37	0
4632154	42	0	21	0	49	0	24	10	37	48
4838060	0	0	21	0	49	0	24	0	37	0
4838429	0	0	21	16	49	0	24	0	37	0
4837345	0	0	21	0	49	0	24	0	37	0
4837350	0	0	21	0	49	0	24	33	37	0
