	0	1	2	3	4	5	6	7	8	9
5300481	16	61	0	0	43	89	51	38	0	0
5641612	89	0	2	71	67	9	0	0	0	0
5572573	0	0	0	0	81	0	55	0	93	76
5307033	64	0	18	0	55	0	0	0	56	0
5640904	52	0	0	0	0	0	0	57	50	0
5597177	0	43	54	0	0	16	0	0	0	0
5663404	57	0	0	0	0	0	0	0	0	64
5647311	57	0	0	0	0	0	0	0	84	0
5653334	57	26	0	0	50	41	0	64	0	0
5299200	57	0	0	0	0	0	0	0	0	12
5652636	0	0	0	0	0	0	0	0	0	0
5661855	57	0	41	36	89	57	0	0	0	0
5659215	57	0	50	36	89	57	9	56	0	99
5664327	57	13	77	16	0	26	0	43	55	64
5639957	57	0	7	0	0	63	0	15	0	0
5563822	84	0	43	0	52	18	52	0	39	0
5651624	22	64	0	71	55	0	0	85	39	0
5269153	0	43	54	0	0	0	27	0	0	26
5688597	0	43	54	50	38	38	67	21	0	0
5676576	0	43	54	50	0	0	84	0	0	0
5589464	0	43	54	0	0	0	0	0	55	0
5664659	0	43	54	64	17	7	0	0	0	0
5343847	0	43	54	0	0	52	11	0	0	0
5713637	17	43	54	0	0	0	0	0	0	0
5631382	95	43	54	0	0	0	0	0	40	0
5719333	0	43	54	0	0	0	0	0	0	0
5549043	0	43	54	0	0	0	0	0	0	0
5664877	0	43	54	0	0	0	81	0	0	0
5711332	0	43	54	0	0	0	0	0	0	0
5695248	0	43	54	0	0	0	0	4	0	0
5695377	0	43	54	0	0	0	0	0	40	0
5701338	0	43	54	0	0	0	0	0	0	0
5698534	0	43	54	0	0	0	0	0	0	0
5538500	54	43	54	0	0	0	0	0	0	0
5698948	0	43	54	0	0	0	39	0	0	0
5699916	0	43	54	38	0	0	0	0	42	0
5691128	0	43	54	0	17	26	0	55	0	0
5438801	0	43	54	0	0	0	0	0	0	70
5627750	29	43	54	0	0	0	0	28	0	0
5717718	0	43	54	0	89	0	0	0	0	0
5726106	0	43	54	0	0	0	0	0	0	64
5726475	0	43	54	0	0	0	0	0	0	0
5725391	0	43	54	0	0	0	0	0	0	0
5725396	0	43	54	0	0	0	0	0	0	0
5693660	0	43	54	0	0	26	36	0	0	0
5440208	0	43	54	11	0	0	80	0	0	0
5712330	0	43	54	22	0	26	0	0	0	0
5700588	0	43	54	0	0	26	0	0	0	0
5609192	0	43	54	0	0	0	0	0	0	0
5708008	0	43	54	0	0	0	65	0	0	0
