	0	1	2	3	4	5	6	7	8	9
8650227	0	67	68	85	47	50	18	0	47	5
8531469	12	1	68	89	0	69	23	26	6	5
8627727	87	1	68	69	0	0	0	1	0	5
8648678	19	1	68	6	0	45	0	0	0	5
8651150	0	65	68	0	31	59	83	0	23	0
8640157	0	0	68	65	69	63	76	92	25	17
8638447	0	10	68	95	71	41	12	0	0	85
8628435	0	12	68	44	50	89	47	89	89	91
8524613	79	0	68	0	50	13	0	96	6	23
8526447	0	100	68	76	50	17	0	0	49	23
8639459	37	76	68	66	0	0	79	21	0	5
8646038	5	5	68	0	69	11	43	10	75	5
8539668	67	67	68	0	0	0	0	0	91	0
8651700	0	0	68	0	22	35	76	0	0	0
8699153	0	90	68	0	0	35	66	69	0	5
8263211	0	90	68	0	89	35	0	0	0	5
8677951	0	0	68	95	50	85	0	0	89	69
8663399	0	0	68	92	50	23	38	80	89	0
8554993	76	0	68	0	50	0	44	0	89	78
8685771	0	90	68	6	25	35	0	75	0	5
8698155	0	90	68	92	76	35	0	0	0	5
8586780	0	90	68	0	0	35	14	0	0	5
8586704	6	90	68	100	0	35	0	50	0	5
8688161	0	90	68	0	0	35	10	0	0	5
8240974	57	0	68	61	50	0	0	0	89	41
8565714	44	13	68	0	50	0	38	0	89	0
8682071	38	38	68	97	50	18	0	0	89	0
8680483	38	38	68	97	50	18	0	0	89	0
8352057	38	38	68	97	50	18	0	0	89	0
8685357	38	38	68	97	50	18	0	0	89	0
8694831	0	90	68	0	0	35	0	76	0	5
8706156	6	90	68	67	61	35	0	0	66	5
8463091	0	90	68	0	85	35	0	0	23	5
8700460	0	90	68	90	85	35	0	0	0	5
8575163	48	90	68	12	89	35	37	38	97	5
8686739	92	90	68	69	76	35	17	0	0	5
8729976	0	0	68	0	50	0	0	0	89	66
8731424	0	0	68	8	50	26	0	93	89	0
7440149	26	0	68	10	50	86	0	0	89	0
8609655	0	0	68	0	50	86	0	0	89	0
8621217	67	0	68	79	50	69	63	69	89	0
8712929	65	0	68	0	50	86	0	75	89	23
8508725	92	0	68	0	50	0	0	0	89	0
8620044	0	34	68	90	50	0	64	0	89	65
8713298	0	5	68	12	50	86	0	0	89	44
8491160	0	5	68	0	50	86	0	0	89	0
8494630	0	0	68	69	50	86	0	0	89	0
8717802	0	0	68	0	50	86	0	0	89	28
8712219	0	5	68	0	50	86	79	0	89	100
8712214	0	0	68	0	50	86	0	76	89	0
