#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="FixedTreeModel.t:tree" spec="fixedtreeanalysis.evolution.tree.FixedTreeDistribution">
#            <tree IsLabelledNewick="true" adjustTipHeights="false" id="Tree.t:tree" newick="(((cell13-P:1,(cell16-P:1,cell29-P:1,(cell21_22_24_30-M4:1,cell38-M4:1,cell41-M4:1):1):1,(cell19-M3:1,cell34-M3:1):1):1,(cell5_11_18_20_23_25_27_28-M2:1,(cell32-M2:1,cell36-M2:1):1,cell35-M2:1,cell37-M2:1):1):1,(cell9-M1:1,cell10-M1:1,cell12-M1:1):1):1" spec="fixedtreeanalysis.evolution.tree.FixedTree">
#                <taxonset id="TaxonSet.1" spec="beast.base.evolution.alignment.TaxonSet">
#                    <taxon id="cell13-P" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell16-P" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell29-P" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell21_22_24_30-M4" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell38-M4" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell41-M4" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell19-M3" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell34-M3" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell5_11_18_20_23_25_27_28-M2" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell32-M2" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell36-M2" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell35-M2" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell37-M2" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell9-M1" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell10-M1" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell12-M1" spec="beast.base.evolution.alignment.Taxon"/>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="nonZeroRatePrior.s:tissue" name="distribution">
#            <x id="nonZeroRates.s:tissue" spec="beast.base.evolution.Sum">
#                <arg dimension="15" id="rateIndicator.s:tissue" spec="beast.base.inference.parameter.BooleanParameter">true</arg>
#            </x>
#            <distr id="Poisson.0" offset="2.0" spec="beast.base.inference.distribution.Poisson">
#                <parameter estimate="false" id="RealParameter.10" name="lambda" spec="beast.base.inference.parameter.RealParameter">0.693</parameter>
#            </distr>
#        </prior>
#        <prior id="relativeGeoRatesPrior.s:tissue" name="distribution">
#            <parameter dimension="15" id="relativeGeoRates.s:tissue" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="geoclockPrior.c:tissue" name="distribution">
#            <parameter id="traitClockRate.c:tissue" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@sim1_true" id="treeLikelihood.sim1_true" spec="fixedtreeanalysis.evolution.likelihood.FixedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel id="FixedSiteModel.s:sim1_true" spec="fixedtreeanalysis.evolution.sitemodel.FixedSiteModel">
#                <parameter estimate="false" id="RealParameter.0" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="shape" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter.2" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="0.0">0.0</parameter>
#                <substModel id="JC69.s:sim1_true" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="FixedClock.c:sim1_true" spec="fixedtreeanalysis.evolution.branchratemodel.FixedClockModel">
#                <parameter estimate="false" id="RealParameter.3" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution id="traitedtreeLikelihood.tissue" spec="beastclassic.evolution.likelihood.AncestralStateTreeLikelihood" tag="location" tree="@Tree.t:tree">
#            <rootFrequencies estimate="false" id="Frequencies" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                <parameter dimension="6" id="RealParameter" lower="0.0" name="frequencies" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0 0.0 0.0 0.0 0.0 0.0</parameter>
#            </rootFrequencies>
#            <data id="tissue" spec="beastclassic.evolution.alignment.AlignmentFromTrait">
#                <traitSet id="traitSet.tissue" spec="beast.base.evolution.tree.TraitSet" taxa="@TaxonSet.1" traitname="discrete" value="cell13-P=P, cell16-P=P, cell29-P=P, cell21_22_24_30-M4=M4, cell38-M4=M4, cell41-M4=M4, cell19-M3=M3, cell34-M3=M3, cell5_11_18_20_23_25_27_28-M2=M2, cell32-M2=M2, cell36-M2=M2, cell35-M2=M2, cell37-M2=M2, cell9-M1=M1, cell10-M1=M1, cell12-M1=M1 "/>
#                <userDataType codeMap="P=0,M1=1,M2=2,M3=3,M4=4,M5=5,? = 0 1 2 3 4 5" codelength="-1" id="traitDataType.tissue" spec="beast.base.evolution.datatype.UserDataType" states="6"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:tissue" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:tissue" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:tissue" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:tissue" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:tissue" rateIndicator="@rateIndicator.s:tissue" rates="@relativeGeoRates.s:tissue" spec="beastclassic.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:tissue" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="6" id="traitfrequencies.s:tissue" name="frequencies" spec="beast.base.inference.parameter.RealParameter">0.16666666666</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:tissue" id="StrictClockModel.c:tissue" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	rateIndicator.1	rateIndicator.2	rateIndicator.3	rateIndicator.4	rateIndicator.5	rateIndicator.6	rateIndicator.7	rateIndicator.8	rateIndicator.9	rateIndicator.10	rateIndicator.11	rateIndicator.12	rateIndicator.13	rateIndicator.14	rateIndicator.15	relativeGeoRates.1	relativeGeoRates.2	relativeGeoRates.3	relativeGeoRates.4	relativeGeoRates.5	relativeGeoRates.6	relativeGeoRates.7	relativeGeoRates.8	relativeGeoRates.9	relativeGeoRates.10	relativeGeoRates.11	relativeGeoRates.12	relativeGeoRates.13	relativeGeoRates.14	relativeGeoRates.15	traitClockRate	geoSubstModelLogger.relGeoRate_P_M1	geoSubstModelLogger.relGeoRate_P_M2	geoSubstModelLogger.relGeoRate_P_M3	geoSubstModelLogger.relGeoRate_P_M4	geoSubstModelLogger.relGeoRate_P_M5	geoSubstModelLogger.relGeoRate_M1_M2	geoSubstModelLogger.relGeoRate_M1_M3	geoSubstModelLogger.relGeoRate_M1_M4	geoSubstModelLogger.relGeoRate_M1_M5	geoSubstModelLogger.relGeoRate_M2_M3	geoSubstModelLogger.relGeoRate_M2_M4	geoSubstModelLogger.relGeoRate_M2_M5	geoSubstModelLogger.relGeoRate_M3_M4	geoSubstModelLogger.relGeoRate_M3_M5	geoSubstModelLogger.relGeoRate_M4_M5
0	-70.5095628177888	-23.536286695485707	-46.97327612230309	0.0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9775277215548237	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
1000	-39.72197470364996	-16.143486686790947	-23.578488016859012	0.0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1.0353963626016829	0.9568437730682935	0.812071705525545	1.0134414397984912	0.9824490330510574	1.079113397815486	0.991334213365543	0.8794905056301932	0.9487063799653161	1.03850400150045	1.1883136441249367	0.9827109361845644	0.8634520321163255	0.9533523601095909	0.9695939281194035	0.19846882631713822	1.0353963626016829	0.0	0.812071705525545	1.0134414397984912	0.0	0.0	0.0	0.0	0.0	1.03850400150045	0.0	0.0	0.0	0.0	0.9695939281194035
2000	-37.63084283642515	-13.743357083318685	-23.887485753106468	0.0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1.0941504846000556	0.8318865337451272	0.9961010495254218	1.068357553940916	0.8182573054788572	1.1574458756069197	0.9556671358040655	1.0621531575311955	1.0772356823835305	1.0930128322870827	1.1925726956133613	0.9444962580783093	0.9353169320659986	0.98457589031314	0.9560521112062897	0.1685088564279036	1.0941504846000556	0.8318865337451272	0.9961010495254218	1.068357553940916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98457589031314	0.0
3000	-40.54906062201807	-14.853779142655803	-25.695281479362265	0.0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1.1698770937984466	0.8375119447077939	1.0311067112440806	0.942061733764498	0.8318684952160446	1.2898188776880553	0.958468058887682	1.0575530998768503	1.081051075600825	1.0664444104997393	1.3970994806985741	0.9893806241972734	1.033766686382319	0.9500528170290196	0.9085683981429342	0.122014517147335	1.1698770937984466	0.8375119447077939	1.0311067112440806	0.942061733764498	0.0	0.0	0.0	0.0	0.0	0.0	1.3970994806985741	0.0	0.0	0.0	0.9085683981429342
4000	-40.03111567937881	-16.674287828767486	-23.35682785061132	0.0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1.17909019692947	0.7899538662962032	1.1898072027562032	0.8970938495704822	0.6827243259649551	1.268923232043654	0.7888488947817331	1.0158826006686201	1.1305046868282125	1.0340491932671139	1.4039359022351843	0.8602920013037528	1.0822530858227815	1.052527208555975	0.8509539021719655	0.4045393668440728	0.0	0.7899538662962032	1.1898072027562032	0.8970938495704822	0.0	0.0	0.0	1.0158826006686201	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5000	-38.712894310980545	-15.739186312557553	-22.97370799842299	0.0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1.1606228526705789	0.8370901594186791	1.2910490884611865	0.9343782067399805	0.8164243735720248	1.2909663440194807	0.8938503477536547	1.0425892324271222	1.000068150639453	1.0274546018896054	1.436843320676864	0.800410542826347	1.0619346577712767	1.0987277824366344	0.8214068580235229	0.04772879381037095	1.1606228526705789	0.8370901594186791	1.2910490884611865	0.9343782067399805	0.0	0.0	0.0	0.0	0.0	1.0274546018896054	0.0	0.0	0.0	0.0	0.0
6000	-40.10932770669882	-16.003039741902835	-24.10628796479599	0.0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1.221126171755909	0.831442355114481	1.3619816863927943	1.1713842864098531	0.859629857026268	1.3066573995647108	1.0256988277091368	1.0671453344445079	0.9192577749891103	0.9466168861456403	1.3825910896012583	0.6909657485767648	0.9719987684810121	1.1716136929919285	0.8486279481206268	0.493943806315527	1.221126171755909	0.831442355114481	1.3619816863927943	1.1713842864098531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7000	-45.054041472230054	-17.71235982439794	-27.341681647832118	0.0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	1	1.3655344618432406	0.940005662206745	1.393746424863481	1.3368903503688443	0.7287225960577	1.2323435749687899	1.0248068539313275	1.0852363821922193	0.8662311172948275	0.9821406678456214	1.252682508983909	0.7696987445802681	0.9174489289891948	1.1447299443244257	0.9331461703708555	0.4127050696076654	1.3655344618432406	0.940005662206745	1.393746424863481	0.0	0.0	0.0	0.0	1.0852363821922193	0.0	0.0	1.252682508983909	0.0	0.0	0.0	0.9331461703708555
8000	-37.62745708498766	-14.461313906215992	-23.16614317877167	0.0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1.4044891297112259	0.9544042959712437	1.265838916058719	1.3153559740439535	0.7124872467991737	1.2920015702572591	0.9922181052843374	0.883016889108868	0.8497093687763698	1.012962209309358	1.163851026896093	0.764251507111359	1.022279768053114	0.8948719691436836	0.855589147363901	0.28581613811700524	1.4044891297112259	0.9544042959712437	1.265838916058719	1.3153559740439535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9000	-39.156974589762356	-15.6650968705729	-23.491877719189457	0.0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1.2230480097238017	1.0133296566516983	1.4794172183074084	1.4652724784840587	0.6551534479813671	1.264976696319413	1.1884722082885129	0.9489900598172594	0.8187729927047885	0.890110915742133	1.2397728536110486	0.7658147518758782	1.0310581240648318	0.7763061112324602	0.9179126364805089	0.2947194849046529	1.2230480097238017	1.0133296566516983	0.0	1.4652724784840587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0310581240648318	0.0	0.0
10000	-40.808643252735166	-14.530972812272243	-26.27767044046292	0.0	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1.246142257824246	1.0380693417967657	1.4372102146273729	1.5269364410564148	0.6975490310080636	1.2724006936661867	1.3196060842946113	0.9018262718299983	0.7000504915787681	0.8712015031568637	1.2554004704947332	0.7798909460171447	1.1051499189366107	0.6539658309273841	0.8621236422222406	0.19325759748029797	1.246142257824246	1.0380693417967657	1.4372102146273729	1.5269364410564148	0.0	0.0	0.0	0.0	0.7000504915787681	0.0	1.2554004704947332	0.0	0.0	0.0	0.0
11000	-40.47641257403951	-17.289995175823115	-23.186417398216392	0.0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1.1732767221921196	1.0535846014986134	1.626912565526523	1.310107826438725	0.5798058141342014	1.1278205608634984	1.3311288461451425	0.9625514212287745	0.6524166151286265	0.7090187729097533	1.2271597682565034	0.9412438254025085	1.1392531540516864	0.7254495410753518	0.9383435200676268	0.26003279590524997	1.1732767221921196	0.0	0.0	1.310107826438725	0.0	1.1278205608634984	0.0	0.0	0.0	0.0	0.0	0.0	1.1392531540516864	0.0	0.0
12000	-41.08762235253192	-17.190459707399263	-23.897162645132656	0.0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1.0350342254952738	1.155429638035179	1.5473513251950597	1.1962843144259647	0.5233921187977133	1.3428456666563133	1.1623997615881343	0.9965908785237806	0.7007123339197696	0.6682876080710796	1.4798401352794197	0.8812725687226522	1.2184870174221227	0.6217407269696921	1.0316319000342526	0.11469949445152726	0.0	1.155429638035179	1.5473513251950597	1.1962843144259647	0.0	1.3428456666563133	0.0	0.0	0.0	0.6682876080710796	0.0	0.0	0.0	0.0	0.0
13000	-43.29496484803775	-18.363744492338295	-24.93122035569946	0.0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1.1193174783471802	1.0612389646739788	1.486714032707999	1.32699531242519	0.5997626723003477	1.118374136958523	1.2362697183564104	0.9857022828095646	0.7074623616519948	0.7457238848548452	1.3987417678879344	0.7529542855576621	1.553442907347802	0.6209980085893756	1.1113771139460213	0.2479522744052939	1.1193174783471802	1.0612389646739788	0.0	0.0	0.0	0.0	1.2362697183564104	0.9857022828095646	0.0	0.0	0.0	0.7529542855576621	0.0	0.0	0.0
14000	-36.7890611921182	-14.647553554009257	-22.14150763810894	0.0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1.0179246818435466	1.2462430264327036	1.7874750957668324	1.2112191146149323	0.7630392198216093	1.080374884466523	1.2892906032573472	1.0060993412540735	0.609830579533751	0.7308391511744609	1.1455347383841479	0.6503033580422078	1.491766802667895	0.6866597000080132	1.2842238888903292	0.05524639843629041	1.0179246818435466	1.2462430264327036	1.7874750957668324	1.2112191146149323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
