	0	1	2	3	4	5	6	7	8	9
11174037	34	0	0	0	65	0	32	89	0	88
11733736	0	19	19	0	15	62	0	0	52	3
11553796	29	0	83	6	0	0	0	0	0	3
11746439	0	0	83	0	40	78	65	29	0	3
11734748	0	32	92	26	26	0	0	38	26	3
11741327	37	76	40	0	26	36	15	11	77	3
11723016	0	32	78	2	0	9	0	99	26	3
11867154	37	5	82	83	19	36	5	83	88	3
11743967	82	32	0	2	19	0	77	0	0	3
11664717	37	5	0	39	11	36	19	0	19	3
11655901	37	5	0	11	15	36	33	50	28	3
11670267	37	5	50	20	43	36	0	89	26	3
11907125	15	91	61	46	41	89	6	0	62	3
11841993	0	84	41	14	46	0	0	63	7	3
11808587	0	84	41	14	46	41	0	63	7	3
11807503	0	84	41	14	46	0	0	63	7	3
11644053	0	84	41	14	46	0	0	63	7	3
11890365	15	91	61	0	0	89	0	15	62	3
11892768	15	91	61	0	33	89	0	0	62	3
10820017	15	91	61	0	0	89	0	33	62	3
11895664	15	91	61	0	53	89	87	70	62	3
11904716	15	91	61	0	0	89	0	0	62	3
11707007	15	91	61	0	0	89	0	0	62	3
11636787	0	84	41	14	46	0	32	63	7	3
11623931	46	84	41	14	46	0	32	63	7	3
11841781	0	84	41	14	46	0	32	63	7	3
11661607	37	5	26	0	83	36	85	49	2	3
10809870	37	5	69	0	21	36	30	56	11	3
11663750	37	5	0	0	89	36	0	56	19	3
11495770	22	32	93	2	0	6	41	70	9	3
11501102	0	32	93	2	84	6	0	70	9	3
11502148	0	32	93	2	0	6	45	70	9	3
11781060	0	32	93	2	26	6	53	70	9	3
11746989	59	32	93	2	0	6	0	70	9	3
11793444	0	32	93	2	0	6	0	70	9	3
11144840	37	5	26	0	84	36	0	36	59	3
11309575	37	5	26	15	0	36	77	92	64	3
11878725	0	32	93	2	0	6	0	70	9	3
11880026	0	32	93	2	0	6	0	70	9	3
11396457	35	32	93	2	0	6	0	70	9	3
11795749	53	32	93	2	0	6	0	70	9	3
10676632	0	32	93	2	0	6	0	70	9	3
11400372	99	32	93	2	0	6	0	70	9	3
11780646	0	32	93	2	20	6	0	70	9	3
11790120	0	32	93	2	0	6	0	70	9	3
11775772	0	32	93	2	0	6	14	70	9	3
11758688	0	32	93	2	0	6	0	70	9	3
11794442	0	32	93	2	0	6	0	70	9	3
11571472	84	32	93	2	0	6	0	70	9	3
11783450	54	32	93	2	0	6	0	70	9	3
