	0	1	2	3	4	5	6	7	8	9
8252905	93	98	82	17	0	7	0	30	0	0
8242374	82	24	64	64	99	0	46	0	0	43
8103838	0	27	67	0	43	0	42	0	69	79
8233395	0	0	0	49	0	91	92	62	64	14
8000266	0	49	67	85	96	0	0	87	42	21
8356571	60	70	17	0	36	23	74	87	71	0
7709814	0	20	28	26	0	23	0	0	13	17
8362592	32	0	91	3	29	40	12	32	87	0
8359748	3	43	0	0	43	40	87	0	64	81
8381087	0	0	79	42	0	17	0	0	0	14
8370736	44	0	0	48	42	17	62	26	17	13
8377600	61	73	75	48	78	17	62	0	17	23
8360765	0	52	75	36	0	0	67	7	45	20
8424645	98	71	66	0	67	17	44	0	0	1
8181028	98	87	26	80	21	17	60	20	0	76
8436373	98	87	26	80	21	17	60	20	0	76
8375705	0	0	0	12	3	41	49	28	38	74
8256713	98	71	0	0	46	17	44	0	0	1
8408168	98	71	0	0	0	17	44	0	0	1
8068396	98	87	26	80	21	17	60	20	0	76
7810740	98	87	26	80	21	17	60	20	0	76
8109711	21	74	36	0	23	0	71	36	0	0
8429446	98	71	0	0	0	17	44	0	0	1
8415988	98	71	0	0	87	17	44	0	0	1
8300281	98	71	0	70	0	17	44	66	0	1
8443515	98	87	26	80	21	17	60	20	64	76
6981194	98	87	26	80	21	17	60	20	32	76
8476921	0	0	71	0	61	0	66	75	40	0
7894683	98	71	96	0	44	17	44	0	0	1
8415574	98	71	0	0	0	17	44	0	0	1
8274241	98	71	60	13	0	17	44	0	0	1
7760046	98	71	0	87	67	17	44	0	17	1
8145239	98	71	98	87	0	17	44	0	0	1
8051905	98	71	0	0	0	17	44	64	0	1
8298482	98	71	0	0	0	17	44	0	0	1
8271310	98	71	0	0	0	17	44	66	75	1
8393616	98	71	87	32	36	17	44	66	0	1
8325277	98	87	26	80	21	17	60	20	64	76
8442431	98	87	26	80	21	17	60	20	64	76
8443146	98	87	26	80	21	17	60	20	0	76
8442436	98	87	26	80	21	17	60	20	0	76
7970041	0	0	74	0	64	12	66	0	40	44
8461641	0	14	0	0	0	92	66	85	40	0
8280895	98	71	0	38	29	17	44	0	0	1
8476709	36	32	29	12	74	23	66	82	40	0
8336729	0	46	0	70	0	78	66	66	40	63
8482094	0	67	0	0	13	20	66	0	40	0
8474869	0	14	0	17	0	87	66	57	40	0
8412288	98	71	60	10	0	17	44	0	0	1
8410700	98	71	94	0	0	17	44	0	0	1
