Sample	posterior	likelihood	prior	treeHeight	editRate.1	editRate.2	editRate.3	editRate.4	editRate.5	editRate.6	editRate.7	editRate.8	editRate.9	editRate.10	editRate.11	editRate.12	editRate.13	editRate.14	editRate.15	editRate.16	editRate.17	editRate.18	editRate.19	editRate.20	editRate.21	editRate.22	editRate.23	editRate.24	editRate.25	editRate.26	editRate.27	editRate.28	editRate.29	editRate.30	editRate.31	editRate.32	editRate.33	editRate.34	editRate.35	editRate.36	editRate.37	silencingRate	clockRate.c	relativeGeoRates.1	relativeGeoRates.2	relativeGeoRates.3	relativeGeoRates.4	relativeGeoRates.5	relativeGeoRates.6	relativeGeoRates.7	relativeGeoRates.8	relativeGeoRates.9	traitClockRate	geoSubstModelLogger.relGeoRate_PRL_FML	geoSubstModelLogger.relGeoRate_PRL_LNSL	geoSubstModelLogger.relGeoRate_PRL_UNL	geoSubstModelLogger.relGeoRate_FML_PRL	geoSubstModelLogger.relGeoRate_FML_LNSL	geoSubstModelLogger.relGeoRate_FML_UNL	geoSubstModelLogger.relGeoRate_LNSL_PRL	geoSubstModelLogger.relGeoRate_LNSL_FML	geoSubstModelLogger.relGeoRate_LNSL_UNL	geoSubstModelLogger.relGeoRate_UNL_PRL	geoSubstModelLogger.relGeoRate_UNL_FML	geoSubstModelLogger.relGeoRate_UNL_LNSL	treeLikelihood	traitLikelihood	
0	-832.4422440752305	-520.8729653718628	-311.5692787033676	8.688188246387199	0.02319046081335696	0.02395138975071931	0.015227371152381541	0.05369890316187259	0.025567944091048775	0.05538174655698287	0.0022882516243795947	0.017039004929053594	0.01889855511679349	0.0076101180637893895	0.05243529732219174	0.01390638176103752	0.05121439210501666	0.05902974605863952	0.010115282237962098	0.014333686415770902	0.015087639512415082	0.01163111024319451	0.04017137685592019	0.01284569212291195	0.006739209163089885	0.024808479485897372	0.011262188502654466	0.032869774954642925	0.04000216051893943	0.006490457638634858	0.018856117818462623	0.033628797073278247	0.033509518547563885	0.010674598821883582	0.03736510934654734	0.03042063706641905	0.02494431227485859	0.10703710598453475	0.026688015996007994	0.015443105700754453	0.01563606061039223	2.560244100037863E-4	0.010776085516736224	0.13355337296520767	0.04290910239084455	0.019341828178094503	0.5245547420332964	1.7308680445502185	0.05496856562209213	1.5785925821572602	5.294141754755309	1.7939859237489917	0.7486659127024811	0.13355337296520767	0.13355337296520767	0.13355337296520767	0.0	0.13355337296520767	0.13355337296520767	0.0	0.13355337296520767	0.13355337296520767	0.0	0.13355337296520767	0.13355337296520767	-401.08275763377884	-119.79020773808395	
1	-819.0088496556561	-512.7542595517436	-306.25459010391245	7.075715623810696	0.04958497301600262	0.015912736838041508	0.058714171142843774	0.1091240025832037	0.02522188671260782	0.0386770912530154	0.03690857708682824	0.03601963686902583	0.008143392493979537	0.01911659437048671	0.013982102736130514	0.019689635824101645	0.021439026162444974	0.030008558634996282	0.010115282237962098	0.03109420456239284	0.0067382850184550674	0.02192917011983896	0.025113927771907338	8.192728557526452E-4	0.0295272032394963	0.0376302847830412	0.03644893042122786	0.0136175093531241	0.01456569536895344	0.025742723240153684	0.008712259575198042	0.021226542142857116	0.05011971431065497	0.043151997678908524	0.028892299690587694	0.027190890833243095	0.01646222566025267	0.02088612110827537	0.018845672343363304	0.026297296618355434	0.00233010474228966	7.200869774078805E-5	0.007395071282576439	0.0786045996002245	0.05966344375361843	0.019415420562093583	0.40797175024020815	0.8881753729956106	0.10637696343149955	2.7922492311647695	5.24704412256569	2.812835510902364	0.870898667044396	0.0786045996002245	0.0786045996002245	0.0786045996002245	0.0	0.0786045996002245	0.0786045996002245	0.0	0.0786045996002245	0.0786045996002245	0.0	0.0786045996002245	0.0786045996002245	-397.18222557159754	-115.57203398014613	
2	-819.0088496556561	-512.7542595517436	-306.25459010391245	7.075715623810696	0.04958497301600262	0.015912736838041508	0.058714171142843774	0.1091240025832037	0.02522188671260782	0.0386770912530154	0.03690857708682824	0.03601963686902583	0.008143392493979537	0.01911659437048671	0.013982102736130514	0.019689635824101645	0.021439026162444974	0.030008558634996282	0.010115282237962098	0.03109420456239284	0.0067382850184550674	0.02192917011983896	0.025113927771907338	8.192728557526452E-4	0.0295272032394963	0.0376302847830412	0.03644893042122786	0.0136175093531241	0.01456569536895344	0.025742723240153684	0.008712259575198042	0.021226542142857116	0.05011971431065497	0.043151997678908524	0.028892299690587694	0.027190890833243095	0.01646222566025267	0.02088612110827537	0.018845672343363304	0.026297296618355434	0.00233010474228966	7.200869774078805E-5	0.007395071282576439	0.0786045996002245	0.05966344375361843	0.019415420562093583	0.40797175024020815	0.8881753729956106	0.10637696343149955	2.7922492311647695	5.24704412256569	2.812835510902364	0.870898667044396	0.0786045996002245	0.0786045996002245	0.0786045996002245	0.0	0.0786045996002245	0.0786045996002245	0.0	0.0786045996002245	0.0786045996002245	0.0	0.0786045996002245	0.0786045996002245	-397.18222557159754	-115.57203398014613	
3	-813.9059852653058	-512.0770646706296	-301.8289205946762	7.049614756378026	0.052962676221985916	0.015912736838041508	0.058714171142843774	0.1091240025832037	0.02522188671260782	0.0386770912530154	0.0159900740725247	0.03601963686902583	0.008143392493979537	0.02921570599010634	0.013982102736130514	0.019689635824101645	0.021439026162444974	0.08046114553134252	0.010115282237962098	0.009749569929785457	0.0067382850184550674	0.02192917011983896	0.025113927771907338	8.192728557526452E-4	0.0295272032394963	0.0376302847830412	0.026349818801608235	0.0136175093531241	0.01456569536895344	0.025742723240153684	0.008712259575198042	0.021226542142857116	0.05011971431065497	0.043151997678908524	0.028892299690587694	0.027190890833243095	0.01646222566025267	0.009318968652856752	0.018845672343363304	0.026297296618355434	0.00233010474228966	7.802697406848204E-5	0.008381104490322951	0.06437911669855055	0.049040512297259004	0.022525571762714917	0.2901116410633058	0.6380719228284689	0.07919284925834923	2.782654320080899	5.862299294723767	2.325370602008011	0.6924222404683621	0.06437911669855055	0.06437911669855055	0.06437911669855055	0.0	0.06437911669855055	0.06437911669855055	0.0	0.06437911669855055	0.06437911669855055	0.0	0.06437911669855055	0.06437911669855055	-404.3643119688419	-107.71275270178778	
4	-826.013242180626	-511.55329344713226	-314.4599487334937	6.645128105238813	0.052962676221985916	0.015912736838041508	0.058714171142843774	0.1091240025832037	0.02522188671260782	0.002374703523850899	0.0159900740725247	0.03601963686902583	0.008143392493979537	0.02921570599010634	0.013982102736130514	0.02745716819776943	0.021439026162444974	0.08046114553134252	0.010115282237962098	0.009749569929785457	0.0067382850184550674	0.02192917011983896	0.025113927771907338	8.192728557526452E-4	0.0295272032394963	0.0376302847830412	0.04879827347756015	0.0136175093531241	0.029962644582958248	0.0179751908664859	0.008712259575198042	0.021226542142857116	0.05011971431065497	0.043151997678908524	0.006443845014635782	0.027190890833243095	0.01646222566025267	0.009318968652856752	0.018845672343363304	0.026297296618355434	0.02323554325744935	2.0845195244784436E-5	0.010026853248487415	0.07043162015187356	0.06363801919305623	0.03490773270240959	0.19534145348047513	0.5328783536677749	0.061384601105200325	2.9764943948679226	5.291254443967473	1.8209133619073696	0.7324307719553108	0.07043162015187356	0.07043162015187356	0.07043162015187356	0.0	0.07043162015187356	0.07043162015187356	0.0	0.07043162015187356	0.07043162015187356	0.0	0.07043162015187356	0.07043162015187356	-403.5521101966466	-108.00118325048568	
5	-826.013242180626	-511.55329344713226	-314.4599487334937	6.645128105238813	0.052962676221985916	0.015912736838041508	0.058714171142843774	0.1091240025832037	0.02522188671260782	0.002374703523850899	0.0159900740725247	0.03601963686902583	0.008143392493979537	0.02921570599010634	0.013982102736130514	0.02745716819776943	0.021439026162444974	0.08046114553134252	0.010115282237962098	0.009749569929785457	0.0067382850184550674	0.02192917011983896	0.025113927771907338	8.192728557526452E-4	0.0295272032394963	0.0376302847830412	0.04879827347756015	0.0136175093531241	0.029962644582958248	0.0179751908664859	0.008712259575198042	0.021226542142857116	0.05011971431065497	0.043151997678908524	0.006443845014635782	0.027190890833243095	0.01646222566025267	0.009318968652856752	0.018845672343363304	0.026297296618355434	0.02323554325744935	2.0845195244784436E-5	0.010026853248487415	0.07043162015187356	0.06363801919305623	0.03490773270240959	0.19534145348047513	0.5328783536677749	0.061384601105200325	2.9764943948679226	5.291254443967473	1.8209133619073696	0.7324307719553108	0.07043162015187356	0.07043162015187356	0.07043162015187356	0.0	0.07043162015187356	0.07043162015187356	0.0	0.07043162015187356	0.07043162015187356	0.0	0.07043162015187356	0.07043162015187356	-403.5521101966466	-108.00118325048568	
6	-823.906020070912	-511.21878134732293	-312.687238723589	9.275109652749475	0.052962676221985916	0.01835282197630761	0.06667823985512517	0.1091240025832037	0.02522188671260782	0.002374703523850899	0.0159900740725247	0.03601963686902583	0.008143392493979537	0.021251637277824947	0.013982102736130514	0.02745716819776943	0.021439026162444974	0.06009186798480025	0.010115282237962098	0.009749569929785457	0.0067382850184550674	0.02192917011983896	0.025113927771907338	8.192728557526452E-4	0.0295272032394963	0.0376302847830412	0.06916755102410242	0.0136175093531241	0.029962644582958248	0.015535105728219797	0.008712259575198042	0.030032875027177428	0.05011971431065497	0.043151997678908524	0.006443845014635782	0.027190890833243095	0.01646222566025267	0.009318968652856752	0.018845672343363304	0.026297296618355434	0.01442921037312904	2.97703732273422E-4	0.009016778259320263	0.08442762911087273	0.06544114161022238	0.027517930765874117	0.23547771111364058	0.4699886175300399	0.07408241664795837	4.034542876427705	5.023933193316222	1.187016067038066	0.8888312256802473	0.08442762911087273	0.08442762911087273	0.08442762911087273	0.0	0.08442762911087273	0.08442762911087273	0.0	0.08442762911087273	0.08442762911087273	0.0	0.08442762911087273	0.08442762911087273	-399.0282138126251	-112.19056753469783	
7	-822.0149948315341	-506.7403279947383	-315.27466683679575	9.312347816225358	0.025687173166142885	0.01835282197630761	0.07644603164394276	0.0714021015629836	0.01791676965563148	0.041151009251325046	0.03179474508864519	0.07210748964279097	0.008143392493979537	0.021251637277824947	0.040445726495921236	0.02745716819776943	0.021439026162444974	0.05425437762445838	0.010115282237962098	0.020854434951391693	0.0067382850184550674	0.04968127519612596	0.02764145406759176	0.010778076663950337	0.0295272032394963	0.0376302847830412	0.03574677841241346	0.0136175093531241	0.018592851284011308	0.015535105728219797	0.033440321310006835	0.005304813292368635	0.012441291281392694	0.043151997678908524	0.006443845014635782	0.027190890833243095	0.01646222566025267	0.009318968652856752	0.018845672343363304	0.020163554455522634	0.002928407701497923	1.718608288851045E-4	0.009034757530085126	0.06052475019322635	0.05538689065353719	0.03213204435715749	0.3902265801678744	1.0017694785260771	0.04417795079080019	5.189145685990865	3.3086677538595217	1.0379957247822746	0.7675126163936492	0.06052475019322635	0.06052475019322635	0.06052475019322635	0.0	0.06052475019322635	0.06052475019322635	0.0	0.06052475019322635	0.06052475019322635	0.0	0.06052475019322635	0.06052475019322635	-395.45940660841757	-111.28092138632073	
8	-822.0149948315341	-506.7403279947383	-315.27466683679575	9.312347816225358	0.025687173166142885	0.01835282197630761	0.07644603164394276	0.0714021015629836	0.01791676965563148	0.041151009251325046	0.03179474508864519	0.07210748964279097	0.008143392493979537	0.021251637277824947	0.040445726495921236	0.02745716819776943	0.021439026162444974	0.05425437762445838	0.010115282237962098	0.020854434951391693	0.0067382850184550674	0.04968127519612596	0.02764145406759176	0.010778076663950337	0.0295272032394963	0.0376302847830412	0.03574677841241346	0.0136175093531241	0.018592851284011308	0.015535105728219797	0.033440321310006835	0.005304813292368635	0.012441291281392694	0.043151997678908524	0.006443845014635782	0.027190890833243095	0.01646222566025267	0.009318968652856752	0.018845672343363304	0.020163554455522634	0.002928407701497923	1.718608288851045E-4	0.009034757530085126	0.06052475019322635	0.05538689065353719	0.03213204435715749	0.3902265801678744	1.0017694785260771	0.04417795079080019	5.189145685990865	3.3086677538595217	1.0379957247822746	0.7675126163936492	0.06052475019322635	0.06052475019322635	0.06052475019322635	0.0	0.06052475019322635	0.06052475019322635	0.0	0.06052475019322635	0.06052475019322635	0.0	0.06052475019322635	0.06052475019322635	-395.45940660841757	-111.28092138632073	
9	-822.0149948315341	-506.7403279947383	-315.27466683679575	9.312347816225358	0.025687173166142885	0.01835282197630761	0.07644603164394276	0.0714021015629836	0.01791676965563148	0.041151009251325046	0.03179474508864519	0.07210748964279097	0.008143392493979537	0.021251637277824947	0.040445726495921236	0.02745716819776943	0.021439026162444974	0.05425437762445838	0.010115282237962098	0.020854434951391693	0.0067382850184550674	0.04968127519612596	0.02764145406759176	0.010778076663950337	0.0295272032394963	0.0376302847830412	0.03574677841241346	0.0136175093531241	0.018592851284011308	0.015535105728219797	0.033440321310006835	0.005304813292368635	0.012441291281392694	0.043151997678908524	0.006443845014635782	0.027190890833243095	0.01646222566025267	0.009318968652856752	0.018845672343363304	0.020163554455522634	0.002928407701497923	1.718608288851045E-4	0.009034757530085126	0.06052475019322635	0.05538689065353719	0.03213204435715749	0.3902265801678744	1.0017694785260771	0.04417795079080019	5.189145685990865	3.3086677538595217	1.0379957247822746	0.7675126163936492	0.06052475019322635	0.06052475019322635	0.06052475019322635	0.0	0.06052475019322635	0.06052475019322635	0.0	0.06052475019322635	0.06052475019322635	0.0	0.06052475019322635	0.06052475019322635	-395.45940660841757	-111.28092138632073	
