#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="FixedTreeModel.t:tree" spec="fixedtreeanalysis.evolution.tree.FixedTreeDistribution">
#            <tree IsLabelledNewick="true" adjustTipHeights="false" id="Tree.t:tree" newick="(cell0-P:1,(cell1-P:1,cell8-10-12-14-16-18-21-24-28-M2:1,(cell45-M1:1,cell64-M1:1,(cell48-54-65-66-M3:1,cell69-M3:1,cell72-M3:1):1,cell60-P:1):1):1,cell2-3-P:1,(cell6-7-9-11-13-19-20-23-25-26-32-M2:1,cell38-M2:1,cell41-42-M4:1):1):1" spec="fixedtreeanalysis.evolution.tree.FixedTree">
#                <taxonset id="TaxonSet.1" spec="beast.base.evolution.alignment.TaxonSet">
#                    <taxon id="cell0-P" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell1-P" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell8-10-12-14-16-18-21-24-28-M2" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell45-M1" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell64-M1" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell48-54-65-66-M3" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell69-M3" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell72-M3" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell60-P" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell2-3-P" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell6-7-9-11-13-19-20-23-25-26-32-M2" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell38-M2" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell41-42-M4" spec="beast.base.evolution.alignment.Taxon"/>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="nonZeroRatePrior.s:tissue" name="distribution">
#            <x id="nonZeroRates.s:tissue" spec="beast.base.evolution.Sum">
#                <arg dimension="36" id="rateIndicator.s:tissue" spec="beast.base.inference.parameter.BooleanParameter">true</arg>
#            </x>
#            <distr id="Poisson.0" offset="2.0" spec="beast.base.inference.distribution.Poisson">
#                <parameter estimate="false" id="RealParameter.10" name="lambda" spec="beast.base.inference.parameter.RealParameter">0.693</parameter>
#            </distr>
#        </prior>
#        <prior id="relativeGeoRatesPrior.s:tissue" name="distribution">
#            <parameter dimension="36" id="relativeGeoRates.s:tissue" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="geoclockPrior.c:tissue" name="distribution">
#            <parameter id="traitClockRate.c:tissue" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@sim1_true" id="treeLikelihood.sim1_true" spec="fixedtreeanalysis.evolution.likelihood.FixedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel id="FixedSiteModel.s:sim1_true" spec="fixedtreeanalysis.evolution.sitemodel.FixedSiteModel">
#                <parameter estimate="false" id="RealParameter.0" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="shape" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter.2" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="0.0">0.0</parameter>
#                <substModel id="JC69.s:sim1_true" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="FixedClock.c:sim1_true" spec="fixedtreeanalysis.evolution.branchratemodel.FixedClockModel">
#                <parameter estimate="false" id="RealParameter.3" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution id="traitedtreeLikelihood.tissue" spec="beastclassic.evolution.likelihood.AncestralStateTreeLikelihood" tag="location" tree="@Tree.t:tree">
#            <rootFrequencies estimate="false" id="Frequencies" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                <parameter dimension="9" id="RealParameter" lower="0.0" name="frequencies" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0</parameter>
#            </rootFrequencies>
#            <data id="tissue" spec="beastclassic.evolution.alignment.AlignmentFromTrait">
#                <traitSet id="traitSet.tissue" spec="beast.base.evolution.tree.TraitSet" taxa="@TaxonSet.1" traitname="discrete" value="cell0-P=P, cell1-P=P, cell8-10-12-14-16-18-21-24-28-M2=M2, cell45-M1=M1, cell64-M1=M1, cell48-54-65-66-M3=M3, cell69-M3=M3, cell72-M3=M3, cell60-P=P, cell2-3-P=P, cell6-7-9-11-13-19-20-23-25-26-32-M2=M2, cell38-M2=M2, cell41-42-M4=M4 "/>
#                <userDataType codeMap="P=0,M1=1,M2=2,M3=3,M4=4,M5=5,M6=6,M7=7,M8=8,? = 0 1 2 3 4 5 6 7 8" codelength="-1" id="traitDataType.tissue" spec="beast.base.evolution.datatype.UserDataType" states="9"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:tissue" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:tissue" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:tissue" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:tissue" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:tissue" rateIndicator="@rateIndicator.s:tissue" rates="@relativeGeoRates.s:tissue" spec="beastclassic.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:tissue" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="9" id="traitfrequencies.s:tissue" name="frequencies" spec="beast.base.inference.parameter.RealParameter">0.11111111111</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:tissue" id="StrictClockModel.c:tissue" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	rateIndicator.1	rateIndicator.2	rateIndicator.3	rateIndicator.4	rateIndicator.5	rateIndicator.6	rateIndicator.7	rateIndicator.8	rateIndicator.9	rateIndicator.10	rateIndicator.11	rateIndicator.12	rateIndicator.13	rateIndicator.14	rateIndicator.15	rateIndicator.16	rateIndicator.17	rateIndicator.18	rateIndicator.19	rateIndicator.20	rateIndicator.21	rateIndicator.22	rateIndicator.23	rateIndicator.24	rateIndicator.25	rateIndicator.26	rateIndicator.27	rateIndicator.28	rateIndicator.29	rateIndicator.30	rateIndicator.31	rateIndicator.32	rateIndicator.33	rateIndicator.34	rateIndicator.35	rateIndicator.36	relativeGeoRates.1	relativeGeoRates.2	relativeGeoRates.3	relativeGeoRates.4	relativeGeoRates.5	relativeGeoRates.6	relativeGeoRates.7	relativeGeoRates.8	relativeGeoRates.9	relativeGeoRates.10	relativeGeoRates.11	relativeGeoRates.12	relativeGeoRates.13	relativeGeoRates.14	relativeGeoRates.15	relativeGeoRates.16	relativeGeoRates.17	relativeGeoRates.18	relativeGeoRates.19	relativeGeoRates.20	relativeGeoRates.21	relativeGeoRates.22	relativeGeoRates.23	relativeGeoRates.24	relativeGeoRates.25	relativeGeoRates.26	relativeGeoRates.27	relativeGeoRates.28	relativeGeoRates.29	relativeGeoRates.30	relativeGeoRates.31	relativeGeoRates.32	relativeGeoRates.33	relativeGeoRates.34	relativeGeoRates.35	relativeGeoRates.36	traitClockRate	geoSubstModelLogger.relGeoRate_P_M1	geoSubstModelLogger.relGeoRate_P_M2	geoSubstModelLogger.relGeoRate_P_M3	geoSubstModelLogger.relGeoRate_P_M4	geoSubstModelLogger.relGeoRate_P_M5	geoSubstModelLogger.relGeoRate_P_M6	geoSubstModelLogger.relGeoRate_P_M7	geoSubstModelLogger.relGeoRate_P_M8	geoSubstModelLogger.relGeoRate_M1_M2	geoSubstModelLogger.relGeoRate_M1_M3	geoSubstModelLogger.relGeoRate_M1_M4	geoSubstModelLogger.relGeoRate_M1_M5	geoSubstModelLogger.relGeoRate_M1_M6	geoSubstModelLogger.relGeoRate_M1_M7	geoSubstModelLogger.relGeoRate_M1_M8	geoSubstModelLogger.relGeoRate_M2_M3	geoSubstModelLogger.relGeoRate_M2_M4	geoSubstModelLogger.relGeoRate_M2_M5	geoSubstModelLogger.relGeoRate_M2_M6	geoSubstModelLogger.relGeoRate_M2_M7	geoSubstModelLogger.relGeoRate_M2_M8	geoSubstModelLogger.relGeoRate_M3_M4	geoSubstModelLogger.relGeoRate_M3_M5	geoSubstModelLogger.relGeoRate_M3_M6	geoSubstModelLogger.relGeoRate_M3_M7	geoSubstModelLogger.relGeoRate_M3_M8	geoSubstModelLogger.relGeoRate_M4_M5	geoSubstModelLogger.relGeoRate_M4_M6	geoSubstModelLogger.relGeoRate_M4_M7	geoSubstModelLogger.relGeoRate_M4_M8	geoSubstModelLogger.relGeoRate_M5_M6	geoSubstModelLogger.relGeoRate_M5_M7	geoSubstModelLogger.relGeoRate_M5_M8	geoSubstModelLogger.relGeoRate_M6_M7	geoSubstModelLogger.relGeoRate_M6_M8	geoSubstModelLogger.relGeoRate_M7_M8
0	-164.32562503243994	-23.561137141051887	-140.76448789138806	0.0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1000	-60.986534931657616	-17.039121685543737	-43.94741324611388	0.0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0950074743243778	0.9558063570479576	1.229820643437911	1.0513276866250407	1.1782389811114242	0.9999869597017068	0.9646195201339325	0.9048696757509462	0.9893711141735015	1.0735105908464797	1.0243737205680756	0.9335577083395371	0.7577498619670442	1.1288020826160374	0.9285456855218744	1.0000684796013473	1.022827418749617	1.1395507146189283	1.2372065099961014	1.1549308926642559	0.9067731302062593	1.0912627841433633	0.8991881511266651	1.0591080880378358	1.0071368914190413	0.8982806253415782	1.013080139622764	1.0094612354358923	1.0468954262875667	0.9935817609706622	1.121357556230351	0.9265417337361092	0.8879060849042313	0.9077111118708234	0.9633688759318332	0.9696242551968942	0.21024310039793848	1.0950074743243778	0.9558063570479576	0.0	1.0513276866250407	0.0	0.0	0.0	0.0	0.0	1.0735105908464797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2000	-63.43659257204408	-17.730117835522652	-45.70647473652142	0.0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1449166355101559	1.1253195371256093	1.3613056837122075	1.1554727153136013	0.9408560069191048	1.1040555418256532	1.2289765337507699	0.8022666938199896	0.8564134423088072	1.3367494233872603	0.978380220215113	0.8811039770947052	0.7045641780425705	1.0879356405692209	0.8376908217197234	0.9742185200605228	0.9865154136184027	1.1139298745849637	1.1377353051293946	0.9881018154873019	1.0045000811847216	1.1805236192499884	1.0403480922415207	1.025827835824297	0.9628805075484973	1.0151203586872937	1.061110357059154	1.1346508287510404	0.8700950940620685	1.2572880108908984	1.0691176439063281	0.8785823269303673	0.9297639795583212	0.9877211303820292	1.1414570987808124	0.9606109841274851	0.5518594443082888	1.1449166355101559	1.1253195371256093	0.0	1.1554727153136013	0.0	0.0	0.0	0.0	0.0	1.3367494233872603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000	-65.0203286300054	-18.924425184003724	-46.09590344600168	0.0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2438235916807783	1.0706398696928183	1.2694762569379527	1.1639139171185047	0.8055450444071507	1.1187135375803376	1.0267557864209884	0.7979738892578856	0.8723713824107808	1.3563292543442182	1.0130525119396996	1.0638517875018205	0.6347807708788873	1.0908447769162972	0.8117401748260754	1.0975148931856724	0.9235299201256962	1.1341279342433888	1.2619436490125955	0.815066236014228	1.0450764956246072	1.1963299273370063	0.971297034178512	1.1064911937777304	1.0936185225564823	1.1572190944822227	1.0481486430329716	1.168949038449665	0.9026081691085384	1.3496209112957582	1.1009498094344936	0.7698115893545604	0.9691528471332024	1.0252254175163151	1.195604369609938	0.9372186984147607	0.13337595509222472	1.2438235916807783	1.0706398696928183	0.0	1.1639139171185047	0.0	0.0	0.0	0.7979738892578856	0.0	1.3563292543442182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4000	-64.87348198785178	-18.356796151891142	-46.51668583596064	0.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3205739898099003	1.1827136041250086	1.0452187739535546	1.034222509315995	0.8174195338644304	1.1609004790214057	1.060091121071631	0.8055679190010712	0.9350505258264974	1.2584293134359825	1.056829587622866	1.0789713508927536	0.6997260170014884	1.2184448905789105	0.7424993742311534	1.1328846715239342	0.9841549676124689	1.040969665860572	1.4882954449344352	0.8671706049347832	1.1718444803171446	1.127816644930012	0.9691847429025574	0.929015166701487	0.9060613458844833	1.1336008827685615	1.193926650735029	1.2716667860920314	0.9429322453665362	1.4087018486091765	0.9486269716141188	0.8752198169397991	0.906013229947435	1.079896516002264	1.1826728642682567	1.0449469179817468	0.5825251557776183	1.3205739898099003	1.1827136041250086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9841549676124689	0.0	0.0	0.0	0.0	1.127816644930012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5000	-66.55025461521687	-18.954923123215664	-47.59533149200121	0.0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3929080660066055	1.2728980169190975	1.0217499117117912	0.8753143172625367	0.8197918222488995	1.0457119964618893	0.9789948152684019	0.8157613315577182	0.7006064199024462	1.3065887640649028	1.0965256062172928	1.2323835439324333	0.8488444700997205	1.0926039478787004	0.7492774716967333	1.1772953061421023	0.9380991339478789	1.1168136049947006	1.2818305533537957	0.8651401917426386	1.1102472410565065	1.1165371675848963	0.8844612543840559	0.8746387281387622	0.8033357279500127	1.147032445612872	1.3203849660255895	1.1705769518757034	1.2630896893702803	1.3348442988682707	1.1288001043606637	0.8931515855593475	0.7925969145259477	1.1779616579859176	1.121108179529665	1.24314204290841	1.7322411610425115	1.3929080660066055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7006064199024462	0.0	0.0	0.0	0.0	0.0	0.0	1.1772953061421023	0.0	0.0	0.0	0.0	0.0	1.1165371675848963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6000	-65.11084197901309	-17.686198486517263	-47.424643492495825	0.0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.1279796474222232	1.2172089066799165	1.1404075708212127	0.8699447459740214	0.7294389755403102	0.7749725056910215	1.1067240216326846	0.7380246621787339	0.7600890390698426	1.300932912093149	1.2524231896606257	1.0958788461817575	0.9644754687859295	0.9708218754065024	0.7286577462121591	1.1582269355395982	0.8904352759063828	1.1270006027080117	1.6225774947263536	0.9534906848580593	1.3971785552268152	1.0636206466902416	0.9071462691428825	0.9143416294930305	0.6449422880801042	1.1859066857607086	1.3110128860293002	1.3615130416578909	1.3250652849347095	1.1692846316331842	0.9733613960157903	0.8392527050741968	0.6697258089486815	1.2179752899602623	1.297364309375129	1.152894580292472	0.35484773876473313	0.0	1.2172089066799165	0.0	0.0	0.0	0.7749725056910215	0.0	0.0	0.0	0.0	0.0	0.0	0.9644754687859295	0.0	0.0	0.0	0.8904352759063828	0.0	0.0	0.0	0.0	0.0	0.0	0.9143416294930305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7000	-69.10084305368622	-17.792416923600776	-51.308426130085444	0.0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.1437551531546466	1.3265690569961042	1.3875666933564232	0.9638779801832478	0.6223590652646638	0.9835268796754156	1.3082998855679713	0.753317887026624	0.7290947644407977	1.3228456472489316	1.4498326060062874	1.0539854370573318	1.2743543012828933	1.0382068739454064	0.744367759342778	1.198340680765347	0.8315897458729744	1.1059837195540998	1.859876593620299	0.7935052237716457	1.5203303782918398	1.0001417691405177	0.9575496946950767	1.0808394839883992	0.5569414169356216	1.0153195026599493	1.5951443329526032	1.5146287011824875	1.1403386509399112	1.1972421119070353	1.1697359784043941	0.7028432890912267	0.7912192965448555	1.1921664923427293	1.2607604130229286	1.3748448986561994	0.4040453727842798	0.0	1.3265690569961042	0.0	0.0	0.0	0.9835268796754156	0.0	0.0	0.0	0.0	0.0	0.0	1.2743543012828933	0.0	0.0	0.0	0.8315897458729744	0.0	0.0	0.0	0.0	0.0	0.0	1.0808394839883992	0.0	0.0	0.0	0.0	0.0	1.1972421119070353	0.0	0.0	0.0	0.0	0.0	0.0
8000	-70.08945119725381	-18.406751631937063	-51.682699565316746	0.0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1.1946869469020238	1.2940902558794503	1.670429632637328	0.9322106597627481	0.6839482692408659	0.9733065332330265	1.3814269746259142	0.8427172173020392	0.6469466368397311	1.3213793163039638	1.5772207238566316	1.069784782617731	1.4085413692324165	0.9892448858148597	0.7909478930374297	1.3335590783095805	0.6692387953564863	1.1424290152276741	2.0489626165696606	0.9146180599093728	1.5659119423415804	1.061132207837449	0.9299780337491711	1.0577388618318269	0.5111591854223251	0.9991770442845792	1.5136654795882707	1.5227023000269577	1.491046964043156	1.149943726686064	1.3549651730386547	0.6971425099215436	0.9699116645107294	1.1571810878060185	1.3064560040932476	1.305443891693021	0.7433352930241267	1.1946869469020238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6469466368397311	0.0	1.5772207238566316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.061132207837449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9699116645107294	0.0	0.0	0.0
9000	-72.37945241516002	-18.60445741921234	-53.77499499594767	0.0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.22258777832933	1.2923594063788817	1.9433968396860735	0.8336659932920693	0.8175570993350086	0.9660091121954536	1.3084239180071906	0.7476585496729715	0.6786886207372816	1.244311304118135	1.8401088552225469	0.924179661635521	1.44354102710059	0.8811305384794649	0.8378150880462651	1.3865429974227095	0.6606239407024831	1.2268748745822653	1.9229718157358207	0.8918623778444413	1.6405361293100313	1.0372789740964046	0.8976943192689792	1.1909194642346914	0.5113308669988724	0.9501573217570461	1.6225880324357318	1.653765639882051	1.399666083582018	1.0942633326308064	1.2897476473390679	0.5956157942380151	1.1652566445426744	1.184845105761329	1.5186817649037367	1.3572201477820802	0.5178344949417402	0.0	1.2923594063788817	0.0	0.0	0.0	0.0	0.0	0.0	0.6786886207372816	0.0	0.0	0.0	0.0	0.8811305384794649	0.0	0.0	0.6606239407024831	0.0	0.0	0.0	0.0	1.0372789740964046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3572201477820802
