	0	1	2	3	4	5	6	7	8	9
5989377	99	0	26	31	25	78	0	86	4	31
6142939	80	51	57	11	82	65	26	31	13	96
6133064	13	64	13	20	0	91	67	97	99	34
6141853	35	8	34	26	98	86	47	28	43	0
6150630	13	26	99	63	99	18	6	62	95	0
5998383	2	34	80	96	34	8	20	40	96	96
6150412	31	96	83	17	2	13	6	98	42	31
6144968	13	96	26	0	26	13	6	0	79	31
6093813	57	96	34	79	47	97	96	13	78	31
6149157	43	98	97	82	0	2	41	52	38	80
5860995	26	19	34	0	26	6	1	6	22	99
6147608	43	86	34	0	43	0	63	31	6	26
6126657	52	96	63	26	0	0	22	99	97	28
5986566	31	0	2	20	0	4	26	26	44	53
6138389	63	41	2	78	99	58	29	80	86	0
6123874	39	98	37	82	0	2	11	31	86	0
6198083	39	98	37	82	0	2	11	31	86	0
6127365	28	50	47	0	81	26	34	62	1	28
6139087	22	6	34	31	63	80	34	78	82	0
6058297	71	0	21	0	88	15	70	6	42	0
6137377	31	28	2	13	21	1	47	7	13	34
6125710	78	19	13	43	16	83	34	2	0	27
6150080	6	63	69	22	7	78	23	2	91	26
6188392	99	0	0	67	96	78	26	99	98	36
6041411	99	0	0	67	96	78	0	99	31	36
5969732	99	67	0	67	96	78	0	99	0	36
6176881	99	67	0	67	96	78	85	99	0	36
6179413	99	67	0	67	96	78	59	99	0	36
6162329	57	96	65	25	47	97	96	6	78	31
6043693	99	0	6	67	96	78	9	99	0	36
6187091	99	0	0	67	96	78	0	99	0	36
6184701	99	0	0	67	96	78	0	99	0	36
6184287	99	0	0	67	96	78	0	99	0	36
6181001	99	67	0	67	96	78	0	99	0	36
6181130	99	67	0	67	96	78	0	99	0	36
6080452	57	96	0	100	47	97	96	6	78	31
6103366	57	96	86	19	47	97	96	78	78	31
6174350	57	96	22	82	47	97	96	25	78	31
6026255	57	96	40	78	47	97	96	28	78	31
6185669	99	0	0	67	96	78	0	99	0	36
6186341	99	0	0	67	96	78	0	99	0	36
6025702	57	96	3	0	47	97	96	2	78	31
6100638	57	96	59	78	47	97	96	13	78	31
6199390	57	96	46	78	47	97	96	13	78	31
6191528	57	96	0	28	47	97	96	0	78	31
6121448	57	96	0	28	47	97	96	0	78	31
6197085	57	96	0	28	47	97	96	0	78	31
6192136	57	96	0	28	47	97	96	0	78	31
5914789	57	96	80	28	47	97	96	0	78	31
6193761	57	96	0	28	47	97	96	0	78	31
