	0	1	2	3	4	5	6	7	8	9
4339461	89	0	47	0	91	-1	5	0	1	63
4271236	0	0	0	37	37	0	3	71	47	63
4342792	52	0	76	0	0	0	71	0	11	100
3977499	0	3	0	13	0	88	0	0	0	63
4262950	33	0	91	-1	0	55	0	99	0	63
4127197	0	1	76	0	0	0	10	0	87	3
4266027	23	1	76	82	0	43	0	0	87	1
4361962	0	94	76	0	0	0	26	0	0	68
4264603	28	10	76	0	32	0	10	33	0	0
4266351	64	0	76	14	0	14	10	23	92	96
4123777	0	0	83	0	0	16	0	20	1	63
4349303	64	0	28	35	47	36	0	0	16	63
4342737	36	0	76	0	0	50	0	100	0	36
4199027	63	0	76	10	0	0	50	64	68	3
4298300	0	74	0	0	74	14	4	1	0	63
4268187	0	0	0	0	97	37	39	7	0	63
4352229	90	0	84	-1	0	0	0	0	0	63
4277922	0	0	76	24	33	29	0	64	51	0
4362124	0	96	76	0	0	84	-1	0	0	0
4280498	0	0	76	0	0	0	0	10	94	13
4374365	0	0	0	0	44	14	1	0	38	63
4258594	0	0	0	0	0	14	97	82	48	63
4415507	0	0	0	51	0	14	97	82	48	63
4362666	0	96	0	0	37	14	0	97	0	63
4386386	0	96	74	0	0	14	0	0	0	63
4306106	0	96	0	6	0	14	0	0	0	63
4229493	0	96	0	0	63	14	1	24	0	63
4311604	0	0	76	0	0	0	0	0	94	47
4398377	0	43	76	37	0	0	0	4	94	47
4334245	0	0	0	90	0	14	0	0	85	63
4411426	0	0	65	0	39	14	0	0	85	63
4409121	71	0	63	0	0	14	0	0	85	63
4238835	72	0	76	0	0	0	0	0	94	47
4393166	89	0	76	0	0	0	0	0	94	47
4396737	32	0	76	37	0	0	0	19	94	47
4393037	0	0	76	0	0	0	0	19	94	47
4410119	71	90	0	0	0	14	0	0	85	63
4331501	71	3	0	0	0	14	84	-1	85	63
4391449	0	0	76	0	96	76	0	0	94	47
4097550	0	0	76	0	0	0	0	0	94	47
4318793	0	0	76	0	0	0	0	32	94	47
4396323	0	0	76	0	0	0	0	19	94	47
4399127	0	0	76	0	0	0	84	-1	94	47
4325908	0	0	76	0	0	0	0	19	94	47
4400428	0	0	76	0	0	37	0	19	94	47
4404172	0	0	76	0	0	0	0	0	94	47
4403564	0	0	76	0	0	0	0	0	94	47
4397705	0	0	76	90	0	0	33	0	94	47
4388917	0	0	76	0	0	0	0	0	94	47
4405797	0	0	76	0	0	0	0	0	94	47
