	0	1	2	3	4	5	6	7	8	9
9960610	90	97	33	76	75	39	0	0	0	0
9539645	0	28	0	0	41	0	0	16	78	58
9972390	39	58	0	15	84	75	50	0	78	75
9968201	30	50	0	0	0	0	0	96	0	60
9973313	0	54	0	0	0	0	55	57	55	62
9816444	16	4	0	0	57	5	78	0	27	0
9901147	72	72	8	57	70	0	55	33	64	0
9950598	97	4	0	52	0	70	16	0	78	52
9962320	22	53	0	0	0	89	69	14	78	4
10020319	51	0	91	0	15	19	12	90	0	72
9688374	76	69	56	0	30	84	39	92	23	0
9961622	10	0	90	0	39	0	55	0	45	75
9970841	34	0	7	69	0	68	0	99	64	75
10007935	51	97	91	52	92	19	0	90	0	72
10022624	51	9	91	57	92	19	33	90	26	72
10021317	51	16	91	53	92	19	0	90	6	72
10002647	51	0	91	53	92	19	0	90	6	72
9864125	51	2	91	0	0	19	0	90	0	72
9462421	51	0	91	60	0	19	0	90	24	72
10007521	51	0	91	0	0	19	0	90	22	72
9897071	4	52	0	54	47	0	72	18	72	0
9887133	4	52	69	18	47	0	72	18	0	0
9949890	0	0	14	0	0	91	58	99	64	53
9973863	72	77	0	0	72	26	22	99	64	0
9711728	64	56	50	4	43	96	0	99	64	0
10008903	51	0	91	0	0	19	0	90	44	72
10035093	4	52	0	0	47	0	72	18	0	70
9893667	4	52	0	0	47	0	72	18	0	75
10034378	4	52	64	0	47	0	72	18	0	0
10035462	4	52	0	0	47	0	72	18	0	45
10010325	51	0	91	27	0	19	0	90	0	72
10016995	51	4	91	0	9	19	33	90	86	72
9713428	91	15	0	4	43	0	69	99	64	99
10000577	0	0	54	4	43	86	64	99	64	0
9989317	0	41	0	4	43	0	64	99	64	56
10053588	0	0	0	4	43	0	64	99	64	33
9912534	0	0	0	4	43	100	64	99	64	33
9654914	91	56	30	4	43	9	0	99	64	0
10080585	91	0	30	4	43	9	0	99	64	0
9936049	91	0	30	4	43	9	15	99	64	0
9094410	9	0	96	4	43	90	64	99	64	33
10066816	0	80	0	4	43	90	64	99	64	33
10074041	0	0	54	4	43	0	64	99	64	33
10068656	0	97	0	4	43	0	64	99	64	33
10068868	96	0	92	4	43	0	64	99	64	33
9799450	91	0	30	4	43	9	0	99	64	0
9943691	91	78	30	4	43	9	0	99	64	0
10088287	91	0	30	4	43	9	0	99	64	0
10084765	91	0	30	4	43	9	0	99	64	0
10084697	91	97	30	4	43	9	0	99	64	0
