	0	1	2	3	4	5	6	7	8	9
12603012	21	90	0	42	55	0	42	84	100	17
12642495	0	34	80	73	55	64	42	84	42	0
12361792	64	64	27	70	51	7	48	63	90	48
12600372	33	91	0	46	0	25	-1	100	50	33
12592781	6	88	60	0	74	25	-1	20	49	64
12481876	97	91	0	0	64	44	0	68	0	30
12604561	52	20	21	73	64	42	93	3	34	7
12634817	0	34	80	0	55	39	42	84	0	5
12649165	0	34	80	0	55	93	42	84	0	73
12641073	0	34	80	47	55	0	42	84	35	0
12605484	44	34	0	0	99	0	48	48	94	96
12476908	45	97	80	74	0	64	100	34	34	60
11807892	51	81	15	100	0	97	0	43	0	0
12582769	18	4	64	0	15	97	7	64	5	52
12428485	0	34	80	0	55	0	42	84	37	0
12632285	57	34	80	0	55	0	42	84	0	0
11878036	64	34	80	3	55	21	42	84	0	0
12524315	64	34	80	100	55	91	42	84	90	7
12684310	35	21	0	64	33	25	-1	97	30	96
12652489	64	34	80	0	55	0	42	84	83	91
12639691	64	34	80	92	55	0	42	84	0	20
12685758	35	21	0	64	33	25	-1	97	94	96
12654794	64	34	80	37	55	64	42	84	0	93
12636405	64	34	80	0	55	80	42	84	0	0
12653487	64	34	80	64	55	0	42	84	52	0
12571369	35	21	92	64	33	25	-1	97	0	96
12593793	91	17	8	35	0	86	91	3	0	7
12582061	64	42	64	0	48	0	23	0	42	79
12594491	0	5	48	91	25	-1	63	20	18	83
12606034	65	22	79	27	0	97	0	21	64	90
12497701	22	72	5	72	0	37	0	0	0	48
12429109	22	21	0	52	7	28	0	17	79	64
12533729	64	34	80	37	55	0	42	84	97	0
12640105	64	34	80	96	55	99	42	84	0	30
12571793	35	21	0	64	33	25	-1	97	0	96
12572818	35	21	0	64	33	25	-1	97	0	96
12504665	22	0	87	72	84	48	0	2	33	46
12177761	22	90	0	72	51	0	15	0	0	46
12617733	22	0	0	72	51	31	0	0	0	55
12121047	22	21	42	0	7	28	46	17	74	64
12672136	22	21	42	0	7	28	42	17	0	64
12335940	22	21	0	94	7	28	5	17	72	64
12440860	22	21	0	0	7	28	0	17	0	64
12317166	22	0	33	72	5	63	35	74	25	-1
12551066	22	21	80	0	7	28	0	17	4	64
12666553	22	21	80	0	7	28	0	17	0	64
12667263	22	91	33	72	5	63	35	0	25	-1
12660490	22	0	0	72	5	63	35	91	25	-1
12667632	22	0	0	72	5	63	35	0	25	-1
12666548	22	0	0	72	5	63	35	0	25	-1
