	0	1	2	3	4	5	6	7	8	9
12209537	81	96	0	0	8	9	29	81	0	42
11822709	0	2	20	20	81	0	29	0	82	17
12078108	37	75	20	0	11	43	23	7	0	61
12076118	13	0	90	8	28	0	7	92	61	24
12211247	6	36	97	6	0	0	2	66	0	24
12221317	29	21	29	92	25	96	6	0	0	24
12210549	86	30	0	0	21	85	50	67	0	49
12198817	29	94	13	27	0	68	54	77	93	66
12217128	0	0	0	77	37	0	66	13	14	24
12219768	62	53	56	32	62	57	0	1	0	24
12111351	25	52	0	0	0	79	97	98	17	24
12333691	0	0	0	8	0	31	0	61	22	24
12333623	0	0	0	8	0	31	0	61	22	24
12222240	0	0	0	97	0	69	0	0	36	10
12199525	0	79	0	97	0	28	98	0	36	76
12222790	0	96	94	90	31	97	70	62	29	51
12103568	0	84	94	90	6	97	70	0	29	51
12115264	90	55	94	90	20	97	70	54	29	51
12257829	0	77	94	90	62	97	70	0	29	51
12234489	86	0	54	81	93	0	80	98	0	24
12269245	0	57	86	0	35	45	29	98	0	68
12251573	0	0	86	0	35	45	29	98	0	40
12253161	97	59	86	0	35	45	0	98	42	0
12315742	28	0	55	81	37	0	62	98	71	24
12188766	28	0	0	81	37	0	0	98	71	24
12317582	28	0	0	81	37	0	0	98	71	24
12256447	0	0	86	6	35	45	56	98	0	35
12265921	0	0	86	51	35	45	0	98	6	79
12259251	50	0	86	0	35	45	0	98	52	43
12256861	22	0	86	62	35	45	13	98	97	0
12270243	77	50	86	23	35	45	57	98	0	0
12271550	97	57	86	21	35	45	54	98	48	0
12140763	97	0	86	17	35	45	0	98	0	27
12329511	28	0	29	81	37	0	0	98	71	24
12322967	28	0	0	81	37	0	9	98	71	24
11808116	28	0	0	81	37	0	82	98	71	24
12317794	28	0	0	81	37	88	0	98	71	24
12284388	97	0	86	0	35	45	0	98	0	0
12044306	97	0	86	0	35	45	0	98	0	0
12054532	28	0	0	81	37	0	81	98	71	24
12193749	28	0	0	81	37	0	0	98	71	24
11677841	97	0	86	11	35	45	0	98	27	0
12157093	97	0	86	0	35	45	0	98	0	0
12284019	97	0	86	0	35	45	0	98	0	0
12302514	97	0	86	0	35	45	77	98	0	0
12277246	97	0	86	0	35	45	0	98	0	98
12283304	97	0	86	0	35	45	0	98	0	0
12149422	97	20	86	0	35	45	77	98	0	0
11900404	97	0	86	0	35	45	77	98	0	0
12024449	97	0	86	0	35	45	77	98	81	0
