	0	1	2	3	4	5	6	7	8	9
6678294	0	59	0	65	0	44	0	79	-1	77
6690724	95	44	40	0	5	89	0	98	0	18
6696605	85	90	48	44	0	0	2	58	0	50
6679002	85	50	0	0	6	51	0	18	91	0
6702267	40	0	88	0	0	0	0	94	0	24
6699245	45	0	0	59	45	71	0	0	0	24
6581109	71	0	9	0	0	0	9	0	21	44
6689014	19	8	44	65	44	77	44	8	0	95
6701717	0	74	0	0	0	40	6	0	37	57
6690026	71	68	12	19	0	32	11	0	0	59
6572730	0	7	29	98	0	0	48	0	0	48
6567695	44	0	12	0	52	0	11	0	18	0
6700794	46	0	12	92	19	60	11	99	63	0
6499666	0	7	0	0	49	50	0	0	0	0
6748722	26	7	0	0	0	0	52	0	0	0
6606992	0	7	0	0	0	0	0	0	0	0
6728518	0	7	0	0	0	0	0	0	0	24
6602992	12	7	0	0	0	0	5	58	0	50
6672733	0	7	81	45	43	0	0	0	0	0
6737306	2	7	0	0	89	0	0	13	0	0
6513867	0	7	13	0	0	65	0	92	0	0
6745398	0	7	0	0	0	6	44	0	0	0
6398116	0	7	40	0	0	0	37	0	83	0
6732638	0	7	0	0	0	0	0	99	83	78
6735924	0	7	0	0	71	0	0	21	0	0
6731050	0	7	19	77	0	0	0	69	0	0
6797271	0	7	81	45	43	0	0	0	0	0
6797059	0	7	81	45	43	0	0	0	0	0
6749720	0	7	0	0	50	0	77	0	0	0
6763496	0	7	0	0	37	0	0	0	15	0
6546929	83	7	0	0	0	0	0	0	15	0
6768369	0	7	0	12	98	32	71	0	15	0
6763865	0	7	0	0	0	0	0	0	15	0
6738728	66	7	0	0	0	0	0	8	44	94
6751027	84	7	0	0	0	0	26	0	15	0
6479423	0	7	0	77	0	0	63	0	9	0
6713966	49	7	0	52	79	-1	0	0	0	77
6736338	0	7	0	5	13	0	0	0	46	8
6546235	0	7	0	0	0	40	0	0	15	0
6546384	0	7	0	0	0	54	0	0	15	0
6538711	0	7	0	45	0	0	0	0	15	10
6425711	0	7	0	0	0	6	0	0	15	0
6795219	95	7	0	77	72	0	0	0	46	0
6646804	95	7	0	77	0	0	0	0	0	0
6756723	95	7	84	77	0	0	0	40	0	0
6762781	95	7	0	77	0	14	0	0	12	67
6638159	95	7	57	77	0	0	0	0	0	0
6781991	95	7	57	77	0	0	0	0	32	0
6762786	95	7	0	77	0	87	95	0	0	0
6527202	95	7	0	77	0	0	0	83	0	24
