	0	1	2	3	4	5	6	7	8	9
5814521	50	19	71	65	25	0	0	0	89	28
5711013	29	0	22	70	14	73	40	12	0	0
5837786	0	28	89	0	70	35	58	0	92	0
5834764	0	28	30	30	0	0	18	0	39	64
5813813	46	88	71	88	0	0	16	0	0	0
5837236	0	9	21	42	0	0	0	70	16	0
5836313	0	0	61	12	0	19	0	27	20	0
5832124	71	16	0	23	0	50	21	0	11	0
5825545	84	0	0	0	0	50	94	84	54	71
5899384	11	23	0	0	70	22	75	59	-1	0
5771460	11	23	75	0	70	22	75	0	0	4
5601989	0	0	0	72	0	0	28	0	54	72
5849485	22	0	0	72	61	0	0	0	0	72
5464867	0	14	53	23	0	0	54	0	0	0
5826243	89	0	0	23	2	50	18	0	0	0
5824533	0	2	30	19	13	0	29	21	0	71
5702828	31	0	8	52	0	0	29	0	0	71
5755690	27	72	2	15	92	72	18	54	19	21
5884241	27	22	0	0	92	0	18	54	19	0
5657372	11	23	0	0	70	22	75	71	45	0
5898300	11	23	29	0	70	22	75	15	0	0
5788117	11	23	0	26	70	22	75	0	0	42
5791284	11	23	0	87	70	22	75	0	0	25
5917510	11	23	0	0	70	22	75	25	0	0
5866569	50	0	0	72	0	0	0	0	0	72
5490094	0	0	0	72	0	80	0	0	0	72
5392224	27	0	19	91	92	0	18	54	19	0
5406375	27	0	16	0	92	0	18	54	19	0
5874247	27	0	51	52	92	0	18	54	19	50
5898305	11	23	23	26	70	22	75	0	18	0
5868157	0	0	0	72	0	0	0	0	0	72
5611030	0	0	0	72	0	0	0	0	0	72
5864037	0	0	0	72	0	23	28	0	50	72
5880917	27	28	85	81	92	0	18	54	19	69
5662227	11	23	0	26	70	22	75	0	0	0
5899015	11	23	0	26	70	22	75	0	0	0
5741778	4	0	0	72	0	0	0	48	0	72
5872825	0	88	0	72	0	89	0	37	73	72
5885239	27	0	54	0	92	0	18	54	19	0
5886546	27	0	54	0	92	0	18	54	19	0
5402296	27	0	0	31	92	0	18	54	19	0
5892242	27	0	0	0	92	0	18	54	19	0
5871443	0	0	25	72	0	0	0	0	0	72
5871857	0	0	0	72	0	0	0	0	0	72
5563606	27	61	85	0	92	0	18	54	19	0
5937963	27	0	85	59	-1	0	18	54	19	0
5676158	27	0	85	0	92	31	18	54	19	0
5930738	27	0	85	0	92	25	18	54	19	0
5932578	27	0	85	0	92	0	18	54	19	0
5932790	27	12	85	0	92	0	18	54	19	16
