	0	1	2	3	4	5	6	7	8	9
8485189	21	0	92	19	0	61	75	58	0	52
8597965	34	10	43	0	79	100	61	0	10	42
8717178	0	47	0	0	74	82	69	0	12	0
8706816	0	0	24	74	79	12	0	9	7	29
8604330	0	31	37	0	79	0	74	83	0	94
8702820	24	0	42	12	61	31	0	93	0	0
8604011	61	0	5	0	0	93	0	43	76	0
8583880	12	0	50	74	79	0	0	0	61	49
8703343	12	0	50	74	79	0	0	0	61	49
8640497	0	0	37	0	79	0	0	5	97	0
8383241	79	0	37	43	79	14	21	0	9	39
7961026	79	64	37	43	79	100	78	0	9	61
8748319	79	0	37	43	79	68	0	0	9	77
8706000	34	34	37	10	79	0	0	50	0	9
8600324	59	33	37	0	79	0	0	52	10	0
8720187	0	33	37	65	79	7	10	52	0	0
8766100	0	20	37	7	79	0	0	50	48	0
8529984	47	0	37	59	79	0	93	68	0	13
8074706	0	97	37	0	79	0	34	0	0	48
8736579	79	84	37	43	79	8	12	0	9	0
8357711	10	93	37	47	79	57	10	0	9	82
8637742	0	0	37	61	79	0	0	61	0	0
8770901	0	47	37	0	79	54	93	0	4	0
8652784	0	0	37	97	79	0	0	0	5	86
8776038	0	0	37	52	79	0	0	0	69	47
8756691	0	0	37	84	79	0	94	0	73	8
8744319	79	0	37	43	79	61	54	0	9	48
8336289	86	36	37	51	79	61	0	0	0	95
7969591	84	61	37	5	79	0	0	48	37	0
8400474	0	0	37	0	79	34	42	10	0	0
8651479	0	0	37	0	79	48	0	87	42	0
8634374	8	82	37	0	79	84	0	77	0	0
8650444	0	0	37	10	79	10	0	0	0	0
8804064	86	36	37	51	79	61	0	0	0	58
8805664	86	36	37	51	79	61	0	7	0	12
8570960	95	24	37	33	79	0	0	84	0	0
8817065	95	0	37	33	79	2	0	84	0	0
8202753	79	83	37	43	79	0	97	0	9	0
8779970	79	83	37	43	79	8	97	0	9	94
8793994	79	83	37	43	79	0	97	10	9	0
8794165	79	83	37	43	79	0	97	0	9	0
8119966	95	0	37	33	79	0	0	84	0	0
8457825	95	0	37	33	79	0	18	84	0	0
8786606	79	83	37	43	79	46	97	0	9	94
8665171	79	83	37	43	79	93	97	0	9	0
8548281	79	83	37	43	79	76	97	93	9	0
8670024	79	83	37	43	79	0	97	0	9	0
8790039	79	83	37	43	79	0	97	0	9	0
8432036	79	83	37	43	79	0	97	10	9	0
8547188	79	83	37	43	79	0	97	10	9	0
