	0	1	2	3	4	5	6	7	8	9
10346184	0	60	0	32	6	0	15	0	43	75
10352763	6	0	6	6	77	31	15	0	43	2
10356952	76	20	0	15	0	64	0	48	43	0
10345172	0	81	62	33	2	61	53	8	43	23
10355403	0	99	91	95	0	15	0	41	43	2
10335160	0	1	0	35	59	0	0	0	43	90
10219739	0	0	50	99	0	53	6	52	43	25
10224738	0	67	8	99	23	42	1	8	43	0
10357875	6	23	20	99	1	75	90	0	43	35
10358425	93	0	8	99	7	0	41	0	43	95
10232835	73	0	14	8	0	0	1	0	43	6
10334452	93	75	56	0	21	34	6	0	43	11
10346882	6	41	77	0	0	47	87	11	43	50
10458602	1	95	78	50	0	6	50	0	43	90
10388796	72	1	0	6	99	10	60	90	43	21
10384676	86	71	74	0	0	83	0	48	43	74
10059268	22	0	77	81	6	0	81	48	43	50
10412881	77	0	77	81	6	79	8	60	43	50
10418939	98	60	77	81	6	0	11	0	43	50
10451377	1	95	78	50	0	6	50	14	43	90
10392082	72	1	71	6	99	0	1	90	43	0
10296732	50	0	77	81	6	0	0	35	43	50
10304255	0	0	77	81	6	0	0	0	43	50
10325330	1	95	78	50	0	6	50	0	43	90
10394886	72	1	0	6	99	90	56	90	43	0
10404880	72	1	83	6	99	0	60	90	43	0
10370124	95	14	74	32	0	0	6	0	43	19
10132366	2	0	74	93	0	0	72	0	43	0
10246951	54	0	74	40	0	8	6	48	43	86
10258711	0	60	74	71	25	0	61	0	43	0
10420023	0	98	77	81	6	0	29	0	43	50
10418944	0	67	77	81	6	14	99	6	43	50
10419654	0	0	77	81	6	99	99	90	43	50
10438149	0	0	77	81	6	97	0	81	43	50
10453217	1	95	78	50	0	6	50	0	43	90
10453429	1	95	78	50	0	6	50	0	43	90
10276216	72	1	0	6	99	0	0	90	43	95
10387208	72	1	0	6	99	0	0	90	43	0
10170435	0	0	77	81	6	0	0	0	43	50
10304087	35	0	77	81	6	64	23	0	43	50
10313791	0	83	77	81	6	97	0	0	43	50
10315015	39	0	77	81	6	97	0	0	43	50
10158410	72	1	6	6	99	27	62	90	43	99
10392496	72	1	83	6	99	13	35	90	43	0
10405878	72	1	0	6	99	34	0	90	43	0
10401556	72	1	0	6	99	0	95	90	43	65
10407185	72	1	74	6	99	0	95	90	43	65
10144090	72	1	20	6	99	23	0	90	43	95
10393464	72	1	0	6	99	23	0	90	43	6
10271187	72	1	0	6	99	23	0	90	43	6
