	0	1	2	3	4	5	6	7	8	9
6994940	71	0	0	0	81	0	69	0	0	55
7007643	71	0	0	0	13	16	10	58	25	55
6996650	71	0	36	24	0	82	84	0	0	20
6872597	71	99	0	15	96	82	0	2	0	80
6867027	71	45	0	21	42	82	49	70	0	18
6615081	71	48	0	0	0	82	0	55	0	27
6956619	71	48	0	0	60	82	20	55	0	27
7006720	71	51	0	26	40	82	0	37	99	36
7087917	71	24	43	21	0	82	0	51	0	21
6965648	71	0	0	21	0	82	0	51	0	21
7019892	71	0	0	0	36	82	0	85	0	27
7002531	71	7	27	74	0	82	21	0	7	27
7005171	71	7	58	0	0	82	20	0	7	45
6984928	71	7	47	60	26	82	29	0	7	31
6750691	71	7	52	15	0	82	27	58	0	37
6984220	71	54	0	0	40	82	36	0	100	51
7008193	71	0	2	99	48	82	37	41	45	0
6554078	71	21	42	71	0	82	80	25	0	43
6895509	71	0	27	16	0	82	0	10	0	0
6967057	71	7	0	0	36	82	14	16	16	37
6995952	71	7	48	0	16	82	0	0	45	37
7101145	71	97	53	0	0	82	0	0	83	0
6741648	71	83	53	0	0	82	48	63	0	78
7055646	71	37	53	0	14	82	0	0	40	0
7062649	71	37	53	0	0	82	0	0	40	51
6553785	71	27	53	41	0	82	0	0	24	0
7102985	71	83	53	0	98	82	38	63	58	78
7103197	71	83	53	0	0	82	38	63	0	78
6710120	71	37	53	0	0	82	0	0	40	68
7074295	71	37	53	0	0	82	0	83	40	0
6938978	71	37	53	0	0	82	0	0	40	71
7069422	71	37	53	0	0	82	0	0	40	0
7054648	71	37	53	64	0	82	14	0	40	46
7068712	71	37	53	0	0	82	0	0	40	87
7034444	71	27	53	0	0	82	0	0	0	58
6827648	71	37	53	0	0	82	0	0	40	0
7069791	71	37	53	0	0	82	0	0	40	0
6929130	71	27	53	0	0	82	0	0	0	0
7051324	71	27	53	0	0	82	0	0	0	6
6920373	71	27	53	0	0	82	16	0	0	16
7038564	71	27	53	0	0	82	0	0	0	0
7036976	71	27	53	0	0	82	0	0	0	0
6822812	71	37	53	0	0	82	66	0	40	5
6835936	71	37	53	0	0	82	0	45	40	0
7068707	71	37	53	78	0	82	0	29	40	0
7056953	71	37	53	0	82	82	0	0	40	0
7044654	71	27	53	0	0	82	63	0	0	0
7043232	71	27	53	0	0	82	0	0	0	99
7042264	71	27	53	0	2	82	0	0	0	0
7041850	71	27	53	5	2	82	0	0	0	0
