	0	1	2	3	4	5	6	7	8	9
11533887	51	64	15	62	62	54	13	48	13	93
11117062	0	28	0	1	0	0	8	49	0	8
11224639	0	58	74	37	70	58	0	91	33	22
11435418	39	84	0	39	32	76	13	71	58	0
11552198	0	4	74	32	0	19	36	80	94	0
11557310	31	91	87	62	0	73	0	29	58	0
11557860	88	35	0	0	8	43	68	70	58	39
11554838	19	1	37	51	76	48	39	87	4	0
11556387	7	48	47	1	82	80	76	0	48	61
11442113	54	13	1	48	62	62	87	54	40	51
11546317	31	0	80	48	80	0	94	94	97	0
11464328	87	68	54	35	0	48	8	92	36	24
11545619	76	40	0	0	76	95	87	0	76	0
11488223	92	63	70	59	40	0	75	76	0	24
11606620	92	63	70	0	40	0	75	76	0	24
11569559	87	68	0	0	0	48	8	92	0	24
11586643	87	68	0	0	88	48	8	92	0	24
11476169	87	68	0	0	0	48	8	92	0	24
11534595	48	22	88	19	0	75	88	87	84	35
11544607	74	88	23	0	46	24	43	87	81	0
11612316	92	63	70	0	40	0	75	76	41	24
11600991	92	63	70	46	40	74	75	76	0	24
11161981	87	68	0	0	0	48	8	92	0	24
11499174	92	63	70	0	40	0	75	76	0	24
11592899	92	63	70	0	40	0	75	76	19	24
11588231	92	63	70	13	40	0	75	76	11	24
11605313	92	63	70	0	40	24	75	76	0	24
11498844	92	63	70	0	40	0	75	76	70	24
11591517	92	63	70	39	40	58	75	76	71	24
11584111	87	68	0	0	0	48	8	92	0	24
11500847	92	63	70	0	40	0	75	76	0	24
11594321	92	63	70	92	40	0	75	76	76	24
11401178	87	68	0	88	0	48	8	92	75	24
11588360	92	63	70	8	40	8	75	76	0	24
11591931	92	63	70	0	40	68	75	76	32	24
11399687	92	63	70	0	40	32	75	76	0	24
11604315	92	63	70	0	40	85	75	76	0	24
10986623	87	68	51	5	59	48	8	92	0	24
11425467	87	68	93	91	0	48	8	92	3	-1
11522060	87	68	0	0	0	48	8	92	79	24
11618374	87	68	0	0	0	48	8	92	33	24
11619458	87	68	0	25	0	48	8	92	41	24
11532438	87	68	0	8	0	48	8	92	62	24
11636136	87	68	0	0	0	48	8	92	0	24
11309013	87	68	33	35	56	48	8	92	0	24
11623962	87	68	94	0	39	48	8	92	0	24
11514549	87	68	88	0	31	48	8	92	0	24
11619089	87	68	0	0	76	48	8	92	0	24
11618379	87	68	91	0	0	48	8	92	88	24
11637584	87	68	91	19	0	48	8	92	88	24
