	0	1	2	3	4	5	6	7	8	9
8571787	64	30	69	31	51	98	7	0	22	2
8163340	57	0	0	75	0	93	19	0	15	93
8559084	78	0	0	79	0	0	12	89	56	0
8560096	67	0	72	0	56	57	45	0	56	47
7886542	67	61	36	75	33	30	45	49	64	0
8027677	0	99	22	32	57	0	89	0	65	0
7898517	0	34	30	45	0	0	88	63	72	29
8572337	0	34	0	2	61	29	24	18	0	50
8570864	22	0	85	72	0	7	20	98	0	33
8548364	0	59	56	22	98	0	7	56	66	22
8549072	31	59	2	0	0	22	7	33	46	90
8569315	67	0	0	19	29	0	45	41	0	47
8543264	67	61	36	0	33	97	45	49	64	93
8683170	67	61	36	0	33	0	45	49	64	0
8683238	67	61	36	0	33	0	45	49	64	0
8560794	95	67	0	32	0	85	75	64	0	77
8366692	67	0	70	31	0	42	45	51	22	1
8632851	67	0	70	31	0	0	45	51	22	0
8633935	67	0	70	31	22	0	45	51	22	72
8541710	67	61	36	45	33	0	45	49	64	73
8679058	67	61	36	0	33	0	45	49	64	63
8566675	32	55	0	32	75	47	71	0	12	95
8667129	89	20	1	0	0	0	20	0	0	20
8667341	89	0	1	0	30	93	20	0	0	20
8385489	89	0	1	28	0	0	20	0	0	0
8396288	89	0	1	0	0	48	20	0	0	0
8652061	89	0	1	19	0	0	20	0	81	0
8665289	89	0	1	0	2	64	20	22	0	78
8672514	89	0	1	0	2	64	20	0	0	0
8492306	67	7	70	31	0	59	45	51	22	0
8197146	0	93	93	32	29	30	0	24	0	0
8240442	67	0	70	31	0	7	45	51	22	0
8626793	67	0	70	31	0	12	45	51	22	0
8369239	67	0	70	31	0	0	45	51	22	0
8324472	32	93	93	32	12	30	51	24	0	0
8607376	30	93	93	32	7	30	0	24	0	0
8615468	0	93	93	32	0	30	0	24	0	0
8618792	0	93	93	32	22	30	0	24	90	0
8621097	0	93	93	32	0	30	0	24	0	0
8494021	67	0	70	31	0	0	45	51	22	31
8633566	67	0	70	31	55	0	45	51	22	0
8608798	22	93	93	32	78	30	0	24	0	0
8619790	32	93	93	32	0	30	22	24	56	0
8606408	0	93	93	32	0	30	0	24	0	32
8185621	0	93	93	32	0	30	0	24	0	0
8601120	0	93	93	32	0	30	31	24	0	0
8605994	0	93	93	32	43	30	22	24	0	0
8584036	0	93	93	32	0	30	0	24	0	0
8470078	0	93	93	32	0	30	0	24	24	87
8602708	0	93	93	32	22	30	0	24	0	10
