	0	1	2	3	4	5	6	7	8	9
7443618	0	74	88	16	17	58	80	61	35	3
7603558	75	27	88	9	0	6	20	46	0	75
7623162	20	0	69	44	69	3	73	35	46	43
7687133	100	0	0	0	56	0	0	63	78	50
7506139	100	0	0	0	0	0	79	63	78	50
7610276	58	89	0	85	0	0	0	96	53	3
7430503	91	83	78	64	0	0	75	0	15	3
7623884	28	0	0	75	0	0	0	0	50	50
7277629	58	0	0	0	62	30	0	0	87	0
7510068	9	0	0	0	65	2	28	0	0	0
7264844	0	58	65	64	78	39	44	86	19	3
7625217	4	28	45	64	58	73	35	78	39	3
7349007	0	63	0	0	65	2	28	0	0	0
7688217	0	0	0	70	65	2	28	0	0	0
7300603	0	0	41	100	28	52	35	100	0	3
7665632	19	52	0	0	0	52	35	100	4	3
7291969	0	0	0	0	89	52	35	100	0	3
7455288	74	0	0	0	0	52	35	100	42	3
7672845	0	0	50	0	78	52	35	100	0	3
7491086	0	96	0	0	0	52	35	100	0	3
7489103	0	0	0	0	89	52	35	100	98	3
7462165	0	0	0	0	89	52	35	100	0	3
7473998	0	0	44	65	0	52	35	100	0	3
7663369	19	36	0	57	13	52	35	100	0	3
7137021	0	0	0	41	82	52	35	100	0	3
7631216	0	0	0	0	98	52	35	100	0	3
7663210	65	58	0	0	0	52	35	100	0	3
7627732	0	0	83	6	32	52	35	100	0	3
7219469	0	0	83	5	0	52	35	100	83	3
7737520	0	0	0	5	0	52	35	100	0	3
7584531	90	0	0	0	5	52	35	100	0	3
7585520	0	0	61	0	0	52	35	100	0	3
7555401	0	29	0	0	0	52	35	100	0	3
7365872	0	0	0	0	0	52	35	100	0	3
7721623	0	0	0	0	0	52	35	100	15	3
7574842	20	0	0	88	0	52	35	100	0	3
7064513	0	0	0	6	0	52	35	100	0	3
7721411	0	0	0	56	0	52	35	100	0	3
7726796	0	0	49	0	0	52	35	100	0	3
7414676	0	0	0	0	68	52	35	100	0	3
7256516	78	0	24	0	76	52	35	100	0	3
7775293	64	0	0	0	76	52	35	100	98	3
7410178	0	0	0	0	0	52	35	100	0	3
7759655	0	90	27	0	0	52	35	100	0	3
7755376	0	0	0	0	0	52	35	100	0	3
7758354	0	0	0	3	0	52	35	100	0	3
7391570	87	0	0	6	0	52	35	100	0	3
7741042	0	0	0	6	0	52	35	100	0	3
7769994	0	0	0	0	0	52	35	100	0	3
7772397	36	1	0	0	24	52	35	100	0	3
