	0	1	2	3	4	5	6	7	8	9
8628674	87	63	76	33	66	8	31	84	63	0
8784154	79	51	-1	31	31	79	21	68	11	88
8760399	51	-1	70	89	0	79	0	89	92	88
8772131	39	63	0	53	25	0	0	66	79	0
8772829	0	63	89	13	80	0	0	31	27	61
8608155	21	63	0	2	26	0	35	0	0	0
8778710	75	63	21	34	91	94	0	29	21	0
8692931	0	63	49	0	0	15	26	0	19	0
8775595	73	10	8	51	-1	79	0	70	11	88
8759452	92	21	28	0	9	79	0	0	77	88
8776681	29	11	11	10	16	79	35	72	25	88
8771119	0	11	39	46	40	79	34	31	39	88
8783822	12	63	0	63	21	39	6	63	9	0
8782899	8	63	0	31	22	0	0	0	11	0
8761107	9	63	80	41	8	31	10	21	24	0
8784372	8	63	0	21	64	0	0	12	78	0
8691172	0	11	0	0	16	79	9	67	9	88
8781350	97	11	35	12	16	79	0	0	0	88
8766806	0	11	96	75	65	79	0	41	66	88
8652687	99	63	84	25	63	27	0	31	0	0
8726861	99	63	13	0	63	37	76	31	9	0
8620604	75	11	0	0	68	79	66	85	8	88
8719655	31	11	39	0	33	79	0	0	0	88
8808092	0	11	39	0	25	79	0	0	0	88
8796071	0	11	39	0	0	79	53	39	68	88
8810623	0	11	39	33	0	79	89	10	0	88
8831825	0	11	39	0	0	79	0	66	25	88
8481944	0	11	39	70	0	79	0	0	34	88
8714025	0	11	39	70	0	79	0	0	34	88
8830827	8	11	39	0	0	79	57	66	9	88
8820083	0	11	39	77	26	79	0	0	38	88
8822134	0	11	39	77	26	79	100	89	35	88
8754862	0	11	39	8	53	79	26	9	0	88
8833132	0	11	39	0	41	79	0	63	0	88
8740518	0	11	39	0	0	79	0	70	0	88
8818443	0	11	39	0	0	79	0	65	0	88
8827503	0	11	39	77	26	79	0	0	0	88
8818029	21	11	39	77	26	79	0	19	25	88
8597235	0	11	39	77	26	79	0	0	0	88
8825878	38	11	39	77	26	79	0	72	0	88
8579375	0	11	39	16	0	79	62	0	0	88
8819411	0	11	39	0	56	79	0	0	0	88
8749968	0	11	39	77	26	79	15	0	96	88
8820833	0	11	39	77	26	79	0	0	0	88
8814743	0	11	39	77	26	79	0	21	65	88
8814872	0	11	39	77	26	79	15	0	0	88
8758018	0	11	39	77	26	79	35	89	0	88
8825270	89	11	39	77	26	79	71	31	0	88
8357389	0	11	39	77	26	79	15	0	0	88
8813155	89	11	39	77	26	79	15	0	0	88
