	0	1	2	3	4	5	6	7	8	9
5302006	0	0	0	0	41	88	65	79	31	0
5325979	0	27	0	61	52	0	36	0	0	0
5312726	52	0	0	0	0	0	24	53	0	0
5192899	77	15	62	0	0	0	0	91	28	23
5077143	0	41	0	22	14	88	23	0	0	100
5302714	0	0	55	88	0	0	23	15	36	0
5320317	0	0	0	27	84	0	0	16	0	18
5325429	84	84	3	0	88	0	0	88	17	18
5313738	0	57	82	34	0	0	0	88	0	18
5405703	0	80	62	0	83	0	36	0	0	18
5324506	0	0	53	14	0	0	85	0	28	15
5314436	82	0	0	14	0	57	85	0	28	65
4719363	0	51	0	15	88	27	34	0	3	18
5322957	68	23	0	0	0	87	0	44	0	18
5418931	17	3	0	0	55	0	36	0	27	18
5038485	0	0	0	0	0	51	36	0	0	18
5420983	0	0	0	0	0	45	36	0	0	18
5049376	0	0	0	0	0	0	36	0	79	18
5281986	0	17	0	0	0	0	36	73	0	18
5420771	0	0	0	15	0	0	36	55	49	18
4968301	52	0	0	79	0	63	0	49	53	49
4735566	52	70	0	79	52	0	79	49	53	49
5369110	52	70	0	79	0	0	0	49	53	49
5260335	0	17	0	0	0	0	12	70	0	0
5386493	0	0	68	0	80	0	12	0	2	83
5136356	27	0	17	0	55	0	12	0	54	0
5387577	0	0	17	0	3	0	12	91	0	75
5380435	2	70	0	30	0	97	12	0	51	91
5359636	52	0	0	79	88	0	0	49	53	49
5374739	52	0	0	79	0	0	0	49	53	49
5119647	52	0	0	79	0	52	0	49	53	49
5362440	52	0	0	79	0	52	0	49	53	49
5354762	52	0	0	79	0	0	0	49	53	49
5373432	52	0	0	79	0	97	0	49	53	49
5356350	52	0	0	79	51	0	0	49	53	49
5361018	52	0	88	79	51	0	0	49	53	49
5352230	52	0	0	79	0	0	16	49	53	49
5337678	52	0	0	79	0	0	0	49	53	49
5387208	82	0	0	0	0	0	12	22	0	39
5386498	82	0	0	0	0	0	12	0	0	39
5135517	0	0	0	0	0	88	12	51	0	39
5138578	0	0	23	70	0	36	12	51	0	39
5273587	2	24	0	30	61	0	12	1	0	0
5222753	52	0	0	79	87	0	30	49	53	49
4257531	2	24	0	30	79	0	12	0	20	0
5392081	2	24	34	30	0	0	12	0	0	0
5226708	52	0	0	79	87	0	70	49	53	49
5360050	52	0	0	79	87	0	70	49	53	49
4993723	52	0	0	79	87	0	70	49	53	49
5372434	52	0	0	79	87	0	70	49	53	49
